TIMESTAMP,ECC14404_OPEN_PRICE_USD,ECC14404_HIGH_PRICE_USD,ECC14404_LOW_PRICE_USD,ECC14404_CLOSE_PRICE_USD,ECC14404_VOLUME_USD,ECC14404_DIVIDENDS_USD,ECC14404_STOCK_SPLITS_USD
2021-11-13 00:00:00+00:00,0.0202029999345541,0.04384699836373329,0.01634399965405464,0.041120998561382294,3112199,0.0,0.0
2021-11-14 00:00:00+00:00,0.04112200066447258,0.07731500267982483,0.04112200066447258,0.06162500008940697,4305068,0.0,0.0
2021-11-15 00:00:00+00:00,0.06161699816584587,0.06831599771976471,0.046234000474214554,0.05528799816966057,4352930,0.0,0.0
2021-11-16 00:00:00+00:00,0.055215999484062195,0.05837300047278404,0.009452000260353088,0.037526000291109085,2191300,0.0,0.0
2021-11-17 00:00:00+00:00,0.03752699866890907,0.03912600129842758,0.008972999639809132,0.03117699921131134,2166542,0.0,0.0
2021-11-18 00:00:00+00:00,0.031163999810814857,0.03365800157189369,0.014312000013887882,0.024258000776171684,1459375,0.0,0.0
2021-11-19 00:00:00+00:00,0.024320999160408974,0.02604999952018261,0.010591999627649784,0.018977999687194824,2380918,0.0,0.0
2021-11-20 00:00:00+00:00,0.01898599974811077,0.031658001244068146,0.008654999546706676,0.017764000222086906,3301477,0.0,0.0
2021-11-21 00:00:00+00:00,0.017750000581145287,0.018091000616550446,0.012612000107765198,0.01399100013077259,2242301,0.0,0.0
2021-11-22 00:00:00+00:00,0.013983000069856644,0.015773000195622444,0.012151000089943409,0.014619000256061554,1057026,0.0,0.0
2021-11-23 00:00:00+00:00,0.014620999805629253,0.02415500022470951,0.01421900000423193,0.019381999969482422,1316371,0.0,0.0
2021-11-24 00:00:00+00:00,0.01937600038945675,0.028199000284075737,0.01257999986410141,0.019099999219179153,996744,0.0,0.0
2021-11-25 00:00:00+00:00,0.014291999861598015,0.01607700064778328,0.012972000055015087,0.014015999622642994,1508797,0.0,0.0
2021-11-26 00:00:00+00:00,0.014681000262498856,0.015022999607026577,0.011992000043392181,0.013066000305116177,505118,0.0,0.0
2021-11-27 00:00:00+00:00,0.01305800024420023,0.01488799974322319,0.012555000372231007,0.012865000404417515,400244,0.0,0.0
2021-11-28 00:00:00+00:00,0.012865999713540077,0.013346999883651733,0.011760000139474869,0.01258500013500452,284134,0.0,0.0
2021-11-29 00:00:00+00:00,0.012582999654114246,0.01406100019812584,0.011957000009715557,0.012949000112712383,264832,0.0,0.0
2021-11-30 00:00:00+00:00,0.01295199990272522,0.026016000658273697,0.01257800031453371,0.018631000071763992,1049972,0.0,0.0
