TIMESTAMP,SNST_OPEN_PRICE_USD,SNST_HIGH_PRICE_USD,SNST_LOW_PRICE_USD,SNST_CLOSE_PRICE_USD,SNST_VOLUME_USD,SNST_DIVIDENDS_USD,SNST_STOCK_SPLITS_USD
2024-01-09 00:00:00+00:00,1.017374038696289,1.0213849544525146,1.017374038696289,1.0213849544525146,31,0.0,0.0
2024-01-10 00:00:00+00:00,1.0213849544525146,1.0213849544525146,1.0070509910583496,1.0070509910583496,31,0.0,0.0
2024-01-11 00:00:00+00:00,1.0070509910583496,1.0764340162277222,1.0070509910583496,1.0764340162277222,16,0.0,0.0
2024-01-12 00:00:00+00:00,1.0764340162277222,1.0764340162277222,1.0689129829406738,1.072708010673523,46,0.0,0.0
2024-01-13 00:00:00+00:00,1.072708010673523,1.072708010673523,1.0481740236282349,1.0481740236282349,16,0.0,0.0
2024-01-14 00:00:00+00:00,1.0481740236282349,1.0481740236282349,1.0481740236282349,1.0481740236282349,0,0.0,0.0
2024-01-15 00:00:00+00:00,1.0481740236282349,1.1640390157699585,1.0481740236282349,1.1640390157699585,304,0.0,0.0
2024-01-16 00:00:00+00:00,1.1640390157699585,1.1764990091323853,1.1324249505996704,1.1324249505996704,211,0.0,0.0
2024-01-17 00:00:00+00:00,1.1324249505996704,1.1324249505996704,1.1324249505996704,1.1324249505996704,0,0.0,0.0
2024-01-18 00:00:00+00:00,1.1324249505996704,1.1324249505996704,1.029229998588562,1.035696029663086,1481,0.0,0.0
2024-01-19 00:00:00+00:00,1.035696029663086,1.1117420196533203,1.035696029663086,1.0628390312194824,832,0.0,0.0
2024-01-20 00:00:00+00:00,1.0628390312194824,1.7128490209579468,1.0628390312194824,1.5526330471038818,4481,0.0,0.0
2024-01-21 00:00:00+00:00,1.5526330471038818,1.6873129606246948,1.124271035194397,1.1780730485916138,149886,0.0,0.0
2024-01-22 00:00:00+00:00,1.1780730485916138,1.1961020231246948,0.9990230202674866,1.0180809497833252,39988,0.0,0.0
2024-01-23 00:00:00+00:00,1.0180809497833252,1.1786450147628784,1.0030839443206787,1.0035109519958496,68145,0.0,0.0
2024-01-24 00:00:00+00:00,1.0035109519958496,1.156229019165039,1.0024909973144531,1.1379270553588867,38351,0.0,0.0
2024-01-25 00:00:00+00:00,1.1379270553588867,1.1492919921875,1.0009410381317139,1.1388139724731445,124104,0.0,0.0
2024-01-26 00:00:00+00:00,1.1388139724731445,1.1392320394515991,1.0150339603424072,1.0471110343933105,63115,0.0,0.0
2024-01-27 00:00:00+00:00,1.0471110343933105,1.0558890104293823,1.0103249549865723,1.0419529676437378,36260,0.0,0.0
2024-01-28 00:00:00+00:00,1.0419529676437378,1.0472240447998047,1.000586986541748,1.0006459951400757,75316,0.0,0.0
2024-01-29 00:00:00+00:00,1.0006459951400757,1.0451300144195557,0.9981750249862671,1.044090986251831,69174,0.0,0.0
2024-01-30 00:00:00+00:00,1.044090986251831,1.0444220304489136,0.9992790222167969,1.0402339696884155,46609,0.0,0.0
2024-01-31 00:00:00+00:00,1.0402339696884155,1.040390968322754,0.999210000038147,0.9993870258331299,79753,0.0,0.0
2024-02-01 00:00:00+00:00,0.9993870258331299,1.0200719833374023,0.9989389777183533,1.0197969675064087,121841,0.0,0.0
2024-02-02 00:00:00+00:00,1.0197969675064087,1.0439679622650146,0.9993129968643188,1.029613971710205,102804,0.0,0.0
2024-02-03 00:00:00+00:00,1.029613971710205,1.0431369543075562,0.9995120167732239,1.0238009691238403,59907,0.0,0.0
2024-02-04 00:00:00+00:00,1.0238009691238403,1.0367649793624878,0.9995710253715515,1.0353939533233643,96161,0.0,0.0
2024-02-05 00:00:00+00:00,1.0353939533233643,1.03575599193573,0.9786679744720459,1.0187480449676514,85255,0.0,0.0
2024-02-06 00:00:00+00:00,1.0187480449676514,1.0190199613571167,0.9789559841156006,0.9998739957809448,136199,0.0,0.0
2024-02-07 00:00:00+00:00,0.9998739957809448,1.0000289678573608,0.9791139960289001,0.9797359704971313,148090,0.0,0.0
2024-02-08 00:00:00+00:00,0.9797359704971313,1.0178840160369873,0.9794219732284546,1.0001120567321777,96884,0.0,0.0
2024-02-09 00:00:00+00:00,1.0001120567321777,1.01836097240448,0.9995549917221069,1.000525951385498,41318,0.0,0.0
2024-02-10 00:00:00+00:00,1.000525951385498,1.0186790227890015,1.0003069639205933,1.0172220468521118,186117,0.0,0.0
2024-02-11 00:00:00+00:00,1.0172220468521118,1.0359220504760742,1.0001510381698608,1.0292030572891235,160050,0.0,0.0
2024-02-12 00:00:00+00:00,1.0292030572891235,1.029803991317749,1.0197540521621704,1.0290130376815796,38408,0.0,0.0
2024-02-13 00:00:00+00:00,1.0290130376815796,1.0299160480499268,1.0199919939041138,1.020570993423462,158879,0.0,0.0
2024-02-14 00:00:00+00:00,1.020570993423462,1.0303610563278198,1.0203629732131958,1.0269320011138916,109715,0.0,0.0
2024-02-15 00:00:00+00:00,1.0269320011138916,1.0299149751663208,0.9415040016174316,0.9415040016174316,91982,0.0,0.0
2024-02-16 00:00:00+00:00,0.9415040016174316,1.0309840440750122,0.9406750202178955,1.0008219480514526,116963,0.0,0.0
2024-02-17 00:00:00+00:00,1.0008219480514526,1.035336971282959,0.9901819825172424,1.0004819631576538,213772,0.0,0.0
2024-02-18 00:00:00+00:00,1.0004819631576538,1.044303059577942,0.9997599720954895,1.0000040531158447,210821,0.0,0.0
2024-02-19 00:00:00+00:00,1.0000040531158447,1.0297069549560547,0.9998239874839783,1.016111969947815,215978,0.0,0.0
2024-02-20 00:00:00+00:00,1.016111969947815,1.0292320251464844,1.0004910230636597,1.0194510221481323,99798,0.0,0.0
2024-02-21 00:00:00+00:00,1.0194510221481323,1.0197889804840088,0.9896460175514221,1.012063980102539,145644,0.0,0.0
2024-02-22 00:00:00+00:00,1.012063980102539,1.0122040510177612,0.9894890189170837,1.0083500146865845,116919,0.0,0.0
