TIMESTAMP,HAGGIS_OPEN_PRICE_USD,HAGGIS_HIGH_PRICE_USD,HAGGIS_LOW_PRICE_USD,HAGGIS_CLOSE_PRICE_USD,HAGGIS_VOLUME_USD,HAGGIS_DIVIDENDS_USD,HAGGIS_STOCK_SPLITS_USD
2024-11-14 00:00:00+00:00,0.00430000014603138,0.005276000127196312,0.002947000088170171,0.0031880000606179237,2804102,0.0,0.0
2024-11-15 00:00:00+00:00,0.00318100000731647,0.00459099980071187,0.0027650000993162394,0.003350999904796481,2246747,0.0,0.0
2024-11-16 00:00:00+00:00,0.0032770000398159027,0.007211000192910433,0.0030930000357329845,0.005532999988645315,2937097,0.0,0.0
2024-11-17 00:00:00+00:00,0.005532999988645315,0.006359000224620104,0.003914999775588512,0.003994999919086695,2367654,0.0,0.0
2024-11-18 00:00:00+00:00,0.004019000101834536,0.004608000162988901,0.003495000069960952,0.004393999930471182,1676306,0.0,0.0
2024-11-19 00:00:00+00:00,0.00434499979019165,0.007104000076651573,0.003713000100106001,0.0039450000040233135,2744357,0.0,0.0
2024-11-20 00:00:00+00:00,0.0039450000040233135,0.004029000177979469,0.0018729999428614974,0.002171000000089407,2012577,0.0,0.0
2024-11-21 00:00:00+00:00,0.002171000000089407,0.0027360001113265753,0.0018279999494552612,0.002193999942392111,1138912,0.0,0.0
2024-11-22 00:00:00+00:00,0.002193999942392111,0.0027759999502450228,0.0018139999592676759,0.0018469999777153134,852631,0.0,0.0
2024-11-23 00:00:00+00:00,0.0018449999624863267,0.00216299993917346,0.0015699999639764428,0.001715000020340085,814500,0.0,0.0
2024-11-24 00:00:00+00:00,0.001715000020340085,0.0017740000039339066,0.0011630000080913305,0.0015190000412985682,828637,0.0,0.0
2024-11-25 00:00:00+00:00,0.0015190000412985682,0.0017719999887049198,0.0012740000383928418,0.0015660000499337912,720916,0.0,0.0
2024-11-26 00:00:00+00:00,0.0015660000499337912,0.0018860000418499112,0.0011709999525919557,0.0012860000133514404,664402,0.0,0.0
2024-11-27 00:00:00+00:00,0.0012860000133514404,0.002280999906361103,0.0012069999938830733,0.002131999935954809,753976,0.0,0.0
2024-11-28 00:00:00+00:00,0.002131999935954809,0.002317999955266714,0.0014909999445080757,0.001601999974809587,733574,0.0,0.0
