TIMESTAMP,CETI_OPEN_PRICE_USD,CETI_HIGH_PRICE_USD,CETI_LOW_PRICE_USD,CETI_CLOSE_PRICE_USD,CETI_VOLUME_USD,CETI_DIVIDENDS_USD,CETI_STOCK_SPLITS_USD
2024-03-20 00:00:00+00:00,1.1709189414978027,1.328287959098816,1.10835599899292,1.10835599899292,671752,0.0,0.0
2024-03-21 00:00:00+00:00,1.10835599899292,1.4062219858169556,1.077165961265564,1.31523597240448,815769,0.0,0.0
2024-03-22 00:00:00+00:00,1.31523597240448,1.3974939584732056,1.0509190559387207,1.1347140073776245,569680,0.0,0.0
2024-03-23 00:00:00+00:00,1.1347140073776245,1.1636099815368652,0.9251620173454285,0.9281910061836243,539535,0.0,0.0
2024-03-24 00:00:00+00:00,0.9281910061836243,0.9281910061836243,0.8233950138092041,0.9193469882011414,470192,0.0,0.0
2024-03-25 00:00:00+00:00,0.9193469882011414,0.9194610118865967,0.687487006187439,0.7935299873352051,910433,0.0,0.0
2024-03-26 00:00:00+00:00,0.7935299873352051,0.9719700217247009,0.7768419981002808,0.9714499711990356,541450,0.0,0.0
2024-03-27 00:00:00+00:00,0.9714499711990356,1.0690280199050903,0.958931028842926,0.9742429852485657,239769,0.0,0.0
2024-03-28 00:00:00+00:00,0.9742429852485657,1.0045380592346191,0.7916280031204224,0.8065930008888245,254179,0.0,0.0
2024-03-29 00:00:00+00:00,0.8065930008888245,0.8796340227127075,0.7135090231895447,0.7433779835700989,327998,0.0,0.0
2024-03-30 00:00:00+00:00,0.7433779835700989,0.7781460285186768,0.7017769813537598,0.747668981552124,207299,0.0,0.0
2024-03-31 00:00:00+00:00,0.747668981552124,0.862401008605957,0.747668981552124,0.7992889881134033,202891,0.0,0.0
2024-04-01 00:00:00+00:00,0.7992889881134033,0.9151880145072937,0.712306022644043,0.9132040143013,319569,0.0,0.0
2024-04-02 00:00:00+00:00,0.9132040143013,1.0378589630126953,0.809469997882843,0.9104899764060974,554014,0.0,0.0
2024-04-03 00:00:00+00:00,0.9104899764060974,1.0671019554138184,0.8797469735145569,0.9832310080528259,410525,0.0,0.0
2024-04-04 00:00:00+00:00,0.9832310080528259,1.0526880025863647,0.9658169746398926,0.983361005783081,167583,0.0,0.0
2024-04-05 00:00:00+00:00,0.983361005783081,1.034492015838623,0.9563630223274231,0.9915419816970825,148728,0.0,0.0
2024-04-06 00:00:00+00:00,0.9915419816970825,1.043287992477417,0.9678440093994141,0.9965580105781555,189761,0.0,0.0
2024-04-07 00:00:00+00:00,0.9965580105781555,0.9965580105781555,0.9077010154724121,0.9112110137939453,128973,0.0,0.0
2024-04-08 00:00:00+00:00,0.9112110137939453,1.027722954750061,0.9111620187759399,0.9526789784431458,224744,0.0,0.0
2024-04-09 00:00:00+00:00,0.9526789784431458,1.074965000152588,0.9485989809036255,1.0228129625320435,291574,0.0,0.0
2024-04-10 00:00:00+00:00,1.0228129625320435,1.1238980293273926,0.9887109994888306,1.0035370588302612,202461,0.0,0.0
2024-04-11 00:00:00+00:00,1.0035370588302612,1.3535710573196411,0.9116979837417603,1.0916229486465454,978928,0.0,0.0
2024-04-12 00:00:00+00:00,1.0916229486465454,1.1265000104904175,0.8675749897956848,0.8780180215835571,379478,0.0,0.0
2024-04-13 00:00:00+00:00,0.8780180215835571,0.9620429873466492,0.7715740203857422,0.8321689963340759,252642,0.0,0.0
2024-04-14 00:00:00+00:00,0.8321689963340759,1.0263500213623047,0.8321689963340759,0.9885550141334534,102656,0.0,0.0
2024-04-15 00:00:00+00:00,1.02150297164917,1.03922700881958,0.8707150220870972,0.8833000063896179,223095,0.0,0.0
2024-04-16 00:00:00+00:00,0.8833000063896179,0.8946660161018372,0.7283160090446472,0.7977659702301025,264082,0.0,0.0
2024-04-17 00:00:00+00:00,0.8282729983329773,0.830269992351532,0.6860319972038269,0.8258050084114075,201401,0.0,0.0
2024-04-18 00:00:00+00:00,0.8258050084114075,1.1112899780273438,0.7735670208930969,1.0974479913711548,566442,0.0,0.0
2024-04-19 00:00:00+00:00,1.0974479913711548,1.0974479913711548,0.854390025138855,0.9903560280799866,486035,0.0,0.0
2024-04-20 00:00:00+00:00,0.9903560280799866,1.275076985359192,0.9897059798240662,1.2711420059204102,203572,0.0,0.0
2024-04-21 00:00:00+00:00,1.2664090394973755,1.2888050079345703,1.1976929903030396,1.278818964958191,119355,0.0,0.0
2024-04-22 00:00:00+00:00,1.278818964958191,1.6392430067062378,1.278151035308838,1.62385094165802,614116,0.0,0.0
2024-04-23 00:00:00+00:00,1.62385094165802,1.62943696975708,1.4529149532318115,1.4529149532318115,122138,0.0,0.0
2024-04-24 00:00:00+00:00,1.4556150436401367,1.4556519985198975,1.0550919771194458,1.0780010223388672,378076,0.0,0.0
2024-04-25 00:00:00+00:00,1.0780010223388672,1.12677800655365,1.0642180442810059,1.0797090530395508,138605,0.0,0.0
2024-04-26 00:00:00+00:00,1.0797090530395508,1.0816680192947388,0.9439849853515625,0.9525399804115295,65917,0.0,0.0
2024-04-27 00:00:00+00:00,0.9525399804115295,0.9525399804115295,0.8487409949302673,0.8487949967384338,90182,0.0,0.0
2024-04-28 00:00:00+00:00,0.8487949967384338,0.8780059814453125,0.8104000091552734,0.8730419874191284,77012,0.0,0.0
2024-04-29 00:00:00+00:00,0.8730419874191284,0.8743270039558411,0.8059080243110657,0.8453549742698669,107664,0.0,0.0
2024-04-30 00:00:00+00:00,0.8453549742698669,0.8458150029182434,0.7170220017433167,0.758957028388977,122608,0.0,0.0
2024-05-01 00:00:00+00:00,0.758957028388977,0.7725549936294556,0.5658699870109558,0.7295029759407043,235678,0.0,0.0
2024-05-02 00:00:00+00:00,0.7295029759407043,0.7922359704971313,0.6781889796257019,0.7917659878730774,132584,0.0,0.0
2024-05-03 00:00:00+00:00,0.8029940128326416,0.8610569834709167,0.7682200074195862,0.8520010113716125,87094,0.0,0.0
2024-05-04 00:00:00+00:00,0.8520010113716125,0.9175990223884583,0.8190979957580566,0.9128940105438232,132474,0.0,0.0
2024-05-05 00:00:00+00:00,0.9128940105438232,0.9128940105438232,0.8227710127830505,0.8334069848060608,92107,0.0,0.0
2024-05-06 00:00:00+00:00,0.8334069848060608,0.8731819987297058,0.7283250093460083,0.72878497838974,138911,0.0,0.0
2024-05-07 00:00:00+00:00,0.72878497838974,0.7323240041732788,0.6839640140533447,0.6840069890022278,170843,0.0,0.0
2024-05-08 00:00:00+00:00,0.6840069890022278,0.6840069890022278,0.6039379835128784,0.6404820084571838,109993,0.0,0.0
2024-05-09 00:00:00+00:00,0.6404820084571838,0.6619290113449097,0.6107620000839233,0.6465910077095032,73643,0.0,0.0
2024-05-10 00:00:00+00:00,0.6465910077095032,0.6547350287437439,0.5841259956359863,0.6400579810142517,191787,0.0,0.0
2024-05-11 00:00:00+00:00,0.6400579810142517,0.6532819867134094,0.6153039932250977,0.6336249709129333,76725,0.0,0.0
2024-05-12 00:00:00+00:00,0.6336249709129333,0.6435520052909851,0.5877559781074524,0.5973920226097107,72853,0.0,0.0
2024-05-13 00:00:00+00:00,0.5996339917182922,0.5997030138969421,0.5424910187721252,0.5701789855957031,174268,0.0,0.0
2024-05-14 00:00:00+00:00,0.5701789855957031,0.5701789855957031,0.5337989926338196,0.5488799810409546,112048,0.0,0.0
2024-05-15 00:00:00+00:00,0.5488799810409546,0.6328039765357971,0.5226500034332275,0.6328039765357971,114905,0.0,0.0
2024-05-16 00:00:00+00:00,0.6328039765357971,0.6542069911956787,0.5872420072555542,0.6023809909820557,108200,0.0,0.0
2024-05-17 00:00:00+00:00,0.6023809909820557,0.7420589923858643,0.5673099756240845,0.7420070171356201,249552,0.0,0.0
2024-05-18 00:00:00+00:00,0.7420070171356201,0.8323720097541809,0.72257399559021,0.8061230182647705,263143,0.0,0.0
2024-05-19 00:00:00+00:00,0.8061230182647705,0.8186799883842468,0.7447890043258667,0.7471839785575867,106503,0.0,0.0
2024-05-20 00:00:00+00:00,0.7448179721832275,0.86558598279953,0.7246909737586975,0.812388002872467,154848,0.0,0.0
2024-05-21 00:00:00+00:00,0.812388002872467,1.0299179553985596,0.7893890142440796,0.9717890024185181,252784,0.0,0.0
2024-05-22 00:00:00+00:00,0.9717890024185181,1.1330920457839966,0.9147480130195618,1.123581051826477,186384,0.0,0.0
2024-05-23 00:00:00+00:00,1.123581051826477,1.2440890073776245,1.0512809753417969,1.1442049741744995,273397,0.0,0.0
2024-05-24 00:00:00+00:00,1.1442049741744995,1.1960599422454834,1.033350944519043,1.1831120252609253,287328,0.0,0.0
2024-05-25 00:00:00+00:00,1.1831120252609253,1.406445026397705,1.1829969882965088,1.2081420421600342,509068,0.0,0.0
2024-05-26 00:00:00+00:00,1.209494948387146,1.254317045211792,1.1489559412002563,1.1835819482803345,138750,0.0,0.0
2024-05-27 00:00:00+00:00,1.1261800527572632,1.2024539709091187,1.1200579404830933,1.133463978767395,196040,0.0,0.0
2024-05-28 00:00:00+00:00,1.133463978767395,1.1335029602050781,0.9189220070838928,1.0672889947891235,308967,0.0,0.0
2024-05-29 00:00:00+00:00,1.0672889947891235,1.0809240341186523,0.9939460158348083,1.0344810485839844,167419,0.0,0.0
2024-05-30 00:00:00+00:00,1.028439998626709,1.0673240423202515,0.9695960283279419,0.9752389788627625,120424,0.0,0.0
2024-05-31 00:00:00+00:00,0.9702829718589783,0.979541003704071,0.8748630285263062,0.9014800190925598,153486,0.0,0.0
2024-06-01 00:00:00+00:00,0.9014800190925598,0.9065009951591492,0.851639986038208,0.8674209713935852,38533,0.0,0.0
2024-06-02 00:00:00+00:00,0.8651130199432373,0.8891599774360657,0.8333899974822998,0.839389979839325,78948,0.0,0.0
2024-06-03 00:00:00+00:00,0.839389979839325,0.873179018497467,0.8103240132331848,0.8248550295829773,106863,0.0,0.0
2024-06-04 00:00:00+00:00,0.8294619917869568,0.9471330046653748,0.7690879702568054,0.9108620285987854,437297,0.0,0.0
2024-06-05 00:00:00+00:00,0.9108620285987854,0.9991729855537415,0.9084630012512207,0.908502995967865,195760,0.0,0.0
2024-06-06 00:00:00+00:00,0.9032760262489319,1.003033995628357,0.9032760262489319,0.9383500218391418,124597,0.0,0.0
2024-06-07 00:00:00+00:00,0.9278429746627808,1.31700599193573,0.9278429746627808,1.2119990587234497,611667,0.0,0.0
2024-06-08 00:00:00+00:00,1.2119990587234497,1.275460958480835,1.1157809495925903,1.155168056488037,165696,0.0,0.0
