TIMESTAMP,HGEN_OPEN_PRICE_USD,HGEN_HIGH_PRICE_USD,HGEN_LOW_PRICE_USD,HGEN_CLOSE_PRICE_USD,HGEN_VOLUME_USD,HGEN_DIVIDENDS_USD,HGEN_STOCK_SPLITS_USD
2024-06-24 00:00:00+00:00,0.2038480043411255,0.20387700200080872,0.1980859935283661,0.20321600139141083,178503,0.0,0.0
2024-06-25 00:00:00+00:00,0.20321600139141083,0.20395100116729736,0.19494299590587616,0.19495800137519836,63394,0.0,0.0
2024-06-26 00:00:00+00:00,0.19495800137519836,0.19596700370311737,0.1888130009174347,0.18980300426483154,57855,0.0,0.0
2024-06-27 00:00:00+00:00,0.18980300426483154,0.20040899515151978,0.1886499971151352,0.19472600519657135,107650,0.0,0.0
2024-06-28 00:00:00+00:00,0.19472600519657135,0.19572700560092926,0.18910500407218933,0.18918000161647797,2446,0.0,0.0
2024-06-29 00:00:00+00:00,0.18918000161647797,0.20034900307655334,0.1891459971666336,0.1944890022277832,37810,0.0,0.0
2024-06-30 00:00:00+00:00,0.1944890022277832,0.2037149965763092,0.19041800498962402,0.19240699708461761,208378,0.0,0.0
2024-07-01 00:00:00+00:00,0.19240699708461761,0.19395700097084045,0.18862700462341309,0.18931500613689423,249808,0.0,0.0
2024-07-02 00:00:00+00:00,0.18931500613689423,0.20373600721359253,0.1885789930820465,0.19496800005435944,154774,0.0,0.0
2024-07-03 00:00:00+00:00,0.19496800005435944,0.1963369995355606,0.1909160017967224,0.19092899560928345,196155,0.0,0.0
2024-07-04 00:00:00+00:00,0.19092899560928345,0.19376200437545776,0.19056600332260132,0.19097399711608887,193900,0.0,0.0
2024-07-05 00:00:00+00:00,0.19097399711608887,0.19387400150299072,0.18857300281524658,0.19068799912929535,202177,0.0,0.0
2024-07-06 00:00:00+00:00,0.19068799912929535,0.2040649950504303,0.17763599753379822,0.17800000309944153,241538,0.0,0.0
2024-07-07 00:00:00+00:00,0.17800000309944153,0.25591498613357544,0.1747709959745407,0.2229900062084198,559470,0.0,0.0
2024-07-08 00:00:00+00:00,0.2229900062084198,0.24547100067138672,0.17522400617599487,0.17752300202846527,231007,0.0,0.0
2024-07-09 00:00:00+00:00,0.17752300202846527,0.1956080049276352,0.16506099700927734,0.17989200353622437,273780,0.0,0.0
2024-07-10 00:00:00+00:00,0.17989200353622437,0.19338500499725342,0.16207000613212585,0.16507799923419952,267911,0.0,0.0
2024-07-11 00:00:00+00:00,0.16507799923419952,0.20906099677085876,0.16316699981689453,0.19188299775123596,58552,0.0,0.0
2024-07-12 00:00:00+00:00,0.19188299775123596,0.2046390026807785,0.17990200221538544,0.18669499456882477,175427,0.0,0.0
2024-07-13 00:00:00+00:00,0.18669499456882477,0.20397600531578064,0.17979200184345245,0.20186400413513184,279639,0.0,0.0
2024-07-14 00:00:00+00:00,0.20186400413513184,0.202224999666214,0.18738600611686707,0.1895570009946823,43268,0.0,0.0
2024-07-15 00:00:00+00:00,0.1895570009946823,0.19113899767398834,0.1650180071592331,0.16875900328159332,39992,0.0,0.0
2024-07-16 00:00:00+00:00,0.16875900328159332,0.19419600069522858,0.15858499705791473,0.16454799473285675,444457,0.0,0.0
2024-07-17 00:00:00+00:00,0.16454799473285675,0.17446699738502502,0.1480250060558319,0.14872899651527405,414710,0.0,0.0
2024-07-18 00:00:00+00:00,0.14872899651527405,0.15078000724315643,0.1467680037021637,0.1487009972333908,462551,0.0,0.0
2024-07-19 00:00:00+00:00,0.1487009972333908,0.16724899411201477,0.1447249948978424,0.15689100325107574,485223,0.0,0.0
2024-07-20 00:00:00+00:00,0.15689100325107574,0.15956099331378937,0.14915600419044495,0.151528000831604,500073,0.0,0.0
2024-07-21 00:00:00+00:00,0.151528000831604,0.1527000069618225,0.1505099982023239,0.15126200020313263,468677,0.0,0.0
2024-07-22 00:00:00+00:00,0.15139800310134888,0.19449399411678314,0.12937699258327484,0.18507599830627441,451361,0.0,0.0
2024-07-23 00:00:00+00:00,0.18507599830627441,0.18594999611377716,0.1522579938173294,0.17494000494480133,515675,0.0,0.0
