TIMESTAMP,GAMMA16923_OPEN_PRICE_USD,GAMMA16923_HIGH_PRICE_USD,GAMMA16923_LOW_PRICE_USD,GAMMA16923_CLOSE_PRICE_USD,GAMMA16923_VOLUME_USD,GAMMA16923_DIVIDENDS_USD,GAMMA16923_STOCK_SPLITS_USD
2022-01-07 00:00:00+00:00,0.5826560258865356,0.5829820036888123,0.5287010073661804,0.5419279932975769,53126,0.0,0.0
2022-01-08 00:00:00+00:00,0.5419279932975769,0.5504469871520996,0.5101209878921509,0.5249649882316589,180209,0.0,0.0
2022-01-09 00:00:00+00:00,0.5249649882316589,0.5464910268783569,0.5208039879798889,0.5364649891853333,21239,0.0,0.0
2022-01-10 00:00:00+00:00,0.5364649891853333,0.5487390160560608,0.5070539712905884,0.5231959819793701,120267,0.0,0.0
2022-01-11 00:00:00+00:00,0.5231959819793701,0.5535399913787842,0.5212630033493042,0.5510039925575256,20707,0.0,0.0
2022-01-12 00:00:00+00:00,0.5510039925575256,0.5735459923744202,0.5479710102081299,0.5702130198478699,104875,0.0,0.0
2022-01-13 00:00:00+00:00,0.5702130198478699,0.5755519866943359,0.5441550016403198,0.555042028427124,123422,0.0,0.0
2022-01-14 00:00:00+00:00,0.555042028427124,0.5810160040855408,0.5518969893455505,0.5769410133361816,52026,0.0,0.0
2022-01-15 00:00:00+00:00,0.5769410133361816,0.6129220128059387,0.565900981426239,0.6090350151062012,162739,0.0,0.0
2022-01-16 00:00:00+00:00,0.6090350151062012,0.6217139959335327,0.5968440175056458,0.6136369705200195,108247,0.0,0.0
2022-01-17 00:00:00+00:00,0.6136339902877808,0.6136879920959473,0.5529360175132751,0.5617560148239136,136686,0.0,0.0
2022-01-18 00:00:00+00:00,0.5617560148239136,0.5683810114860535,0.5412539839744568,0.555308997631073,23383,0.0,0.0
2022-01-19 00:00:00+00:00,0.555308997631073,0.5557469725608826,0.5279309749603271,0.5325049757957458,29336,0.0,0.0
2022-01-20 00:00:00+00:00,0.5325049757957458,0.5355650186538696,0.47373300790786743,0.4913420081138611,54325,0.0,0.0
2022-01-21 00:00:00+00:00,0.49131500720977783,0.5128880143165588,0.38229900598526,0.3908660113811493,129598,0.0,0.0
2022-01-22 00:00:00+00:00,0.3908660113811493,0.43281498551368713,0.30466100573539734,0.408270001411438,118952,0.0,0.0
2022-01-23 00:00:00+00:00,0.408270001411438,0.43309301137924194,0.3728939890861511,0.3928689956665039,36179,0.0,0.0
2022-01-24 00:00:00+00:00,0.3928689956665039,0.4062960147857666,0.2923409938812256,0.33246299624443054,55370,0.0,0.0
2022-01-25 00:00:00+00:00,0.33246299624443054,0.362623006105423,0.32316601276397705,0.35726499557495117,12433,0.0,0.0
2022-01-26 00:00:00+00:00,0.35726499557495117,0.35726499557495117,0.24821700155735016,0.2718519866466522,162389,0.0,0.0
2022-01-27 00:00:00+00:00,0.2718519866466522,0.27922698855400085,0.2570529878139496,0.2682639956474304,15686,0.0,0.0
2022-01-28 00:00:00+00:00,0.2682650089263916,0.31771400570869446,0.26247599720954895,0.3172209858894348,121974,0.0,0.0
2022-01-29 00:00:00+00:00,0.3172279894351959,0.32739999890327454,0.314518004655838,0.3227829933166504,21689,0.0,0.0
2022-01-30 00:00:00+00:00,0.3227829933166504,0.33858200907707214,0.320701003074646,0.3370310068130493,32735,0.0,0.0
2022-01-31 00:00:00+00:00,0.33702999353408813,0.3469420075416565,0.316754013299942,0.34591299295425415,42184,0.0,0.0
