TIMESTAMP,BINANCEDOG_OPEN_PRICE_USD,BINANCEDOG_HIGH_PRICE_USD,BINANCEDOG_LOW_PRICE_USD,BINANCEDOG_CLOSE_PRICE_USD,BINANCEDOG_VOLUME_USD,BINANCEDOG_DIVIDENDS_USD,BINANCEDOG_STOCK_SPLITS_USD
2024-08-22 00:00:00+00:00,0.010890999808907509,0.012725000269711018,0.0033340000081807375,0.0057669999077916145,29465747,0.0,0.0
2024-08-23 00:00:00+00:00,0.005826999898999929,0.007379999849945307,0.0021039999555796385,0.002930999966338277,11429143,0.0,0.0
2024-08-24 00:00:00+00:00,0.002930999966338277,0.004360000137239695,0.0019890000112354755,0.003046999918296933,5599050,0.0,0.0
2024-08-25 00:00:00+00:00,0.0030330000445246696,0.004660999868065119,0.0020719999447464943,0.0038960000965744257,3676005,0.0,0.0
2024-08-26 00:00:00+00:00,0.0038999998942017555,0.0050200000405311584,0.0032470000442117453,0.0035429999697953463,2636961,0.0,0.0
2024-08-27 00:00:00+00:00,0.0035429999697953463,0.0036460000555962324,0.0021250001154839993,0.0024059999268501997,2195372,0.0,0.0
2024-08-28 00:00:00+00:00,0.002426000079140067,0.0027280000504106283,0.0017989999614655972,0.0019109999993816018,1932422,0.0,0.0
2024-08-29 00:00:00+00:00,0.0019109999993816018,0.0021009999327361584,0.0009270000155083835,0.001276999944821,1988673,0.0,0.0
2024-08-30 00:00:00+00:00,0.001276999944821,0.001693999976851046,0.000990999978967011,0.0012369999894872308,1132190,0.0,0.0
2024-08-31 00:00:00+00:00,0.0012369999894872308,0.0016880000475794077,0.0011490000179037452,0.0013180000241845846,1151030,0.0,0.0
2024-09-01 00:00:00+00:00,0.0013180000241845846,0.0016220000106841326,0.0010839999886229634,0.0013170000165700912,1096456,0.0,0.0
2024-09-02 00:00:00+00:00,0.0013170000165700912,0.0026889999862760305,0.0011940000113099813,0.0017989999614655972,1550556,0.0,0.0
2024-09-03 00:00:00+00:00,0.0017989999614655972,0.0023509999737143517,0.001474000047892332,0.001576000009663403,1513443,0.0,0.0
2024-09-04 00:00:00+00:00,0.0015829999465495348,0.0019470000406727195,0.001373999984934926,0.0016710000345483422,1122287,0.0,0.0
2024-09-05 00:00:00+00:00,0.0016710000345483422,0.0016830000095069408,0.0013760000001639128,0.0015800000401213765,857709,0.0,0.0
2024-09-06 00:00:00+00:00,0.0015800000401213765,0.0015849999617785215,0.0012540000025182962,0.0014880000380799174,1116578,0.0,0.0
2024-09-07 00:00:00+00:00,0.0014880000380799174,0.002099999925121665,0.001310999970883131,0.0019600000232458115,1147775,0.0,0.0
2024-09-08 00:00:00+00:00,0.0019600000232458115,0.0019829999655485153,0.0014120000414550304,0.001567999948747456,934204,0.0,0.0
2024-09-09 00:00:00+00:00,0.001567999948747456,0.0019290000200271606,0.001462999964132905,0.0017600000137463212,751794,0.0,0.0
2024-09-10 00:00:00+00:00,0.0017600000137463212,0.0018560000462457538,0.001505000051110983,0.001702000037766993,756335,0.0,0.0
2024-09-11 00:00:00+00:00,0.001702000037766993,0.0020000000949949026,0.0014750000555068254,0.0019150000298395753,829881,0.0,0.0
2024-09-12 00:00:00+00:00,0.0019280000124126673,0.001990000018849969,0.0016759999562054873,0.0017640000442042947,722244,0.0,0.0
2024-09-13 00:00:00+00:00,0.0017640000442042947,0.0022559999488294125,0.0016070000128820539,0.0019320000428706408,824042,0.0,0.0
2024-09-14 00:00:00+00:00,0.0019320000428706408,0.002400999888777733,0.0019030000548809767,0.0022909999825060368,885311,0.0,0.0
2024-09-15 00:00:00+00:00,0.0022909999825060368,0.003519000019878149,0.0022060000337660313,0.0030129998922348022,1805344,0.0,0.0
2024-09-16 00:00:00+00:00,0.003014999907463789,0.003957000095397234,0.0026579999830573797,0.0034099998883903027,2076369,0.0,0.0
2024-09-17 00:00:00+00:00,0.0034099998883903027,0.004978000186383724,0.0033680000342428684,0.004112000111490488,2175781,0.0,0.0
2024-09-18 00:00:00+00:00,0.004112000111490488,0.004296999890357256,0.003360999980941415,0.003809999907389283,1758312,0.0,0.0
2024-09-19 00:00:00+00:00,0.003809999907389283,0.003926999866962433,0.0028210000600665808,0.003260999917984009,1734851,0.0,0.0
2024-09-20 00:00:00+00:00,0.003260999917984009,0.003654999891296029,0.002643000101670623,0.002877000020816922,1175849,0.0,0.0
2024-09-21 00:00:00+00:00,0.002877000020816922,0.0038300000596791506,0.0024939998984336853,0.003561000106856227,1123899,0.0,0.0
2024-09-22 00:00:00+00:00,0.0035600000992417336,0.0036460000555962324,0.0029990000184625387,0.003106999909505248,906567,0.0,0.0
2024-09-23 00:00:00+00:00,0.003106999909505248,0.0035429999697953463,0.002933999989181757,0.0032279998995363712,809093,0.0,0.0
2024-09-24 00:00:00+00:00,0.0032279998995363712,0.003387999953702092,0.00267699989490211,0.002845000009983778,934236,0.0,0.0
2024-09-25 00:00:00+00:00,0.002845000009983778,0.0029200001154094934,0.002099999925121665,0.0024369999300688505,1157541,0.0,0.0
2024-09-26 00:00:00+00:00,0.0024369999300688505,0.0024389999452978373,0.0016139999497681856,0.0019650000613182783,1319279,0.0,0.0
2024-09-27 00:00:00+00:00,0.0019650000613182783,0.0020830000285059214,0.0012629999546334147,0.0013500000350177288,2014677,0.0,0.0
2024-09-28 00:00:00+00:00,0.0013569999719038606,0.0018400000408291817,0.001307999948039651,0.0015539999585598707,1005988,0.0,0.0
2024-09-29 00:00:00+00:00,0.0015539999585598707,0.0016589999431744218,0.0012649999698624015,0.001361000002361834,870718,0.0,0.0
2024-09-30 00:00:00+00:00,0.0013620000099763274,0.0014860000228509307,0.0011699999449774623,0.001290000043809414,916177,0.0,0.0
2024-10-01 00:00:00+00:00,0.001290000043809414,0.001386999967508018,0.0010519999777898192,0.0010639999527484179,805417,0.0,0.0
2024-10-02 00:00:00+00:00,0.0010639999527484179,0.0011840000515803695,0.0007869999972172081,0.0008210000232793391,1183790,0.0,0.0
2024-10-03 00:00:00+00:00,0.0008210000232793391,0.0009529999806545675,0.0007849999819882214,0.0008169999928213656,1403237,0.0,0.0
2024-10-04 00:00:00+00:00,0.0008169999928213656,0.0008280000183731318,0.0006000000284984708,0.0006249999860301614,1131344,0.0,0.0
2024-10-05 00:00:00+00:00,0.0006249999860301614,0.0008800000068731606,0.0006220000213943422,0.0007859999896027148,1283729,0.0,0.0
2024-10-06 00:00:00+00:00,0.0007859999896027148,0.0010079999919980764,0.0007580000092275441,0.0009299999801442027,1403228,0.0,0.0
2024-10-07 00:00:00+00:00,0.0009299999801442027,0.001307999948039651,0.0009050000226125121,0.0011709999525919557,1054340,0.0,0.0
2024-10-08 00:00:00+00:00,0.0011699999449774623,0.0014359999913722277,0.001041000010445714,0.0014270000392571092,893594,0.0,0.0
2024-10-09 00:00:00+00:00,0.0014270000392571092,0.001512999995611608,0.001246000058017671,0.0012600000482052565,689168,0.0,0.0
2024-10-10 00:00:00+00:00,0.0012600000482052565,0.0012669999850913882,0.0008759999764151871,0.0009800000116229057,1094693,0.0,0.0
2024-10-11 00:00:00+00:00,0.0009800000116229057,0.0009800000116229057,0.0007789999945089221,0.0007900000200606883,1095853,0.0,0.0
2024-10-12 00:00:00+00:00,0.0007900000200606883,0.0009299999801442027,0.0007379999733529985,0.000830999983008951,1245835,0.0,0.0
