TIMESTAMP,MBL_OPEN_PRICE_USD,MBL_HIGH_PRICE_USD,MBL_LOW_PRICE_USD,MBL_CLOSE_PRICE_USD,MBL_VOLUME_USD,MBL_DIVIDENDS_USD,MBL_STOCK_SPLITS_USD
2019-06-21 00:00:00+00:00,0.005113999824970961,0.005200000014156103,0.0050119999796152115,0.00506300013512373,202584552,0.0,0.0
2019-06-22 00:00:00+00:00,0.00506300013512373,0.005071000196039677,0.004019000101834536,0.0041519999504089355,24977884,0.0,0.0
2019-06-23 00:00:00+00:00,0.0041519999504089355,0.0043230000883340836,0.003748999908566475,0.003967000171542168,38713069,0.0,0.0
2019-06-24 00:00:00+00:00,0.003967000171542168,0.004497999791055918,0.003891000058501959,0.0043219998478889465,18397876,0.0,0.0
2019-06-25 00:00:00+00:00,0.0043230000883340836,0.004519000183790922,0.004064000211656094,0.0042409999296069145,9071585,0.0,0.0
2019-06-26 00:00:00+00:00,0.0042409999296069145,0.005388000048696995,0.004035999998450279,0.004480999894440174,20077833,0.0,0.0
2019-06-27 00:00:00+00:00,0.004480999894440174,0.005177000071853399,0.00431900005787611,0.004647000227123499,10600226,0.0,0.0
2019-06-28 00:00:00+00:00,0.004648000001907349,0.004648000001907349,0.004220000002533197,0.004478999879211187,3008495,0.0,0.0
2019-06-29 00:00:00+00:00,0.004478999879211187,0.004637000150978565,0.004219000227749348,0.004422999918460846,1890689,0.0,0.0
2019-06-30 00:00:00+00:00,0.0044200001284480095,0.004428999964147806,0.0039029999170452356,0.004021000117063522,1321731,0.0,0.0
2019-07-01 00:00:00+00:00,0.004021000117063522,0.004232000093907118,0.003951000049710274,0.0040870001539587975,2770415,0.0,0.0
2019-07-02 00:00:00+00:00,0.0040870001539587975,0.004240000154823065,0.0039610001258552074,0.0042050001211464405,3611697,0.0,0.0
2019-07-03 00:00:00+00:00,0.0042050001211464405,0.004228999838232994,0.003996000159531832,0.0041160001419484615,1234088,0.0,0.0
2019-07-04 00:00:00+00:00,0.0041160001419484615,0.004176000133156776,0.003978999797254801,0.004005999770015478,1328436,0.0,0.0
2019-07-05 00:00:00+00:00,0.004005999770015478,0.004164999816566706,0.0038930000737309456,0.004009000025689602,917533,0.0,0.0
2019-07-06 00:00:00+00:00,0.0040270001627504826,0.004077000077813864,0.003980000037699938,0.004009999800473452,984907,0.0,0.0
2019-07-07 00:00:00+00:00,0.004011000040918589,0.004236999899148941,0.003998999949544668,0.0042130001820623875,1774844,0.0,0.0
2019-07-08 00:00:00+00:00,0.004213999956846237,0.004259999841451645,0.003976000007241964,0.004038000013679266,2087849,0.0,0.0
2019-07-09 00:00:00+00:00,0.004038000013679266,0.004044999834150076,0.0038999998942017555,0.003926000092178583,1008347,0.0,0.0
2019-07-10 00:00:00+00:00,0.003924999851733446,0.00393499992787838,0.0032599999103695154,0.0033730000723153353,1746111,0.0,0.0
2019-07-11 00:00:00+00:00,0.003375000087544322,0.003375000087544322,0.0027459999546408653,0.0028550000861287117,1292895,0.0,0.0
2019-07-12 00:00:00+00:00,0.0028540000785142183,0.0030559999868273735,0.0028329999186098576,0.0030219999607652426,1026887,0.0,0.0
2019-07-13 00:00:00+00:00,0.0030219999607652426,0.0030239999759942293,0.002848000032827258,0.0029349999967962503,353508,0.0,0.0
2019-07-14 00:00:00+00:00,0.0029299999587237835,0.0029349999967962503,0.0026400000788271427,0.0026549999602138996,353488,0.0,0.0
2019-07-15 00:00:00+00:00,0.0026569999754428864,0.0026579999830573797,0.0023560000117868185,0.002584999892860651,848238,0.0,0.0
2019-07-16 00:00:00+00:00,0.0025859999004751444,0.0025859999004751444,0.0021279999054968357,0.0021440000273287296,529634,0.0,0.0
2019-07-17 00:00:00+00:00,0.002136999974027276,0.0021800000686198473,0.0019970000721514225,0.00216299993917346,350609,0.0,0.0
2019-07-18 00:00:00+00:00,0.00216299993917346,0.0023739999160170555,0.002119000069797039,0.0023330000694841146,847580,0.0,0.0
2019-07-19 00:00:00+00:00,0.0023330000694841146,0.0029219998978078365,0.0023330000694841146,0.0026630000211298466,2606659,0.0,0.0
