TIMESTAMP,PNDR_OPEN_PRICE_USD,PNDR_HIGH_PRICE_USD,PNDR_LOW_PRICE_USD,PNDR_CLOSE_PRICE_USD,PNDR_VOLUME_USD,PNDR_DIVIDENDS_USD,PNDR_STOCK_SPLITS_USD
2021-08-30 00:00:00+00:00,0.8185639977455139,0.8185639977455139,0.39537298679351807,0.452690988779068,3890930,0.0,0.0
2021-08-31 00:00:00+00:00,0.452690988779068,0.6705899834632874,0.38904500007629395,0.406578004360199,4441692,0.0,0.0
2021-09-01 00:00:00+00:00,0.40666401386260986,0.4539079964160919,0.2934330105781555,0.32980701327323914,716464,0.0,0.0
2021-09-02 00:00:00+00:00,0.32979100942611694,0.7673839926719666,0.27031099796295166,0.4139440059661865,3429047,0.0,0.0
2021-09-03 00:00:00+00:00,0.414014995098114,0.520675003528595,0.3159489929676056,0.3395420014858246,3884733,0.0,0.0
2021-09-04 00:00:00+00:00,0.33955898880958557,0.4287180006504059,0.3259040117263794,0.3423730134963989,911422,0.0,0.0
2021-09-05 00:00:00+00:00,0.34244900941848755,0.43990498781204224,0.3396790027618408,0.4081270098686218,515509,0.0,0.0
2021-09-06 00:00:00+00:00,0.40815499424934387,0.40815499424934387,0.30340099334716797,0.34891700744628906,300126,0.0,0.0
2021-09-07 00:00:00+00:00,0.3489539921283722,0.35102400183677673,0.25953298807144165,0.2761549949645996,121440,0.0,0.0
2021-09-08 00:00:00+00:00,0.2762190103530884,0.28005799651145935,0.24917900562286377,0.2624019980430603,68471,0.0,0.0
2021-09-09 00:00:00+00:00,0.25713199377059937,0.28860801458358765,0.2502880096435547,0.27947598695755005,50283,0.0,0.0
2021-09-10 00:00:00+00:00,0.2794800102710724,0.2907640039920807,0.2396630048751831,0.24091100692749023,55327,0.0,0.0
2021-09-11 00:00:00+00:00,0.24089199304580688,0.2593970000743866,0.22096599638462067,0.2555229961872101,68615,0.0,0.0
2021-09-12 00:00:00+00:00,0.2555699944496155,0.25559601187705994,0.21896199882030487,0.23848800361156464,68070,0.0,0.0
2021-09-13 00:00:00+00:00,0.23846499621868134,0.2521120011806488,0.2077140063047409,0.21048399806022644,89197,0.0,0.0
2021-09-14 00:00:00+00:00,0.2105109989643097,0.22992700338363647,0.1902489960193634,0.19817599654197693,134108,0.0,0.0
2021-09-15 00:00:00+00:00,0.1981929987668991,0.22927899658679962,0.19166700541973114,0.19200000166893005,104085,0.0,0.0
2021-09-16 00:00:00+00:00,0.1919659972190857,0.20177899301052094,0.19083699584007263,0.1971520036458969,42747,0.0,0.0
2021-09-17 00:00:00+00:00,0.19712400436401367,0.20970900356769562,0.196152001619339,0.20477600395679474,21721,0.0,0.0
2021-09-18 00:00:00+00:00,0.20477400720119476,0.20887599885463715,0.18063800036907196,0.18083900213241577,20085,0.0,0.0
2021-09-19 00:00:00+00:00,0.18084299564361572,0.18310099840164185,0.17322100698947906,0.17421799898147583,34270,0.0,0.0
2021-09-20 00:00:00+00:00,0.1741970032453537,0.1768610030412674,0.16120800375938416,0.16122999787330627,29670,0.0,0.0
2021-09-21 00:00:00+00:00,0.1612599939107895,0.16479599475860596,0.1593029946088791,0.16009999811649323,9452,0.0,0.0
2021-09-22 00:00:00+00:00,0.16009600460529327,0.16605299711227417,0.14166299998760223,0.14762599766254425,24387,0.0,0.0
2021-09-23 00:00:00+00:00,0.1476289927959442,0.14814500510692596,0.14168600738048553,0.14218799769878387,26497,0.0,0.0
2021-09-24 00:00:00+00:00,0.14219500124454498,0.14438599348068237,0.13053299486637115,0.1305370032787323,15501,0.0,0.0
2021-09-25 00:00:00+00:00,0.13054199516773224,0.13812799751758575,0.12627099454402924,0.13812200725078583,17417,0.0,0.0
2021-09-26 00:00:00+00:00,0.13811899721622467,0.13813799619674683,0.13646399974822998,0.13727900385856628,8251,0.0,0.0
2021-09-27 00:00:00+00:00,0.13729099929332733,0.1373859941959381,0.1371700018644333,0.1372630000114441,0,0.0,0.0
2021-09-28 00:00:00+00:00,0.13725900650024414,0.13735100626945496,0.13723699748516083,0.13727900385856628,0,0.0,0.0
2021-09-29 00:00:00+00:00,0.1372939944267273,0.1389939934015274,0.13445399701595306,0.13455499708652496,0,0.0,0.0
2021-09-30 00:00:00+00:00,0.1345590054988861,0.1345590054988861,0.13095499575138092,0.1313530057668686,0,0.0,0.0
2021-10-01 00:00:00+00:00,0.13135400414466858,0.13171599805355072,0.12153799831867218,0.12156099826097488,6101,0.0,0.0
2021-10-02 00:00:00+00:00,0.1215519979596138,0.12171900272369385,0.1113860011100769,0.11140300333499908,11224,0.0,0.0
2021-10-03 00:00:00+00:00,0.11142300069332123,0.12284400314092636,0.11048900336027145,0.12167900055646896,15044,0.0,0.0
