TIMESTAMP,DLC36116_OPEN_PRICE_USD,DLC36116_HIGH_PRICE_USD,DLC36116_LOW_PRICE_USD,DLC36116_CLOSE_PRICE_USD,DLC36116_VOLUME_USD,DLC36116_DIVIDENDS_USD,DLC36116_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.00028300000121816993,0.0003020000003743917,0.0002730000123847276,0.0002739999908953905,6459000,0.0,0.0
2025-04-02 00:00:00+00:00,0.0002739999908953905,0.00039500001003034413,0.00022600000374950469,0.00031400000443682075,13689388,0.0,0.0
2025-04-03 00:00:00+00:00,0.0003150000120513141,0.0003330000035930425,0.00025599999935366213,0.00026699999580159783,7401401,0.0,0.0
2025-04-04 00:00:00+00:00,0.00026699999580159783,0.0003020000003743917,0.0002579999854788184,0.00027099999715574086,9055275,0.0,0.0
2025-04-05 00:00:00+00:00,0.00027200000477023423,0.00028300000121816993,0.0002629999944474548,0.00027200000477023423,4193362,0.0,0.0
2025-04-06 00:00:00+00:00,0.00027200000477023423,0.0002770000137388706,0.00021399999968707561,0.00024300000222865492,8463925,0.0,0.0
2025-04-07 00:00:00+00:00,0.00024300000222865492,0.0002739999908953905,0.00021499999274965376,0.0002589999930933118,18969362,0.0,0.0
2025-04-08 00:00:00+00:00,0.0002589999930933118,0.0002739999908953905,0.00023099999816622585,0.0002469999890308827,8310797,0.0,0.0
2025-04-09 00:00:00+00:00,0.0002469999890308827,0.0002680000034160912,0.00022400000307243317,0.0002589999930933118,13272892,0.0,0.0
2025-04-10 00:00:00+00:00,0.0002589999930933118,0.0002589999930933118,0.00022699999681208283,0.00023299999884329736,5848986,0.0,0.0
2025-04-11 00:00:00+00:00,0.00023299999884329736,0.0002460000105202198,0.00020300000323913991,0.0002209999947808683,5294342,0.0,0.0
2025-04-12 00:00:00+00:00,0.0002209999947808683,0.00023200000578071922,0.00021600000036414713,0.00022400000307243317,4729584,0.0,0.0
2025-04-13 00:00:00+00:00,0.00022400000307243317,0.0002479999966453761,0.00021800000104121864,0.00022400000307243317,5953970,0.0,0.0
2025-04-14 00:00:00+00:00,0.00022400000307243317,0.00023400000645779073,0.00021699999342672527,0.00022200000239536166,5768122,0.0,0.0
2025-04-15 00:00:00+00:00,0.00022200000239536166,0.00023700000019744039,0.0002099999983329326,0.0002099999983329326,4269047,0.0,0.0
2025-04-16 00:00:00+00:00,0.0002099999983329326,0.00021399999968707561,0.00018699999782256782,0.00019500000053085387,4435553,0.0,0.0
2025-04-17 00:00:00+00:00,0.00019500000053085387,0.0002099999983329326,0.00018000000272877514,0.00019299999985378236,3721408,0.0,0.0
2025-04-18 00:00:00+00:00,0.00019299999985378236,0.00019299999985378236,0.00016900000628083944,0.00017100000695791095,3611421,0.0,0.0
2025-04-19 00:00:00+00:00,0.00017100000695791095,0.0001880000054370612,0.00014699999883305281,0.00015199999324977398,2829865,0.0,0.0
2025-04-20 00:00:00+00:00,0.00015199999324977398,0.00016799999866634607,0.0001429999974789098,0.00015300000086426735,4129628,0.0,0.0
2025-04-21 00:00:00+00:00,0.00015300000086426735,0.00016900000628083944,0.00012099999730708078,0.00012799999967683107,4868899,0.0,0.0
2025-04-22 00:00:00+00:00,0.00012799999967683107,0.00016900000628083944,0.00012700000661425292,0.0001500000071246177,7955783,0.0,0.0
2025-04-23 00:00:00+00:00,0.0001500000071246177,0.00015500000154133886,0.00013699999544769526,0.00014400000509340316,7615722,0.0,0.0
2025-04-24 00:00:00+00:00,0.00014400000509340316,0.00014600000577047467,0.0001289999927394092,0.00013699999544769526,5076376,0.0,0.0
2025-04-25 00:00:00+00:00,0.00013699999544769526,0.0001429999974789098,0.00012399999832268804,0.0001289999927394092,7090323,0.0,0.0
2025-04-26 00:00:00+00:00,0.0001289999927394092,0.0001429999974789098,0.0001250000059371814,0.00013499999477062374,7419631,0.0,0.0
2025-04-27 00:00:00+00:00,0.00013499999477062374,0.00014200000441633165,0.0001250000059371814,0.00013099999341648072,4502276,0.0,0.0
2025-04-28 00:00:00+00:00,0.00013099999341648072,0.00013299999409355223,0.00012099999730708078,0.0001320000010309741,6346892,0.0,0.0
2025-04-29 00:00:00+00:00,0.0001320000010309741,0.0001340000017080456,0.00012399999832268804,0.0001289999927394092,5446789,0.0,0.0
2025-04-30 00:00:00+00:00,0.0001289999927394092,0.00013099999341648072,0.0001230000052601099,0.00012599999899975955,4149874,0.0,0.0
2025-05-01 00:00:00+00:00,0.00012599999899975955,0.0001340000017080456,0.0001230000052601099,0.0001230000052601099,4583104,0.0,0.0
2025-05-02 00:00:00+00:00,0.0001230000052601099,0.00012700000661425292,0.00011700000322889537,0.00012099999730708078,3458255,0.0,0.0
2025-05-03 00:00:00+00:00,0.00012099999730708078,0.00012199999764561653,0.00010599999950500205,0.00011300000187475234,2654160,0.0,0.0
2025-05-04 00:00:00+00:00,0.00011300000187475234,0.00011899999663000926,9.999999747378752e-05,0.00010199999815085903,2779511,0.0,0.0
2025-05-05 00:00:00+00:00,0.00010199999815085903,0.00011100000119768083,9.200000204145908e-05,0.00010299999848939478,4031785,0.0,0.0
2025-05-06 00:00:00+00:00,0.00010299999848939478,0.00010399999882793054,8.70000003487803e-05,0.00010299999848939478,3569737,0.0,0.0
2025-05-07 00:00:00+00:00,0.00010299999848939478,0.00011100000119768083,7.79999973019585e-05,8.199999865610152e-05,2727415,0.0,0.0
2025-05-08 00:00:00+00:00,8.199999865610152e-05,9.300000237999484e-05,7.999999797903001e-05,8.600000001024455e-05,9835844,0.0,0.0
