TIMESTAMP,QORPO_OPEN_PRICE_USD,QORPO_HIGH_PRICE_USD,QORPO_LOW_PRICE_USD,QORPO_CLOSE_PRICE_USD,QORPO_VOLUME_USD,QORPO_DIVIDENDS_USD,QORPO_STOCK_SPLITS_USD
2024-02-29 00:00:00+00:00,0.36375001072883606,0.4431999921798706,0.33228299021720886,0.3817340135574341,12991005,0.0,0.0
2024-03-01 00:00:00+00:00,0.38169199228286743,0.38860100507736206,0.2670300006866455,0.27886301279067993,3495256,0.0,0.0
2024-03-02 00:00:00+00:00,0.2788670063018799,0.30188998579978943,0.2517389953136444,0.29440900683403015,2123897,0.0,0.0
2024-03-03 00:00:00+00:00,0.29455700516700745,0.3064180016517639,0.2741740047931671,0.3064180016517639,1817885,0.0,0.0
2024-03-04 00:00:00+00:00,0.3056190013885498,0.31364700198173523,0.28242701292037964,0.29892000555992126,2764054,0.0,0.0
2024-03-05 00:00:00+00:00,0.2989090085029602,0.48868298530578613,0.28730499744415283,0.45649099349975586,8617176,0.0,0.0
2024-03-06 00:00:00+00:00,0.4566200077533722,0.6797260046005249,0.4565750062465668,0.6726099848747253,10566658,0.0,0.0
2024-03-07 00:00:00+00:00,0.6726099848747253,0.6762750148773193,0.5075179934501648,0.5654749870300293,5604650,0.0,0.0
2024-03-08 00:00:00+00:00,0.5655009746551514,0.6538950204849243,0.5354509949684143,0.6348440051078796,2445385,0.0,0.0
2024-03-09 00:00:00+00:00,0.6348440051078796,0.7995669841766357,0.6239309906959534,0.7667329907417297,2057486,0.0,0.0
2024-03-10 00:00:00+00:00,0.7667409777641296,0.8695539832115173,0.729852020740509,0.773032009601593,2235718,0.0,0.0
2024-03-11 00:00:00+00:00,0.7730469703674316,0.9389299750328064,0.7661229968070984,0.9162769913673401,2391222,0.0,0.0
2024-03-12 00:00:00+00:00,0.9163039922714233,0.9179859757423401,0.757951021194458,0.8597739934921265,2107882,0.0,0.0
2024-03-13 00:00:00+00:00,0.8597739934921265,0.9957470297813416,0.8466269969940186,0.9782149791717529,2064537,0.0,0.0
2024-03-14 00:00:00+00:00,0.9782149791717529,1.147752046585083,0.9516270160675049,0.9774129986763,3323755,0.0,0.0
2024-03-15 00:00:00+00:00,0.9774129986763,1.1369069814682007,0.9161859750747681,1.1256649494171143,3265238,0.0,0.0
2024-03-16 00:00:00+00:00,1.1241730451583862,1.2086260318756104,0.9898679852485657,0.992900013923645,2545705,0.0,0.0
2024-03-17 00:00:00+00:00,0.992900013923645,1.218103051185608,0.9814659953117371,1.1792789697647095,1931107,0.0,0.0
2024-03-18 00:00:00+00:00,1.1792789697647095,1.1811809539794922,1.0230599641799927,1.0279200077056885,1606522,0.0,0.0
2024-03-19 00:00:00+00:00,1.0279200077056885,1.0749180316925049,0.9502009749412537,0.9679509997367859,2276909,0.0,0.0
2024-03-20 00:00:00+00:00,0.9676610231399536,1.063223958015442,0.94023597240448,1.0630919933319092,1745291,0.0,0.0
2024-03-21 00:00:00+00:00,1.0630919933319092,1.1256129741668701,0.9843710064888,0.9974660277366638,1398498,0.0,0.0
2024-03-22 00:00:00+00:00,0.9974660277366638,1.0155800580978394,0.9350780248641968,0.9467710256576538,1226945,0.0,0.0
2024-03-23 00:00:00+00:00,0.9467710256576538,0.948632001876831,0.8989260196685791,0.9450139999389648,1467909,0.0,0.0
2024-03-24 00:00:00+00:00,0.9450139999389648,1.0266269445419312,0.9422500133514404,1.0166369676589966,1280294,0.0,0.0
2024-03-25 00:00:00+00:00,1.0166369676589966,1.1781610250473022,1.0162509679794312,1.1648850440979004,3050404,0.0,0.0
2024-03-26 00:00:00+00:00,1.1648850440979004,1.210239052772522,1.0938769578933716,1.1105530261993408,2042570,0.0,0.0
2024-03-27 00:00:00+00:00,1.1105530261993408,1.1224219799041748,1.0460829734802246,1.05452299118042,1741853,0.0,0.0
2024-03-28 00:00:00+00:00,1.05452299118042,1.1082379817962646,1.046852946281433,1.1051909923553467,1134792,0.0,0.0
2024-03-29 00:00:00+00:00,1.1051909923553467,1.1060789823532104,0.9229090213775635,0.9997739791870117,4221903,0.0,0.0
