TIMESTAMP,AKITA_OPEN_PRICE_USD,AKITA_HIGH_PRICE_USD,AKITA_LOW_PRICE_USD,AKITA_CLOSE_PRICE_USD,AKITA_VOLUME_USD,AKITA_DIVIDENDS_USD,AKITA_STOCK_SPLITS_USD
2021-04-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21998135,0.0,0.0
2021-04-30 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,16650308,0.0,0.0
2021-05-01 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,11378176,0.0,0.0
2021-05-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5897917,0.0,0.0
2021-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5024003,0.0,0.0
2021-05-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12703496,0.0,0.0
2021-05-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11966666,0.0,0.0
2021-05-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4086493,0.0,0.0
2021-05-07 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,45196409,0.0,0.0
2021-05-08 00:00:00+00:00,1.9999999949504854e-06,6.000000212225132e-06,1.9999999949504854e-06,4.999999873689376e-06,306822889,0.0,0.0
2021-05-09 00:00:00+00:00,4.999999873689376e-06,9.999999747378752e-06,3.999999989900971e-06,7.999999979801942e-06,440217994,0.0,0.0
2021-05-10 00:00:00+00:00,7.000000096013537e-06,1.700000029813964e-05,6.000000212225132e-06,1.5999999959603883e-05,554742121,0.0,0.0
2021-05-11 00:00:00+00:00,1.5999999959603883e-05,2.9000000722589903e-05,1.2000000424450263e-05,1.4000000192027073e-05,629145474,0.0,0.0
2021-05-12 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,7.000000096013537e-06,7.000000096013537e-06,328441275,0.0,0.0
2021-05-13 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,4.999999873689376e-06,7.999999979801942e-06,191383400,0.0,0.0
2021-05-14 00:00:00+00:00,7.999999979801942e-06,1.4000000192027073e-05,7.999999979801942e-06,1.1000000085914508e-05,286579440,0.0,0.0
2021-05-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,198500544,0.0,0.0
2021-05-16 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,4.999999873689376e-06,7.000000096013537e-06,202392687,0.0,0.0
2021-05-17 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,194437324,0.0,0.0
2021-05-18 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,178526839,0.0,0.0
2021-05-19 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,3.000000106112566e-06,3.000000106112566e-06,151373252,0.0,0.0
2021-05-20 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,117599054,0.0,0.0
2021-05-21 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,87870485,0.0,0.0
2021-05-22 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,65728905,0.0,0.0
2021-05-23 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,78493395,0.0,0.0
2021-05-24 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,86602074,0.0,0.0
2021-05-25 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,74611756,0.0,0.0
2021-05-26 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,65397220,0.0,0.0
2021-05-27 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,32914748,0.0,0.0
2021-05-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,29149740,0.0,0.0
2021-05-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,24827944,0.0,0.0
2021-05-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,22467185,0.0,0.0
2021-05-31 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,29973748,0.0,0.0
2021-06-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,26222899,0.0,0.0
2021-06-02 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,37783920,0.0,0.0
2021-06-03 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,33419851,0.0,0.0
2021-06-04 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,25594705,0.0,0.0
2021-06-05 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,36866073,0.0,0.0
2021-06-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,25449807,0.0,0.0
2021-06-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,28896790,0.0,0.0
2021-06-08 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,38850918,0.0,0.0
2021-06-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,26609417,0.0,0.0
2021-06-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,17923090,0.0,0.0
2021-06-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,14032215,0.0,0.0
2021-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16322481,0.0,0.0
2021-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,18281231,0.0,0.0
2021-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21863836,0.0,0.0
2021-06-15 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,13840649,0.0,0.0
2021-06-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,13787798,0.0,0.0
2021-06-17 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,6516804,0.0,0.0
2021-06-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8589514,0.0,0.0
2021-06-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7929504,0.0,0.0
2021-06-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7361956,0.0,0.0
2021-06-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12178835,0.0,0.0
2021-06-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11083624,0.0,0.0
2021-06-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9140092,0.0,0.0
2021-06-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5783805,0.0,0.0
2021-06-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6663696,0.0,0.0
2021-06-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6136146,0.0,0.0
2021-06-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4715477,0.0,0.0
2021-06-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6454477,0.0,0.0
2021-06-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9893244,0.0,0.0
2021-06-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7613356,0.0,0.0
2021-07-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6594031,0.0,0.0
2021-07-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5738691,0.0,0.0
2021-07-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5416722,0.0,0.0
2021-07-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5633565,0.0,0.0
2021-07-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5439706,0.0,0.0
2021-07-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5436172,0.0,0.0
2021-07-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5544474,0.0,0.0
2021-07-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6133529,0.0,0.0
2021-07-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3951688,0.0,0.0
2021-07-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4346934,0.0,0.0
2021-07-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7076485,0.0,0.0
2021-07-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6970023,0.0,0.0
2021-07-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5787557,0.0,0.0
2021-07-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6630996,0.0,0.0
2021-07-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6487711,0.0,0.0
2021-07-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5975142,0.0,0.0
2021-07-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5046155,0.0,0.0
2021-07-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5733955,0.0,0.0
2021-07-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6235861,0.0,0.0
2021-07-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5752519,0.0,0.0
2021-07-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6769400,0.0,0.0
2021-07-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5338983,0.0,0.0
2021-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4826102,0.0,0.0
2021-07-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5842792,0.0,0.0
2021-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5089097,0.0,0.0
2021-07-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10699815,0.0,0.0
2021-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4879595,0.0,0.0
2021-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4955265,0.0,0.0
2021-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4205262,0.0,0.0
2021-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6563332,0.0,0.0
2021-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6511646,0.0,0.0
2021-08-01 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,49812315,0.0,0.0
2021-08-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,34394177,0.0,0.0
2021-08-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16841988,0.0,0.0
2021-08-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,18305797,0.0,0.0
2021-08-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15890143,0.0,0.0
2021-08-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12755036,0.0,0.0
2021-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13416035,0.0,0.0
2021-08-08 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,16199844,0.0,0.0
2021-08-09 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,11915217,0.0,0.0
2021-08-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,9973706,0.0,0.0
2021-08-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11142609,0.0,0.0
2021-08-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9271058,0.0,0.0
2021-08-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12957067,0.0,0.0
2021-08-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17860760,0.0,0.0
2021-08-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11109310,0.0,0.0
2021-08-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12385617,0.0,0.0
2021-08-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9106891,0.0,0.0
2021-08-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9632474,0.0,0.0
2021-08-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8896422,0.0,0.0
2021-08-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11887251,0.0,0.0
2021-08-21 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,12563357,0.0,0.0
2021-08-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8736120,0.0,0.0
2021-08-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10123271,0.0,0.0
2021-08-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8284938,0.0,0.0
2021-08-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8670920,0.0,0.0
2021-08-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8005489,0.0,0.0
2021-08-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6500146,0.0,0.0
2021-08-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4572017,0.0,0.0
2021-08-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4179772,0.0,0.0
2021-08-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3924253,0.0,0.0
2021-08-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4752415,0.0,0.0
2021-09-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4939985,0.0,0.0
2021-09-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4355045,0.0,0.0
2021-09-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4152397,0.0,0.0
2021-09-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4213829,0.0,0.0
2021-09-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3947108,0.0,0.0
2021-09-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3907150,0.0,0.0
2021-09-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4206952,0.0,0.0
2021-09-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5351052,0.0,0.0
2021-09-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4029981,0.0,0.0
2021-09-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3102899,0.0,0.0
2021-09-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2998783,0.0,0.0
2021-09-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2775376,0.0,0.0
2021-09-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3075607,0.0,0.0
2021-09-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3666468,0.0,0.0
