TIMESTAMP,USPEPE_OPEN_PRICE_USD,USPEPE_HIGH_PRICE_USD,USPEPE_LOW_PRICE_USD,USPEPE_CLOSE_PRICE_USD,USPEPE_VOLUME_USD,USPEPE_DIVIDENDS_USD,USPEPE_STOCK_SPLITS_USD
2024-08-21 00:00:00+00:00,,,,0.0,44384,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,71263,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,97236,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,59404,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,74814,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,47079,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,27966,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,35911,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,42355,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,32903,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,56649,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,15512,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,10142,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,49277,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,34833,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,22309,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,41510,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,39387,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,4003,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,13667,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,9705,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,27956,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,12696,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,22484,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,9184,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,5098,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,12478,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,42390,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,23696,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,48417,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,63700,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,22597,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,39107,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,8911,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,16171,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,45416,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,40566,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,39835,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,23410,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,12944,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,7896,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,17767,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,6946,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,8019,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,89992,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,100169,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,81602,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,98033,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,45112,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,21519,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,53516,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,26214,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,16273,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,13938,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,48515,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,30957,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,26440,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,35357,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,26446,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,20377,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,10216,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,40952,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,20574,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,11618,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,15276,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,7324,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,9094,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,17382,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,6795,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,102182,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,27183,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,12236,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,5317,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,12905,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,3888,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,99430,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,51819,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,57743,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,47160,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,42491,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,26826,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,18568,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,15681,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,11565,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,83937,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,9033,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,21122,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,32046,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,8487,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,27758,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,9984,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,5821,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,8606,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,21103,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,8613,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,28991,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,8129,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,3853,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,15598,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2633,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,5274,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,2201,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,4832,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,4821,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,2043,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,12084,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,7884,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,13872,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,4759,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,10452,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,1213,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,7223,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,10414,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,12360,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,2547,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1449,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,5016,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,516,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1508,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1978,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,4378,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,10188,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,5433,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1642,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1297,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1312,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,2240,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,886,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2487,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,932,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,4975,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1140,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,237,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,13245,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,18286,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,1466,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,2161,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,5839,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,2474,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,488,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1606,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1105,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,2985,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,2772,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,608,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,68,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,2816,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,1542,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,811,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,12796,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,3607,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,8788,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,3987,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,11,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1019,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,644,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,37826,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,7243,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,1869,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,2518,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1521,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,1498,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,585,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,1836,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,497,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1309,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,1038,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,731,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,924,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,1253,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1625,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1641,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,3738,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,139,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,1455,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,585,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,2357,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,428,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,547,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,515,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,223,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,80,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2841,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,1207,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,575,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,411,0.0,0.0
2025-03-14 00:00:00+00:00,,,,0.0,1700,0.0,0.0
2025-03-18 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-03-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,433,0.0,0.0
2025-03-29 00:00:00+00:00,,,,0.0,171,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,2809,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,19288,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,1647,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,228,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,857,0.0,0.0
2025-05-08 00:00:00+00:00,,,,0.0,4539,0.0,0.0
2025-05-11 00:00:00+00:00,,,,0.0,2407,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,4381,0.0,0.0
2025-05-16 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-06-01 00:00:00+00:00,2.2002580313262854e-10,2.2002580313262854e-10,2.119742992245932e-10,2.119742992245932e-10,954,0.0,0.0
