TIMESTAMP,GOO29805_OPEN_PRICE_USD,GOO29805_HIGH_PRICE_USD,GOO29805_LOW_PRICE_USD,GOO29805_CLOSE_PRICE_USD,GOO29805_VOLUME_USD,GOO29805_DIVIDENDS_USD,GOO29805_STOCK_SPLITS_USD
2024-03-12 00:00:00+00:00,0.0077390000224113464,0.011537999846041203,0.005907000042498112,0.009128999896347523,2922982,0.0,0.0
2024-03-13 00:00:00+00:00,0.009128999896347523,0.013989999890327454,0.007342000026255846,0.009246000088751316,3631403,0.0,0.0
2024-03-14 00:00:00+00:00,0.009246000088751316,0.015692999586462975,0.009139999747276306,0.009898999705910683,4207376,0.0,0.0
2024-03-15 00:00:00+00:00,0.009903999976813793,0.011061999946832657,0.004741999786347151,0.006707000080496073,3405399,0.0,0.0
2024-03-16 00:00:00+00:00,0.0067090000957250595,0.032593999058008194,0.006378999911248684,0.02105499990284443,14742881,0.0,0.0
2024-03-17 00:00:00+00:00,0.021108999848365784,0.030314000323414803,0.015938999131321907,0.022317999973893166,5337848,0.0,0.0
2024-03-18 00:00:00+00:00,0.027096999809145927,0.03048899956047535,0.013042000122368336,0.013237000443041325,5639472,0.0,0.0
2024-03-19 00:00:00+00:00,0.012071999721229076,0.016174999997019768,0.007600000128149986,0.008593999780714512,3004330,0.0,0.0
2024-03-20 00:00:00+00:00,0.008588000200688839,0.012776000425219536,0.007342000026255846,0.010848999954760075,1409596,0.0,0.0
2024-03-21 00:00:00+00:00,0.010792000219225883,0.013135000132024288,0.00849399995058775,0.008891000412404537,1020393,0.0,0.0
2024-03-22 00:00:00+00:00,0.008864999748766422,0.009975999593734741,0.006748999934643507,0.008841999806463718,1168173,0.0,0.0
2024-03-23 00:00:00+00:00,0.008863000199198723,0.010273999534547329,0.007891999557614326,0.009359999559819698,681881,0.0,0.0
2024-03-24 00:00:00+00:00,0.009359999559819698,0.012242999859154224,0.008396999910473824,0.010425000451505184,695560,0.0,0.0
2024-03-25 00:00:00+00:00,0.010425000451505184,0.014724000357091427,0.009286999702453613,0.00937699992209673,1152837,0.0,0.0
2024-03-26 00:00:00+00:00,0.009459000080823898,0.010827000252902508,0.007236000150442123,0.008084000088274479,1247696,0.0,0.0
2024-03-27 00:00:00+00:00,0.008084000088274479,0.008611000142991543,0.005962000228464603,0.006649999879300594,1092200,0.0,0.0
2024-03-28 00:00:00+00:00,0.0066639999859035015,0.007311999797821045,0.004792000167071819,0.005404999945312738,1109080,0.0,0.0
2024-03-29 00:00:00+00:00,0.005404999945312738,0.007311999797821045,0.005024999845772982,0.00583200016990304,983325,0.0,0.0
2024-03-30 00:00:00+00:00,0.00583200016990304,0.007431000005453825,0.005067000165581703,0.0057760002091526985,589680,0.0,0.0
2024-03-31 00:00:00+00:00,0.0057760002091526985,0.005836000200361013,0.004399999976158142,0.004693999886512756,614193,0.0,0.0
2024-04-01 00:00:00+00:00,0.004693999886512756,0.005063999909907579,0.002974000060930848,0.004370000213384628,705284,0.0,0.0
2024-04-02 00:00:00+00:00,0.0043680001981556416,0.004997000098228455,0.003008000086992979,0.0030449999030679464,401476,0.0,0.0
2024-04-03 00:00:00+00:00,0.0030449999030679464,0.008465000428259373,0.002506999997422099,0.007034000009298325,1207372,0.0,0.0
2024-04-04 00:00:00+00:00,0.007034000009298325,0.011261999607086182,0.00482399994507432,0.007476000115275383,1281615,0.0,0.0
2024-04-05 00:00:00+00:00,0.007476000115275383,0.008972999639809132,0.005018000025302172,0.008496000431478024,712712,0.0,0.0
2024-04-06 00:00:00+00:00,0.008496000431478024,0.008496000431478024,0.006328000221401453,0.00658900011330843,349121,0.0,0.0
2024-04-07 00:00:00+00:00,0.00658900011330843,0.0073449998162686825,0.005816000048071146,0.0073449998162686825,311266,0.0,0.0
2024-04-08 00:00:00+00:00,0.0073449998162686825,0.010049000382423401,0.006107000168412924,0.007323000114411116,709043,0.0,0.0
2024-04-09 00:00:00+00:00,0.007323000114411116,0.007329999934881926,0.005748999770730734,0.006291000172495842,274540,0.0,0.0
2024-04-10 00:00:00+00:00,0.006291000172495842,0.006928999908268452,0.005483000073581934,0.0066189998760819435,213560,0.0,0.0
2024-04-11 00:00:00+00:00,0.0066189998760819435,0.0078039998188614845,0.005776999983936548,0.006238999776542187,410160,0.0,0.0
2024-04-12 00:00:00+00:00,0.006238999776542187,0.0066189998760819435,0.004844000097364187,0.005669999867677689,488899,0.0,0.0
2024-04-13 00:00:00+00:00,0.0056859999895095825,0.005994000006467104,0.004232000093907118,0.005493000149726868,428494,0.0,0.0
2024-04-14 00:00:00+00:00,0.005493000149726868,0.00648299977183342,0.004730999935418367,0.006238999776542187,383087,0.0,0.0
2024-04-15 00:00:00+00:00,0.006597999949008226,0.006912999786436558,0.004437999799847603,0.005107999779284,355569,0.0,0.0
2024-04-16 00:00:00+00:00,0.005106000229716301,0.005437999963760376,0.00457700015977025,0.0049299998208880424,121424,0.0,0.0
2024-04-17 00:00:00+00:00,0.004896000027656555,0.005115000065416098,0.004091000184416771,0.004858999978750944,172394,0.0,0.0
2024-04-18 00:00:00+00:00,0.004858999978750944,0.005681000184267759,0.004352000076323748,0.005663000047206879,190870,0.0,0.0
2024-04-19 00:00:00+00:00,0.005663000047206879,0.006961999926716089,0.0039969999343156815,0.004246000200510025,928229,0.0,0.0
2024-04-20 00:00:00+00:00,0.004253000020980835,0.004253000020980835,0.0032870001159608364,0.00356299988925457,562053,0.0,0.0
2024-04-21 00:00:00+00:00,0.003539999946951866,0.0042500002309679985,0.003034000052139163,0.003942000214010477,285137,0.0,0.0
2024-04-22 00:00:00+00:00,0.003942000214010477,0.004300999920815229,0.003585000056773424,0.003806999884545803,143220,0.0,0.0
2024-04-23 00:00:00+00:00,0.003806999884545803,0.0038320000749081373,0.0029150000773370266,0.003237999975681305,201420,0.0,0.0
2024-04-24 00:00:00+00:00,0.003089000005275011,0.0033340000081807375,0.002237000036984682,0.002696000039577484,304030,0.0,0.0
2024-04-25 00:00:00+00:00,0.0026950000319629908,0.002833999926224351,0.002309999894350767,0.002394000068306923,159469,0.0,0.0
2024-04-26 00:00:00+00:00,0.002394000068306923,0.002814000006765127,0.0023129999171942472,0.00241499999538064,109775,0.0,0.0
2024-04-27 00:00:00+00:00,0.00241499999538064,0.0024759999942034483,0.002136999974027276,0.0022849999368190765,108375,0.0,0.0
2024-04-28 00:00:00+00:00,0.0022849999368190765,0.004232000093907118,0.0022279999684542418,0.003640000009909272,259868,0.0,0.0
2024-04-29 00:00:00+00:00,0.0035920001100748777,0.003594999900087714,0.002733000088483095,0.003344000084325671,134088,0.0,0.0
2024-04-30 00:00:00+00:00,0.003344000084325671,0.0036170000676065683,0.0028409999795258045,0.0028440000023692846,51204,0.0,0.0
2024-05-01 00:00:00+00:00,0.0028440000023692846,0.003916999790817499,0.002701000077649951,0.003837000112980604,86731,0.0,0.0
2024-05-02 00:00:00+00:00,0.003837000112980604,0.004228000063449144,0.0035810000263154507,0.0039369999431073666,102462,0.0,0.0
2024-05-03 00:00:00+00:00,0.003891000058501959,0.003918000031262636,0.003254000097513199,0.003717999905347824,92865,0.0,0.0
2024-05-04 00:00:00+00:00,0.003717999905347824,0.0038250000216066837,0.0028669999446719885,0.0030010000336915255,191604,0.0,0.0
2024-05-05 00:00:00+00:00,0.0030010000336915255,0.0032049999572336674,0.002841999987140298,0.002956999931484461,71105,0.0,0.0
2024-05-06 00:00:00+00:00,0.002956999931484461,0.0030010000336915255,0.0026859999634325504,0.0027910000644624233,67502,0.0,0.0
2024-05-07 00:00:00+00:00,0.0027910000644624233,0.003134000115096569,0.002532999962568283,0.0025969999842345715,76159,0.0,0.0
2024-05-08 00:00:00+00:00,0.0025969999842345715,0.0026779999025166035,0.002360000042244792,0.0024510000366717577,112564,0.0,0.0
2024-05-09 00:00:00+00:00,0.0024510000366717577,0.0026680000592023134,0.0024399999529123306,0.0026680000592023134,38840,0.0,0.0
2024-05-10 00:00:00+00:00,0.0026680000592023134,0.003512999974191189,0.0024870000779628754,0.003123000031337142,100494,0.0,0.0
2024-05-11 00:00:00+00:00,0.003123000031337142,0.0031449999660253525,0.002933999989181757,0.002940000034868717,17055,0.0,0.0
2024-05-12 00:00:00+00:00,0.002940000034868717,0.0029670000076293945,0.0026110000908374786,0.002655999967828393,42846,0.0,0.0
2024-05-13 00:00:00+00:00,0.002669000066816807,0.002833999926224351,0.0024250000715255737,0.002512000035494566,45011,0.0,0.0
2024-05-14 00:00:00+00:00,0.002512000035494566,0.0033030000049620867,0.0023759999312460423,0.0026579999830573797,114795,0.0,0.0
