TIMESTAMP,PCD_OPEN_PRICE_USD,PCD_HIGH_PRICE_USD,PCD_LOW_PRICE_USD,PCD_CLOSE_PRICE_USD,PCD_VOLUME_USD,PCD_DIVIDENDS_USD,PCD_STOCK_SPLITS_USD
2024-06-17 00:00:00+00:00,0.4998059868812561,0.5025920271873474,0.49105098843574524,0.4992470145225525,48874,0.0,0.0
2024-06-18 00:00:00+00:00,0.4992470145225525,0.5010340213775635,0.42690199613571167,0.47002801299095154,79279,0.0,0.0
2024-06-19 00:00:00+00:00,0.47002801299095154,0.47002801299095154,0.4316439926624298,0.43713998794555664,59190,0.0,0.0
2024-06-20 00:00:00+00:00,0.43713998794555664,0.47108399868011475,0.3314569890499115,0.4245859980583191,167039,0.0,0.0
2024-06-21 00:00:00+00:00,0.4245859980583191,0.4246099889278412,0.3929179906845093,0.40081700682640076,84879,0.0,0.0
2024-06-22 00:00:00+00:00,0.40087199211120605,0.452021986246109,0.3992820084095001,0.4267280101776123,129401,0.0,0.0
2024-06-23 00:00:00+00:00,0.4267280101776123,0.48780199885368347,0.4169600009918213,0.4610869884490967,151818,0.0,0.0
2024-06-24 00:00:00+00:00,0.4608690142631531,0.5446360111236572,0.45207300782203674,0.5235459804534912,255410,0.0,0.0
2024-06-25 00:00:00+00:00,0.5235459804534912,0.5305730104446411,0.504721999168396,0.5221369862556458,109583,0.0,0.0
2024-06-26 00:00:00+00:00,0.5221570134162903,0.5265300273895264,0.4996050000190735,0.5064290165901184,74888,0.0,0.0
2024-06-27 00:00:00+00:00,0.5063809752464294,0.506829023361206,0.47277799248695374,0.47387799620628357,75176,0.0,0.0
2024-06-28 00:00:00+00:00,0.4738970100879669,0.4794810116291046,0.4202600121498108,0.4399479925632477,97392,0.0,0.0
2024-06-29 00:00:00+00:00,0.4399479925632477,0.44099798798561096,0.3900330066680908,0.40934300422668457,67600,0.0,0.0
2024-06-30 00:00:00+00:00,0.4094240069389343,0.4555380046367645,0.4069179892539978,0.4201500117778778,98789,0.0,0.0
2024-07-01 00:00:00+00:00,0.4201500117778778,0.44538700580596924,0.4087580144405365,0.42168599367141724,92629,0.0,0.0
2024-07-02 00:00:00+00:00,0.42166900634765625,0.4402010142803192,0.4004429876804352,0.40697601437568665,95561,0.0,0.0
2024-07-03 00:00:00+00:00,0.4069789946079254,0.425231009721756,0.39530399441719055,0.4089699983596802,65767,0.0,0.0
2024-07-04 00:00:00+00:00,0.4089359939098358,0.42021700739860535,0.39425599575042725,0.4144909977912903,46654,0.0,0.0
2024-07-05 00:00:00+00:00,0.41444098949432373,0.4529300034046173,0.4098379909992218,0.4525200128555298,74590,0.0,0.0
2024-07-06 00:00:00+00:00,0.4525449872016907,0.6027209758758545,0.45250898599624634,0.5981199741363525,150846,0.0,0.0
