TIMESTAMP,BFT21952_OPEN_PRICE_USD,BFT21952_HIGH_PRICE_USD,BFT21952_LOW_PRICE_USD,BFT21952_CLOSE_PRICE_USD,BFT21952_VOLUME_USD,BFT21952_DIVIDENDS_USD,BFT21952_STOCK_SPLITS_USD
2022-09-28 00:00:00+00:00,0.00060299999313429,0.0009350000182166696,6.000000212225132e-06,0.0007849999819882214,802928,0.0,0.0
2022-09-29 00:00:00+00:00,0.0007869999972172081,0.0008769999840296805,0.0007309999782592058,0.0007900000200606883,359611,0.0,0.0
2022-09-30 00:00:00+00:00,0.0007869999972172081,0.0009430000209249556,0.00042100000428035855,0.0005699999746866524,512006,0.0,0.0
2022-10-01 00:00:00+00:00,0.0005699999746866524,0.0006210000137798488,1.2000000424450263e-05,0.0004990000161342323,246320,0.0,0.0
2022-10-02 00:00:00+00:00,0.0004990000161342323,0.0005019999807700515,0.00018600000475998968,0.00033999999868683517,222329,0.0,0.0
2022-10-03 00:00:00+00:00,0.00033999999868683517,0.0004990000161342323,1.9999999949504854e-06,0.0003129999968223274,294669,0.0,0.0
2022-10-04 00:00:00+00:00,0.0003129999968223274,0.0005050000036135316,0.00029299999005161226,0.0004079999926034361,267312,0.0,0.0
2022-10-05 00:00:00+00:00,0.0004079999926034361,0.00046999999904073775,0.000375000003259629,0.0003980000037699938,81439,0.0,0.0
2022-10-06 00:00:00+00:00,0.0003969999961555004,0.0004070000140927732,0.00033999999868683517,0.0003600000054575503,78692,0.0,0.0
2022-10-07 00:00:00+00:00,0.0003600000054575503,0.0003600000054575503,0.00029799999902024865,0.0003020000003743917,46246,0.0,0.0
2022-10-08 00:00:00+00:00,0.00030300000798888505,0.0003220000071451068,0.0002859999949578196,0.0002880000101868063,31647,0.0,0.0
2022-10-09 00:00:00+00:00,0.0002880000101868063,0.0003100000030826777,0.0002849999873433262,0.0003100000030826777,19623,0.0,0.0
2022-10-10 00:00:00+00:00,0.0003100000030826777,0.0003100000030826777,9.999999974752427e-07,0.0002840000088326633,34607,0.0,0.0
2022-10-11 00:00:00+00:00,0.0002840000088326633,0.0002840000088326633,0.0002229999954579398,0.00024500000290572643,50428,0.0,0.0
2022-10-12 00:00:00+00:00,0.00024500000290572643,0.0002629999944474548,0.0002410000015515834,0.00026000000070780516,39520,0.0,0.0
2022-10-13 00:00:00+00:00,0.00026000000070780516,0.0002629999944474548,0.00021499999274965376,0.00023799999326001853,29816,0.0,0.0
2022-10-14 00:00:00+00:00,0.00023799999326001853,0.00023999999393709004,0.00022400000307243317,0.00023200000578071922,19861,0.0,0.0
2022-10-15 00:00:00+00:00,0.00023200000578071922,0.00023400000645779073,0.00019200000679120421,0.0001990000018849969,34053,0.0,0.0
2022-10-16 00:00:00+00:00,0.0001990000018849969,0.00020399999630171806,0.00019700000120792538,0.00020199999562464654,7831,0.0,0.0
2022-10-17 00:00:00+00:00,0.00020199999562464654,0.00021499999274965376,0.00019500000053085387,0.00020700000459328294,22403,0.0,0.0
2022-10-18 00:00:00+00:00,0.00020700000459328294,0.00020900000527035445,0.00018899999849963933,0.00020199999562464654,21669,0.0,0.0
2022-10-19 00:00:00+00:00,0.00020199999562464654,0.0003150000120513141,0.00019700000120792538,0.0003150000120513141,42187,0.0,0.0
2022-10-20 00:00:00+00:00,0.0003150000120513141,0.00032699998700991273,0.0002690000110305846,0.0002730000123847276,22997,0.0,0.0
2022-10-21 00:00:00+00:00,0.0002730000123847276,0.0002849999873433262,0.0002469999890308827,0.0002849999873433262,22126,0.0,0.0
2022-10-22 00:00:00+00:00,0.0002849999873433262,0.000291000003926456,0.0002699999895412475,0.00027799999224953353,11883,0.0,0.0
2022-10-23 00:00:00+00:00,0.00027799999224953353,0.0002800000074785203,0.00016700000560376793,0.0002390000008745119,27357,0.0,0.0
2022-10-24 00:00:00+00:00,0.0002390000008745119,0.00023999999393709004,0.00021499999274965376,0.00021800000104121864,7488,0.0,0.0
2022-10-25 00:00:00+00:00,0.00021800000104121864,0.00023600000713486224,0.00018000000272877514,0.00022499999613501132,16977,0.0,0.0
2022-10-26 00:00:00+00:00,0.00022600000374950469,0.00022699999681208283,0.00020900000527035445,0.0002209999947808683,7992,0.0,0.0
2022-10-27 00:00:00+00:00,0.0002209999947808683,0.0002229999954579398,0.0001990000018849969,0.00021100000594742596,11163,0.0,0.0
2022-10-28 00:00:00+00:00,0.00021100000594742596,0.00021899999410379678,0.00020599999697878957,0.00020799999765586108,12127,0.0,0.0
2022-10-29 00:00:00+00:00,0.00020799999765586108,0.00022499999613501132,0.00020599999697878957,0.00021600000036414713,7453,0.0,0.0
2022-10-30 00:00:00+00:00,0.00021600000036414713,0.0002209999947808683,0.00020300000323913991,0.00020500000391621143,8029,0.0,0.0
2022-10-31 00:00:00+00:00,0.00020500000391621143,0.00021399999968707561,0.00018600000475998968,0.00019799999427050352,14598,0.0,0.0
2022-11-01 00:00:00+00:00,0.00019799999427050352,0.00020199999562464654,0.0001849999971454963,0.0001939999929163605,5343,0.0,0.0
2022-11-02 00:00:00+00:00,0.0001939999929163605,0.000195999993593432,0.00018200000340584666,0.00018899999849963933,8074,0.0,0.0
2022-11-03 00:00:00+00:00,0.00018899999849963933,0.00020500000391621143,0.0001880000054370612,0.00019500000053085387,7995,0.0,0.0
