TIMESTAMP,MSC33119_OPEN_PRICE_USD,MSC33119_HIGH_PRICE_USD,MSC33119_LOW_PRICE_USD,MSC33119_CLOSE_PRICE_USD,MSC33119_VOLUME_USD,MSC33119_DIVIDENDS_USD,MSC33119_STOCK_SPLITS_USD
2024-09-23 00:00:00+00:00,2.0790650844573975,2.082616090774536,2.0577309131622314,2.0587821006774902,4352313,0.0,0.0
2024-09-24 00:00:00+00:00,2.0588290691375732,2.1108601093292236,1.7602729797363281,1.7648570537567139,6951503,0.0,0.0
2024-09-25 00:00:00+00:00,1.764875054359436,1.865399956703186,1.5199459791183472,1.6283979415893555,4010806,0.0,0.0
2024-09-26 00:00:00+00:00,1.6269099712371826,1.8723859786987305,1.624107003211975,1.8625940084457397,3535885,0.0,0.0
2024-09-27 00:00:00+00:00,1.8626799583435059,2.003582000732422,1.86101496219635,1.9853849411010742,2295915,0.0,0.0
2024-09-28 00:00:00+00:00,1.985530972480774,2.017422914505005,1.9060360193252563,1.955333948135376,4411920,0.0,0.0
2024-09-29 00:00:00+00:00,1.9554599523544312,1.993744969367981,1.9369410276412964,1.9912290573120117,3076399,0.0,0.0
2024-09-30 00:00:00+00:00,1.9912179708480835,2.003209114074707,1.864827036857605,1.9638539552688599,3673630,0.0,0.0
2024-10-01 00:00:00+00:00,1.9642339944839478,2.0123279094696045,1.9246280193328857,2.0081069469451904,2190484,0.0,0.0
2024-10-02 00:00:00+00:00,2.00819993019104,2.0101370811462402,1.777670979499817,1.8912010192871094,3663824,0.0,0.0
2024-10-03 00:00:00+00:00,1.891366958618164,1.8930779695510864,1.743796944618225,1.8208500146865845,2139574,0.0,0.0
2024-10-04 00:00:00+00:00,1.8208500146865845,1.8215210437774658,1.4880729913711548,1.6969350576400757,3232978,0.0,0.0
2024-10-05 00:00:00+00:00,1.696977972984314,1.7919909954071045,1.6494899988174438,1.7785520553588867,1828953,0.0,0.0
