TIMESTAMP,CINO36439_OPEN_PRICE_USD,CINO36439_HIGH_PRICE_USD,CINO36439_LOW_PRICE_USD,CINO36439_CLOSE_PRICE_USD,CINO36439_VOLUME_USD,CINO36439_DIVIDENDS_USD,CINO36439_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,0.061330001801252365,0.07316099852323532,0.060145001858472824,0.06913500279188156,114886,0.0,0.0
2025-05-09 00:00:00+00:00,0.06913500279188156,0.07224900275468826,0.06428699940443039,0.07150299847126007,31043,0.0,0.0
2025-05-10 00:00:00+00:00,0.07150299847126007,0.07399100065231323,0.06957399845123291,0.07349900156259537,12130,0.0,0.0
2025-05-11 00:00:00+00:00,0.07349900156259537,0.07482899725437164,0.06461499631404877,0.07014100253582001,66515,0.0,0.0
2025-05-12 00:00:00+00:00,0.07014100253582001,0.07650700211524963,0.07014100253582001,0.07472799718379974,22151,0.0,0.0
2025-05-13 00:00:00+00:00,0.07472799718379974,0.08527400344610214,0.07273600250482559,0.08439800143241882,36474,0.0,0.0
2025-05-14 00:00:00+00:00,0.08439800143241882,0.08722499758005142,0.08279500156641006,0.08722499758005142,27085,0.0,0.0
2025-05-15 00:00:00+00:00,0.08722499758005142,0.09091799706220627,0.07804299890995026,0.08237600326538086,51550,0.0,0.0
2025-05-16 00:00:00+00:00,0.08237600326538086,0.09115699678659439,0.08237600326538086,0.09055399894714355,58376,0.0,0.0
2025-05-17 00:00:00+00:00,0.09055399894714355,0.09117700159549713,0.08837000280618668,0.08945400267839432,15550,0.0,0.0
2025-05-18 00:00:00+00:00,0.08945400267839432,0.09953399747610092,0.08945400267839432,0.09797400236129761,65971,0.0,0.0
2025-05-19 00:00:00+00:00,0.09797400236129761,0.09797400236129761,0.08817099779844284,0.09483200311660767,35752,0.0,0.0
2025-05-20 00:00:00+00:00,0.09483200311660767,0.09801100194454193,0.09272400289773941,0.09556200355291367,10459,0.0,0.0
2025-05-21 00:00:00+00:00,0.09556200355291367,0.10267899930477142,0.09487300366163254,0.10267899930477142,37510,0.0,0.0
2025-05-22 00:00:00+00:00,0.10267899930477142,0.12588700652122498,0.10239499807357788,0.12588700652122498,73536,0.0,0.0
2025-05-23 00:00:00+00:00,0.12588700652122498,0.16059699654579163,0.12531399726867676,0.15886299312114716,172704,0.0,0.0
2025-05-24 00:00:00+00:00,0.15886299312114716,0.18917100131511688,0.15886299312114716,0.18917100131511688,129353,0.0,0.0
2025-05-25 00:00:00+00:00,0.18917100131511688,0.2128939926624298,0.18915599584579468,0.20793800055980682,163329,0.0,0.0
2025-05-26 00:00:00+00:00,0.20793800055980682,0.22418899834156036,0.1991730034351349,0.2085230052471161,141674,0.0,0.0
2025-05-27 00:00:00+00:00,0.2085230052471161,0.21195800602436066,0.11641000211238861,0.13470600545406342,248799,0.0,0.0
2025-05-28 00:00:00+00:00,0.13537000119686127,0.17603899538516998,0.13523900508880615,0.17558600008487701,275282,0.0,0.0
2025-05-29 00:00:00+00:00,0.17558899521827698,0.17830699682235718,0.1658799946308136,0.16760100424289703,67976,0.0,0.0
2025-05-30 00:00:00+00:00,0.16760100424289703,0.16913700103759766,0.12686100602149963,0.13308900594711304,143391,0.0,0.0
2025-05-31 00:00:00+00:00,0.13308900594711304,0.13925699889659882,0.12918800115585327,0.1387079954147339,44893,0.0,0.0
2025-06-01 00:00:00+00:00,0.13870787620544434,0.14193834364414215,0.13532276451587677,0.14154820144176483,19167,0.0,0.0
