,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.0011991646874150727,0.03462895735385449,0.028600232706257,0.2041946074652129,40415.130595594535,201.03514766227954,166.035952045455,0.2970847184612556,0.9772695893620913
1,0.00322363246420203,0.05677704169998671,0.04454855757590069,0.4511242732037872,108645.27644708328,329.61382927159366,258.6225087782545,0.37148797518874876,0.9575267602158262
2,0.003255690189825554,0.05705865569592009,0.051093631608516564,0.062182533525412774,109725.73728417173,331.2487543888607,296.61937233226496,0.14220884279902116,0.8243420639654213
3,0.01599480449977213,0.12647056772139567,0.09546003775875243,0.2782644856751188,539068.8001035021,734.2130481702856,554.18433071447,0.2076362899964692,0.9553053565393005
4,0.0011625133910440491,0.034095650617696815,0.02787638354357359,0.06363196924634967,39179.89923531603,197.93913012670342,161.83374967471877,0.08488382554282412,0.9954179339086371
5,0.0017608737342403287,0.041962766046107214,0.035282537079551625,0.04517902499834423,73196.87090976133,270.54920238241573,227.47934405660175,0.251124390950484,0.9724965248973905
6,0.0021672598035651675,0.04655383768890775,0.038804507045160225,3.653552572704505,161697.28657738472,402.116011341733,335.1799645531279,0.20957749262486516,0.9605636768310059
7,0.0018511236387929839,0.04302468638808404,0.036823142221320895,0.1058648306026904,263605.1504752397,513.4249219459839,439.4202680413618,0.952508783831263,0.8979785086507565
8,0.0036614138935564225,0.06050961819046971,0.04860750996770901,0.08728053801585531,521395.47841465863,722.0771969911933,580.0462071906467,0.8471680385473438,0.7690389417776277
9,0.002682284215157831,0.05179077345587562,0.0439479094143617,0.08148626627524674,381964.7107969812,618.0329366603216,524.4419758898749,0.5048000789475156,0.9190320092575256
10,0.0005087124853030154,0.022554655512842917,0.020023627672097366,0.03200597889902293,72442.06321782645,269.15063295081893,238.94721368901344,0.35116031896929234,0.9391829090773334
11,0.002198826596050036,0.04689164740174988,0.035593226332868655,0.0979938400165524,351761.17342256743,593.0945737591666,450.18995752009573,0.7554379521701277,0.8184707583530811
Mean,0.0033055249665770517,0.05185990481440758,0.04222177524383915,0.4302300767190082,221924.79812334062,431.8746154709463,352.7500703738238,0.41458989233576754,0.9155520860696664
