TIMESTAMP,MBTC30615_OPEN_PRICE_USD,MBTC30615_HIGH_PRICE_USD,MBTC30615_LOW_PRICE_USD,MBTC30615_CLOSE_PRICE_USD,MBTC30615_VOLUME_USD,MBTC30615_DIVIDENDS_USD,MBTC30615_STOCK_SPLITS_USD
2024-04-12 00:00:00+00:00,37.436790466308594,54.58170700073242,25.302785873413086,26.370309829711914,409601,0.0,0.0
2024-04-13 00:00:00+00:00,30.368316650390625,48.722694396972656,24.700096130371094,34.54192352294922,332897,0.0,0.0
2024-04-14 00:00:00+00:00,34.54192352294922,45.59999084472656,17.93671226501465,32.03556442260742,228991,0.0,0.0
2024-04-15 00:00:00+00:00,32.40296936035156,38.922332763671875,25.68830108642578,29.599449157714844,163020,0.0,0.0
2024-04-16 00:00:00+00:00,26.300785064697266,39.5755500793457,23.478389739990234,36.770843505859375,206400,0.0,0.0
2024-04-17 00:00:00+00:00,34.07310485839844,38.96620178222656,29.15739631652832,37.68623352050781,150264,0.0,0.0
2024-04-18 00:00:00+00:00,38.27423095703125,38.5091438293457,28.36427116394043,31.859874725341797,443258,0.0,0.0
2024-04-19 00:00:00+00:00,30.648576736450195,32.8406867980957,22.11418342590332,23.416126251220703,173988,0.0,0.0
2024-04-20 00:00:00+00:00,23.416126251220703,25.628665924072266,14.612019538879395,18.378328323364258,168327,0.0,0.0
2024-04-21 00:00:00+00:00,17.13147735595703,19.202064514160156,11.154706954956055,13.90384292602539,186715,0.0,0.0
2024-04-22 00:00:00+00:00,13.84703254699707,14.388787269592285,9.833053588867188,11.761942863464355,63627,0.0,0.0
2024-04-23 00:00:00+00:00,11.761942863464355,11.762710571289062,6.51379919052124,10.608905792236328,115912,0.0,0.0
2024-04-24 00:00:00+00:00,10.351705551147461,15.946338653564453,9.891143798828125,10.577797889709473,31100,0.0,0.0
2024-04-25 00:00:00+00:00,10.222940444946289,15.2945556640625,9.831332206726074,11.280385971069336,41793,0.0,0.0
2024-04-26 00:00:00+00:00,11.280385971069336,14.581377983093262,9.90507984161377,10.860321044921875,40304,0.0,0.0
2024-04-27 00:00:00+00:00,11.461650848388672,15.689998626708984,10.193069458007812,12.514156341552734,32381,0.0,0.0
2024-04-28 00:00:00+00:00,12.514156341552734,14.735997200012207,2.356750965118408,3.8755691051483154,104187,0.0,0.0
2024-04-29 00:00:00+00:00,3.8755691051483154,5.82053804397583,1.55691397190094,1.6810280084609985,93500,0.0,0.0
2024-04-30 00:00:00+00:00,1.6810280084609985,2.258837938308716,1.3466919660568237,1.4812010526657104,19127,0.0,0.0
2024-05-01 00:00:00+00:00,1.4812010526657104,2.4824390411376953,1.24379301071167,2.3029348850250244,10290,0.0,0.0
2024-05-02 00:00:00+00:00,2.3029348850250244,3.7177140712738037,2.0098280906677246,2.863193988800049,24294,0.0,0.0
2024-05-03 00:00:00+00:00,2.605304002761841,2.8772239685058594,1.582252025604248,1.6383310556411743,23819,0.0,0.0
2024-05-04 00:00:00+00:00,2.1592938899993896,2.763319969177246,1.9840459823608398,2.047382116317749,15605,0.0,0.0
2024-05-05 00:00:00+00:00,2.0495920181274414,3.1068360805511475,1.9090420007705688,2.7801051139831543,8056,0.0,0.0
2024-05-06 00:00:00+00:00,2.7799899578094482,2.935810089111328,2.3803019523620605,2.444514036178589,5355,0.0,0.0
2024-05-07 00:00:00+00:00,2.444514036178589,2.4745700359344482,2.3742880821228027,2.3911919593811035,4127,0.0,0.0
2024-05-08 00:00:00+00:00,2.3640670776367188,2.365885019302368,1.9068089723587036,2.0797510147094727,2588,0.0,0.0
2024-05-09 00:00:00+00:00,2.0797510147094727,2.37123703956604,2.0552210807800293,2.37123703956604,1675,0.0,0.0
2024-05-10 00:00:00+00:00,2.37123703956604,2.463823080062866,2.019232988357544,2.0657989978790283,4242,0.0,0.0
2024-05-11 00:00:00+00:00,2.0691919326782227,14.213345527648926,2.05292010307312,10.406201362609863,140439,0.0,0.0
2024-05-12 00:00:00+00:00,10.031181335449219,10.409911155700684,6.278801918029785,8.272966384887695,54998,0.0,0.0
2024-05-13 00:00:00+00:00,7.022843837738037,8.073970794677734,4.920226097106934,5.808948040008545,26284,0.0,0.0
2024-05-14 00:00:00+00:00,5.808948040008545,5.8174848556518555,3.307900905609131,4.285996913909912,19548,0.0,0.0
2024-05-15 00:00:00+00:00,4.285996913909912,5.940981864929199,3.74926495552063,5.925797939300537,12446,0.0,0.0
2024-05-16 00:00:00+00:00,5.89874792098999,7.923192024230957,5.397663116455078,5.810175895690918,18111,0.0,0.0
2024-05-17 00:00:00+00:00,5.810175895690918,5.954410076141357,3.7394649982452393,4.037374973297119,32148,0.0,0.0
