TIMESTAMP,PUGGY32347_OPEN_PRICE_USD,PUGGY32347_HIGH_PRICE_USD,PUGGY32347_LOW_PRICE_USD,PUGGY32347_CLOSE_PRICE_USD,PUGGY32347_VOLUME_USD,PUGGY32347_DIVIDENDS_USD,PUGGY32347_STOCK_SPLITS_USD
2024-07-23 00:00:00+00:00,0.002355000004172325,0.002369999885559082,0.0022380000445991755,0.0022380000445991755,6649215,0.0,0.0
2024-07-24 00:00:00+00:00,0.0022380000445991755,0.002239000052213669,0.0021550001110881567,0.0021750000305473804,7254730,0.0,0.0
2024-07-25 00:00:00+00:00,0.0021750000305473804,0.0021860001143068075,0.0019490000559017062,0.002013999968767166,6566905,0.0,0.0
2024-07-26 00:00:00+00:00,0.002013999968767166,0.0021780000533908606,0.001969000091776252,0.0020039998926222324,6814117,0.0,0.0
2024-07-27 00:00:00+00:00,0.0020039998926222324,0.0022150001022964716,0.001969000091776252,0.0020699999295175076,6910922,0.0,0.0
2024-07-28 00:00:00+00:00,0.0020699999295175076,0.002386000007390976,0.001892999978736043,0.0019580000080168247,3702888,0.0,0.0
2024-07-29 00:00:00+00:00,0.0019580000080168247,0.0025659999810159206,0.00184299994725734,0.0018479999853298068,5987311,0.0,0.0
2024-07-30 00:00:00+00:00,0.0018479999853298068,0.0023870000150054693,0.0018029999919235706,0.002234000014141202,6159198,0.0,0.0
2024-07-31 00:00:00+00:00,0.002234000014141202,0.00228599994443357,0.002193999942392111,0.002242000075057149,7242551,0.0,0.0
2024-08-01 00:00:00+00:00,0.002242000075057149,0.002274000085890293,0.002107999986037612,0.0021200000774115324,9145995,0.0,0.0
2024-08-02 00:00:00+00:00,0.00215300009585917,0.0021649999544024467,0.0020469999872148037,0.002051000017672777,11851158,0.0,0.0
2024-08-03 00:00:00+00:00,0.002051000017672777,0.002145000034943223,0.0020179999992251396,0.0021269998978823423,5144715,0.0,0.0
2024-08-04 00:00:00+00:00,0.0021269998978823423,0.0021269998978823423,0.0020729999523609877,0.0020810000132769346,7591726,0.0,0.0
2024-08-05 00:00:00+00:00,0.002073999959975481,0.002085000043734908,0.002065999899059534,0.0020749999675899744,6381521,0.0,0.0
2024-08-06 00:00:00+00:00,0.0020749999675899744,0.0020810000132769346,0.0020230000372976065,0.0020230000372976065,7496388,0.0,0.0
2024-08-07 00:00:00+00:00,0.002025000052526593,0.002070999937132001,0.001998000079765916,0.0020379999186843634,7407846,0.0,0.0
2024-08-08 00:00:00+00:00,0.0020379999186843634,0.0025889999233186245,0.0014059999957680702,0.0016029999824240804,2174719,0.0,0.0
2024-08-09 00:00:00+00:00,0.0016009999671950936,0.0027459999546408653,0.0016009999671950936,0.0023360000923275948,6849291,0.0,0.0
2024-08-10 00:00:00+00:00,0.0023360000923275948,0.0030360000673681498,0.002308000111952424,0.0026179999113082886,6598010,0.0,0.0
2024-08-11 00:00:00+00:00,0.0026179999113082886,0.0028099999763071537,0.0025470000691711903,0.002644000109285116,7917150,0.0,0.0
