,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.007370635069137539,0.0858524028151661,0.08412894825586834,0.028627614770821454,973931.7783059503,986.8798195859263,967.0685933216223,0.02661514422363263,0.7078881800699193
1,0.0005519412715129159,0.023493430390492485,0.02047455719426054,0.007133886951819392,72932.02008635474,270.05928994640186,235.3567729143911,0.0066219273724575775,0.9736471164794259
2,0.0005870443032120025,0.024228997156547822,0.023617582159234315,0.006659237235382664,77569.4931122331,278.513003488586,271.4847556362633,0.006266834908520602,0.9783676930452702
3,0.0011534809767909974,0.033962935338262466,0.029937907212703715,0.007362913131670131,152417.06064096195,390.4062763852061,344.1382558906885,0.006982021188097035,0.9270488818407101
4,0.009977783077234332,0.09988885361858114,0.09926632132040814,0.027628894784948232,2242258.687561112,1497.4173391413337,1488.0850517998235,0.026378899164461084,0.5971437342928919
5,0.004410259981965767,0.06640978829935966,0.0611406446715181,0.023531691541905878,2090897.4496161076,1445.9935856068337,1331.2645905503675,0.02251715402753875,0.04247757897917459
6,0.00019687432956152657,0.014031191309419403,0.012070801678385566,0.007694360191733226,179071.27108917164,423.1681357205096,364.04488418724634,0.00729935705207271,0.9780622345887995
7,0.0017849052741690712,0.04224813929830604,0.04203738536515383,0.04137703589424863,2742140.98101062,1655.941116408014,1647.6805135652742,0.03888589860801797,-0.2765996550788168
8,0.0006545886028783193,0.025584929213861806,0.025102127658256344,0.03191123841602533,1510720.8646272977,1229.1138534030515,1205.9198790274806,0.02989567958883068,-26.4997589238587
9,0.0005699871396475996,0.02387440344066422,0.023790430474877788,0.032449616224801484,1637169.481367238,1279.5192383732408,1275.0188073376494,0.03047350759245602,-10.250476386001726
10,0.0004999505312789109,0.022359573593405374,0.02153585030383128,0.032109732461407796,1509680.0746172545,1228.6903900565246,1183.4255259500396,0.030030501082265213,0.4164090246925405
11,0.0007985660789553569,0.028258911496293643,0.02617507336020404,0.04632042560568063,2411394.6440881374,1552.866589275504,1438.3567391010104,0.042797332843556544,0.1874954774919213
Mean,0.0023796680530286944,0.04084946299753001,0.03910646913789183,0.024400553934203734,1300015.31717687,1019.8807197825944,979.3203641068216,0.022897021470992235,-2.601524586954882
