TIMESTAMP,TINU30113_OPEN_PRICE_USD,TINU30113_HIGH_PRICE_USD,TINU30113_LOW_PRICE_USD,TINU30113_CLOSE_PRICE_USD,TINU30113_VOLUME_USD,TINU30113_DIVIDENDS_USD,TINU30113_STOCK_SPLITS_USD
2024-04-16 00:00:00+00:00,0.004559999797493219,0.0046790000051259995,0.0028840000741183758,0.004356000106781721,182747,0.0,0.0
2024-04-17 00:00:00+00:00,0.004567999858409166,0.005458000116050243,0.003473999910056591,0.004162999801337719,190246,0.0,0.0
2024-04-18 00:00:00+00:00,0.004162999801337719,0.005320999771356583,0.004137999843806028,0.005162999965250492,89972,0.0,0.0
2024-04-19 00:00:00+00:00,0.005162999965250492,0.005456999875605106,0.0036909999325871468,0.004447000101208687,0,0.0,0.0
2024-04-20 00:00:00+00:00,0.004447000101208687,0.004447000101208687,0.004447000101208687,0.004447000101208687,0,0.0,0.0
2024-04-21 00:00:00+00:00,0.004447000101208687,0.004521999973803759,0.0038660001009702682,0.003969000186771154,45235,0.0,0.0
2024-04-22 00:00:00+00:00,0.003969000186771154,0.004348000045865774,0.003441999899223447,0.003872999921441078,77375,0.0,0.0
2024-04-23 00:00:00+00:00,0.003872999921441078,0.004040000028908253,0.002956999931484461,0.0032850001007318497,123571,0.0,0.0
2024-04-24 00:00:00+00:00,0.003312000073492527,0.003575999988242984,0.002971000038087368,0.003198999911546707,80336,0.0,0.0
2024-04-25 00:00:00+00:00,0.003198999911546707,0.003410999896004796,0.0028039999306201935,0.003232999937608838,57347,0.0,0.0
2024-04-26 00:00:00+00:00,0.003232999937608838,0.003232999937608838,0.002546000061556697,0.0029879999347031116,46142,0.0,0.0
2024-04-27 00:00:00+00:00,0.0029879999347031116,0.0031010000966489315,0.002506999997422099,0.0028860000893473625,40342,0.0,0.0
2024-04-28 00:00:00+00:00,0.0028860000893473625,0.003650000086054206,0.0028860000893473625,0.002971000038087368,46656,0.0,0.0
2024-04-29 00:00:00+00:00,0.002971000038087368,0.003014999907463789,0.0026000000070780516,0.0029349999967962503,60778,0.0,0.0
2024-04-30 00:00:00+00:00,0.0029349999967962503,0.003074999898672104,0.0026710000820457935,0.002911000046879053,42664,0.0,0.0
2024-05-01 00:00:00+00:00,0.002911000046879053,0.0029780000913888216,0.0022120000794529915,0.002678999910131097,75785,0.0,0.0
2024-05-02 00:00:00+00:00,0.002678999910131097,0.0030559999868273735,0.0025730000343173742,0.0028039999306201935,46148,0.0,0.0
2024-05-03 00:00:00+00:00,0.00279999990016222,0.0031250000465661287,0.0026199999265372753,0.003091000020503998,35251,0.0,0.0
2024-05-04 00:00:00+00:00,0.003091000020503998,0.003318999893963337,0.0026759998872876167,0.0028589998837560415,29929,0.0,0.0
2024-05-05 00:00:00+00:00,0.0028589998837560415,0.0031349998898804188,0.002669000066816807,0.002947000088170171,30932,0.0,0.0
2024-05-06 00:00:00+00:00,0.002947000088170171,0.0030879999976605177,0.0025059999898076057,0.0025470000691711903,29909,0.0,0.0
2024-05-07 00:00:00+00:00,0.0025470000691711903,0.002773999935016036,0.002457000082358718,0.002463999902829528,25509,0.0,0.0
2024-05-08 00:00:00+00:00,0.002463999902829528,0.0026100000832229853,0.0023799999617040157,0.002400000113993883,24446,0.0,0.0
2024-05-09 00:00:00+00:00,0.002400000113993883,0.0026519999373704195,0.002309999894350767,0.002506999997422099,48242,0.0,0.0
2024-05-10 00:00:00+00:00,0.002506999997422099,0.0035250000655651093,0.002506999997422099,0.0028860000893473625,89996,0.0,0.0
2024-05-11 00:00:00+00:00,0.0028860000893473625,0.0032480000518262386,0.002360000042244792,0.0028540000785142183,51817,0.0,0.0
2024-05-12 00:00:00+00:00,0.0028540000785142183,0.0031419999431818724,0.0027290000580251217,0.002764000091701746,30993,0.0,0.0
2024-05-13 00:00:00+00:00,0.0027580000460147858,0.002896999940276146,0.002357000019401312,0.0024270000867545605,46777,0.0,0.0
2024-05-14 00:00:00+00:00,0.0024270000867545605,0.002463999902829528,0.0018759999657049775,0.002157999901100993,56820,0.0,0.0
2024-05-15 00:00:00+00:00,0.002157999901100993,0.0023429999127984047,0.0019839999731630087,0.0023429999127984047,38409,0.0,0.0
2024-05-16 00:00:00+00:00,0.0023429999127984047,0.002369999885559082,0.001972000114619732,0.0020959998946636915,49919,0.0,0.0
2024-05-17 00:00:00+00:00,0.0020959998946636915,0.002116000046953559,0.0015899999998509884,0.0018550000386312604,38445,0.0,0.0
2024-05-18 00:00:00+00:00,0.0018550000386312604,0.0018990000244230032,0.0016420000465586782,0.0016420000465586782,20066,0.0,0.0
2024-05-19 00:00:00+00:00,0.0016420000465586782,0.001766999950632453,0.001534000039100647,0.0015709999715909362,15650,0.0,0.0
2024-05-20 00:00:00+00:00,0.00165200000628829,0.0017999999690800905,0.0016120000509545207,0.0017989999614655972,18510,0.0,0.0
2024-05-21 00:00:00+00:00,0.0017989999614655972,0.0020020001102238894,0.0016599999507889152,0.0016700000269338489,21979,0.0,0.0
2024-05-22 00:00:00+00:00,0.0016700000269338489,0.0016720000421628356,0.0014250000240281224,0.0015979999443516135,23701,0.0,0.0
2024-05-23 00:00:00+00:00,0.0015979999443516135,0.001744000008329749,0.0013510000426322222,0.0015030000358819962,21167,0.0,0.0
2024-05-24 00:00:00+00:00,0.0015030000358819962,0.00152299995534122,0.0012169999536126852,0.0014140000566840172,23691,0.0,0.0
2024-05-25 00:00:00+00:00,0.0014140000566840172,0.0015290000010281801,0.0013559999642893672,0.0014680000022053719,12360,0.0,0.0
2024-05-26 00:00:00+00:00,0.0014659999869763851,0.0016080000204965472,0.0014570000348612666,0.001554999966174364,9231,0.0,0.0
2024-05-27 00:00:00+00:00,0.0015510000521317124,0.0017330000409856439,0.001534000039100647,0.001728000002913177,13729,0.0,0.0
