TIMESTAMP,RFOX_OPEN_PRICE_USD,RFOX_HIGH_PRICE_USD,RFOX_LOW_PRICE_USD,RFOX_CLOSE_PRICE_USD,RFOX_VOLUME_USD,RFOX_DIVIDENDS_USD,RFOX_STOCK_SPLITS_USD
2020-11-12 00:00:00+00:00,0.01344399992376566,0.01346299983561039,0.012570000253617764,0.012914000079035759,33855,0.0,0.0
2020-11-13 00:00:00+00:00,0.012908999808132648,0.015029000118374825,0.012749000452458858,0.014752999879419804,106988,0.0,0.0
2020-11-14 00:00:00+00:00,0.014758000150322914,0.015344999730587006,0.014239000156521797,0.014374000020325184,49040,0.0,0.0
2020-11-15 00:00:00+00:00,0.014375000260770321,0.014725999906659126,0.013782000169157982,0.014090999960899353,59639,0.0,0.0
2020-11-16 00:00:00+00:00,0.01409200020134449,0.015138999558985233,0.013919999822974205,0.015002000145614147,55272,0.0,0.0
2020-11-17 00:00:00+00:00,0.014670000411570072,0.015336999669671059,0.014248000457882881,0.014611000195145607,93896,0.0,0.0
2020-11-18 00:00:00+00:00,0.014607000164687634,0.015138999558985233,0.012955999933183193,0.01296399999409914,46031,0.0,0.0
2020-11-19 00:00:00+00:00,0.01296599954366684,0.016005000099539757,0.012927000410854816,0.016002999618649483,127442,0.0,0.0
2020-11-20 00:00:00+00:00,0.016002999618649483,0.01709499955177307,0.014084000140428543,0.016194000840187073,274035,0.0,0.0
2020-11-21 00:00:00+00:00,0.016193000599741936,0.01795800030231476,0.015565999783575535,0.017868999391794205,177685,0.0,0.0
2020-11-22 00:00:00+00:00,0.017867999151349068,0.0206300001591444,0.017524000257253647,0.01906299963593483,232610,0.0,0.0
2020-11-23 00:00:00+00:00,0.019061999395489693,0.027307000011205673,0.019061999395489693,0.02497600018978119,849254,0.0,0.0
2020-11-24 00:00:00+00:00,0.02498600073158741,0.028999000787734985,0.024961000308394432,0.02785700000822544,404387,0.0,0.0
2020-11-25 00:00:00+00:00,0.02785700000822544,0.028642000630497932,0.025978000834584236,0.027000999078154564,262719,0.0,0.0
2020-11-26 00:00:00+00:00,0.027000000700354576,0.027573000639677048,0.019811000674962997,0.022998999804258347,401319,0.0,0.0
2020-11-27 00:00:00+00:00,0.023003999143838882,0.02381799928843975,0.021970000118017197,0.0228240005671978,92539,0.0,0.0
2020-11-28 00:00:00+00:00,0.022825999185442924,0.024204999208450317,0.022443000227212906,0.02399500086903572,77606,0.0,0.0
2020-11-29 00:00:00+00:00,0.023994000628590584,0.02486800029873848,0.023413000628352165,0.02476700022816658,93325,0.0,0.0
2020-11-30 00:00:00+00:00,0.02476700022816658,0.02715199999511242,0.02476700022816658,0.026549000293016434,239573,0.0,0.0
2020-12-01 00:00:00+00:00,0.026548000052571297,0.026655999943614006,0.02404100075364113,0.024304000660777092,88278,0.0,0.0
2020-12-02 00:00:00+00:00,0.024302000179886818,0.024802999570965767,0.021770000457763672,0.023401999846100807,131185,0.0,0.0
2020-12-03 00:00:00+00:00,0.02340099960565567,0.024129999801516533,0.022752000018954277,0.02342499978840351,77291,0.0,0.0
2020-12-04 00:00:00+00:00,0.023426000028848648,0.02413400076329708,0.022136999294161797,0.022238999605178833,66075,0.0,0.0
2020-12-05 00:00:00+00:00,0.02223699912428856,0.023535000160336494,0.021534999832510948,0.02250099927186966,76744,0.0,0.0
2020-12-06 00:00:00+00:00,0.022693000733852386,0.023629000410437584,0.022564999759197235,0.023459000512957573,57163,0.0,0.0
2020-12-07 00:00:00+00:00,0.023460999131202698,0.023527000099420547,0.019502000883221626,0.02001499943435192,138692,0.0,0.0
2020-12-08 00:00:00+00:00,0.020013000816106796,0.023207999765872955,0.02000799961388111,0.022280000150203705,238448,0.0,0.0
2020-12-09 00:00:00+00:00,0.022280000150203705,0.024654999375343323,0.021700000390410423,0.02464199997484684,375127,0.0,0.0
2020-12-10 00:00:00+00:00,0.024637000635266304,0.0262449998408556,0.023685000836849213,0.026100000366568565,136627,0.0,0.0
2020-12-11 00:00:00+00:00,0.026100000366568565,0.026100000366568565,0.02131599932909012,0.02131599932909012,292085,0.0,0.0
2020-12-12 00:00:00+00:00,0.02131200022995472,0.022943999618291855,0.019247999414801598,0.01927799917757511,204736,0.0,0.0
2020-12-13 00:00:00+00:00,0.01927500031888485,0.021901000291109085,0.019266000017523766,0.020997000858187675,152300,0.0,0.0
2020-12-14 00:00:00+00:00,0.020994000136852264,0.022650999948382378,0.020711999386548996,0.022272000089287758,56032,0.0,0.0
2020-12-15 00:00:00+00:00,0.022269999608397484,0.024584999307990074,0.022213999181985855,0.02448599971830845,210743,0.0,0.0
2020-12-16 00:00:00+00:00,0.02448599971830845,0.025652000680565834,0.02340400032699108,0.02559100091457367,96258,0.0,0.0
2020-12-17 00:00:00+00:00,0.02559100091457367,0.02890400029718876,0.02437799982726574,0.02726699970662594,337753,0.0,0.0
2020-12-18 00:00:00+00:00,0.02726300060749054,0.031366001814603806,0.026875000447034836,0.03125699982047081,407884,0.0,0.0
2020-12-19 00:00:00+00:00,0.031261999160051346,0.03304700180888176,0.030077999457716942,0.032294001430273056,416989,0.0,0.0
2020-12-20 00:00:00+00:00,0.03229299932718277,0.03613400086760521,0.03153099864721298,0.034928999841213226,813984,0.0,0.0
2020-12-21 00:00:00+00:00,0.03492100164294243,0.037303999066352844,0.03135399892926216,0.034442998468875885,1137649,0.0,0.0
2020-12-22 00:00:00+00:00,0.03439899906516075,0.03446799889206886,0.030548999086022377,0.03444699943065643,964288,0.0,0.0
2020-12-23 00:00:00+00:00,0.0344570018351078,0.03596600145101547,0.031156999990344048,0.03223799914121628,661766,0.0,0.0
2020-12-24 00:00:00+00:00,0.03223399817943573,0.033562999218702316,0.03011699952185154,0.03314099833369255,575538,0.0,0.0
2020-12-25 00:00:00+00:00,0.03314699977636337,0.034352999180555344,0.030156999826431274,0.031282998621463776,576844,0.0,0.0
2020-12-26 00:00:00+00:00,0.031282998621463776,0.03219500184059143,0.03033900074660778,0.03145600110292435,546383,0.0,0.0
2020-12-27 00:00:00+00:00,0.03145600110292435,0.032951999455690384,0.02877200022339821,0.032287001609802246,590468,0.0,0.0
2020-12-28 00:00:00+00:00,0.032276999205350876,0.03494599834084511,0.028049999848008156,0.028351999819278717,722846,0.0,0.0
2020-12-29 00:00:00+00:00,0.028348000720143318,0.03103500045835972,0.02778100036084652,0.028694000095129013,558856,0.0,0.0
2020-12-30 00:00:00+00:00,0.028689000755548477,0.030476000159978867,0.02778800018131733,0.028317000716924667,651548,0.0,0.0
2020-12-31 00:00:00+00:00,0.028317999094724655,0.028382999822497368,0.023458000272512436,0.025205999612808228,666271,0.0,0.0
2021-01-01 00:00:00+00:00,0.02520200051367283,0.025603000074625015,0.020673999562859535,0.022794000804424286,631666,0.0,0.0
2021-01-02 00:00:00+00:00,0.02279599942266941,0.024985000491142273,0.022102000191807747,0.024369999766349792,395557,0.0,0.0
2021-01-03 00:00:00+00:00,0.024366000667214394,0.026360999792814255,0.020289000123739243,0.025513000786304474,570035,0.0,0.0
2021-01-04 00:00:00+00:00,0.025565000250935555,0.03031199984252453,0.02249399945139885,0.02519400045275688,636796,0.0,0.0
2021-01-05 00:00:00+00:00,0.025206999853253365,0.027434999123215675,0.0223619993776083,0.02455900050699711,450017,0.0,0.0
2021-01-06 00:00:00+00:00,0.02456600032746792,0.028101999312639236,0.023571999743580818,0.028024999424815178,439850,0.0,0.0
2021-01-07 00:00:00+00:00,0.027979999780654907,0.028815999627113342,0.026006000116467476,0.026626000180840492,471676,0.0,0.0
2021-01-08 00:00:00+00:00,0.02664400078356266,0.02986999973654747,0.022189000621438026,0.027783000841736794,441763,0.0,0.0
2021-01-09 00:00:00+00:00,0.02785000018775463,0.029179999604821205,0.02638299949467182,0.026948999613523483,454677,0.0,0.0
