TIMESTAMP,MOR31656_OPEN_PRICE_USD,MOR31656_HIGH_PRICE_USD,MOR31656_LOW_PRICE_USD,MOR31656_CLOSE_PRICE_USD,MOR31656_VOLUME_USD,MOR31656_DIVIDENDS_USD,MOR31656_STOCK_SPLITS_USD
2024-06-06 00:00:00+00:00,71.37967681884766,72.30895233154297,69.5202865600586,70.83767700195312,362408,0.0,0.0
2024-06-07 00:00:00+00:00,71.02621459960938,71.03692626953125,57.67376708984375,59.23330307006836,686640,0.0,0.0
2024-06-08 00:00:00+00:00,59.23524475097656,60.71161651611328,56.55093765258789,56.68571472167969,274636,0.0,0.0
2024-06-09 00:00:00+00:00,56.68478775024414,57.00242614746094,49.08836364746094,49.428871154785156,508947,0.0,0.0
2024-06-10 00:00:00+00:00,49.43082046508789,50.14127731323242,45.22816848754883,48.585296630859375,676120,0.0,0.0
2024-06-11 00:00:00+00:00,48.586875915527344,48.63516616821289,42.67873001098633,44.48705291748047,360465,0.0,0.0
2024-06-12 00:00:00+00:00,44.48853302001953,47.8502311706543,38.43802261352539,38.58027267456055,632634,0.0,0.0
2024-06-13 00:00:00+00:00,38.689788818359375,38.692596435546875,32.49220275878906,32.53443145751953,359006,0.0,0.0
2024-06-14 00:00:00+00:00,32.53443145751953,33.30247116088867,29.72136688232422,30.582977294921875,189265,0.0,0.0
2024-06-15 00:00:00+00:00,30.579254150390625,34.421852111816406,30.529159545898438,34.421852111816406,211763,0.0,0.0
2024-06-16 00:00:00+00:00,34.41967010498047,35.10988998413086,33.8987922668457,34.822444915771484,145040,0.0,0.0
2024-06-17 00:00:00+00:00,34.8250617980957,37.96617889404297,32.263797760009766,37.11234664916992,411060,0.0,0.0
2024-06-18 00:00:00+00:00,37.151397705078125,37.152259826660156,29.178464889526367,29.479976654052734,322997,0.0,0.0
2024-06-19 00:00:00+00:00,29.47806167602539,30.12078094482422,23.925783157348633,24.631505966186523,437204,0.0,0.0
2024-06-20 00:00:00+00:00,24.631505966186523,24.68906593322754,21.08929443359375,22.5142822265625,322148,0.0,0.0
2024-06-21 00:00:00+00:00,22.51397705078125,30.211029052734375,22.51397705078125,29.99627113342285,493618,0.0,0.0
2024-06-22 00:00:00+00:00,29.99418067932129,29.99465560913086,27.84701156616211,28.827377319335938,70543,0.0,0.0
