TIMESTAMP,WORKIE_OPEN_PRICE_USD,WORKIE_HIGH_PRICE_USD,WORKIE_LOW_PRICE_USD,WORKIE_CLOSE_PRICE_USD,WORKIE_VOLUME_USD,WORKIE_DIVIDENDS_USD,WORKIE_STOCK_SPLITS_USD
2025-01-30 00:00:00+00:00,0.00028700000257231295,0.00035600000410340726,0.00028300000121816993,0.00032500000088475645,10380,0.0,0.0
2025-01-31 00:00:00+00:00,0.00032500000088475645,0.0003389999910723418,0.000295000005280599,0.000295000005280599,4809,0.0,0.0
2025-02-01 00:00:00+00:00,0.000295000005280599,0.00030300000798888505,0.0002739999908953905,0.0002739999908953905,2127,0.0,0.0
2025-02-02 00:00:00+00:00,0.0002739999908953905,0.0002739999908953905,0.0002119999990100041,0.00023700000019744039,11984,0.0,0.0
2025-02-03 00:00:00+00:00,0.00023700000019744039,0.00023700000019744039,0.00016799999866634607,0.0002010000025620684,15428,0.0,0.0
2025-02-04 00:00:00+00:00,0.0002010000025620684,0.0002530000056140125,0.0002010000025620684,0.00023600000713486224,6041,0.0,0.0
2025-02-05 00:00:00+00:00,0.00023600000713486224,0.00024300000222865492,0.0002300000051036477,0.0002300000051036477,1820,0.0,0.0
2025-02-06 00:00:00+00:00,0.0002300000051036477,0.00023200000578071922,0.00019099999917671084,0.00019299999985378236,3665,0.0,0.0
2025-02-07 00:00:00+00:00,0.00019299999985378236,0.0001939999929163605,0.00018000000272877514,0.00018000000272877514,2098,0.0,0.0
2025-02-08 00:00:00+00:00,0.00018000000272877514,0.00018000000272877514,0.00017499999376013875,0.00017600000137463212,552,0.0,0.0
2025-02-09 00:00:00+00:00,0.00017600000137463212,0.00017800000205170363,0.00016700000560376793,0.0001720000000204891,1365,0.0,0.0
2025-02-10 00:00:00+00:00,0.0001720000000204891,0.00017699999443721026,0.0001720000000204891,0.00017499999376013875,205,0.0,0.0
2025-02-11 00:00:00+00:00,0.00017499999376013875,0.00017499999376013875,0.0001610000035725534,0.00016199999663513154,1593,0.0,0.0
2025-02-12 00:00:00+00:00,0.00016199999663513154,0.0001630000042496249,0.00015799999528098851,0.0001630000042496249,300,0.0,0.0
2025-02-13 00:00:00+00:00,0.0001630000042496249,0.0001630000042496249,0.00014800000644754618,0.00015300000086426735,2642,0.0,0.0
2025-02-14 00:00:00+00:00,0.00015300000086426735,0.00015799999528098851,0.00013800000306218863,0.00014099999680183828,2070,0.0,0.0
2025-02-15 00:00:00+00:00,0.00014099999680183828,0.00014099999680183828,0.00013000000035390258,0.00013699999544769526,2015,0.0,0.0
2025-02-16 00:00:00+00:00,0.00013699999544769526,0.00014699999883305281,0.00012199999764561653,0.00012799999967683107,4338,0.0,0.0
2025-02-17 00:00:00+00:00,0.00012799999967683107,0.0001340000017080456,0.00012799999967683107,0.0001340000017080456,774,0.0,0.0
2025-02-18 00:00:00+00:00,0.0001340000017080456,0.00013800000306218863,0.00011800000356743112,0.00011899999663000926,1474,0.0,0.0
2025-02-19 00:00:00+00:00,0.00011899999663000926,0.00011999999696854502,0.00010399999882793054,0.00010900000052060932,3480,0.0,0.0
2025-02-20 00:00:00+00:00,0.00010900000052060932,0.00011600000289035961,9.000000136438757e-05,0.00010900000052060932,8123,0.0,0.0
2025-02-21 00:00:00+00:00,0.00010900000052060932,0.00013499999477062374,0.00010900000052060932,0.00011100000119768083,4048,0.0,0.0
2025-02-22 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,9.699999645818025e-05,0.00010599999950500205,2751,0.0,0.0
2025-02-23 00:00:00+00:00,0.00010599999950500205,0.00012399999832268804,0.00010599999950500205,0.0001140000022132881,3188,0.0,0.0
2025-02-24 00:00:00+00:00,0.0001140000022132881,0.00011500000255182385,0.00010900000052060932,0.00011000000085914508,328,0.0,0.0
2025-02-25 00:00:00+00:00,0.00011000000085914508,0.00011000000085914508,8.299999899463728e-05,9.600000339560211e-05,2813,0.0,0.0
2025-02-26 00:00:00+00:00,9.600000339560211e-05,0.00010099999781232327,9.100000170292333e-05,9.300000237999484e-05,1345,0.0,0.0
2025-02-27 00:00:00+00:00,9.300000237999484e-05,9.500000305706635e-05,8.199999865610152e-05,8.199999865610152e-05,1221,0.0,0.0
2025-02-28 00:00:00+00:00,8.199999865610152e-05,8.600000001024455e-05,6.800000119255856e-05,8.600000001024455e-05,2228,0.0,0.0
2025-03-01 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,8.299999899463728e-05,8.70000003487803e-05,741,0.0,0.0
2025-03-02 00:00:00+00:00,8.70000003487803e-05,0.00011200000153621659,8.70000003487803e-05,0.00011200000153621659,2556,0.0,0.0
2025-03-03 00:00:00+00:00,0.00011200000153621659,0.00011899999663000926,9.7999996796716e-05,9.899999713525176e-05,2538,0.0,0.0
2025-03-04 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,8.299999899463728e-05,8.600000001024455e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,8.600000001024455e-05,9.40000027185306e-05,8.600000001024455e-05,9.300000237999484e-05,0,0.0,0.0
2025-03-06 00:00:00+00:00,9.300000237999484e-05,0.00010699999984353781,9.300000237999484e-05,0.00010399999882793054,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.00010399999882793054,0.00010399999882793054,7.599999662488699e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-08 00:00:00+00:00,8.399999933317304e-05,8.600000001024455e-05,8.199999865610152e-05,8.299999899463728e-05,0,0.0,0.0
2025-03-09 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.300000288523734e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,6.299999949987978e-05,6.399999983841553e-05,0,0.0,0.0
2025-03-11 00:00:00+00:00,6.399999983841553e-05,6.900000153109431e-05,6.299999949987978e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,6.800000119255856e-05,7.100000220816582e-05,6.70000008540228e-05,6.800000119255856e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,6.800000119255856e-05,8.199999865610152e-05,6.800000119255856e-05,8.099999831756577e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,8.099999831756577e-05,8.399999933317304e-05,7.999999797903001e-05,8.199999865610152e-05,502,0.0,0.0
2025-03-16 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,6.600000051548705e-05,6.600000051548705e-05,1283,0.0,0.0
2025-03-17 00:00:00+00:00,6.600000051548705e-05,7.000000186963007e-05,6.600000051548705e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,6.900000153109431e-05,7.200000254670158e-05,6.70000008540228e-05,7.200000254670158e-05,0,0.0,0.0
2025-03-19 00:00:00+00:00,7.200000254670158e-05,7.79999973019585e-05,7.200000254670158e-05,7.79999973019585e-05,86,0.0,0.0
2025-03-20 00:00:00+00:00,7.79999973019585e-05,7.899999764049426e-05,7.599999662488699e-05,7.699999696342275e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,7.699999696342275e-05,7.79999973019585e-05,7.300000288523734e-05,7.300000288523734e-05,349,0.0,0.0
2025-03-22 00:00:00+00:00,7.300000288523734e-05,7.79999973019585e-05,7.300000288523734e-05,7.79999973019585e-05,0,0.0,0.0
2025-03-23 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-24 00:00:00+00:00,7.999999797903001e-05,9.000000136438757e-05,7.999999797903001e-05,8.900000102585182e-05,0,0.0,0.0
2025-03-25 00:00:00+00:00,8.900000102585182e-05,9.699999645818025e-05,8.70000003487803e-05,8.70000003487803e-05,895,0.0,0.0
2025-03-26 00:00:00+00:00,8.70000003487803e-05,9.000000136438757e-05,8.099999831756577e-05,8.099999831756577e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,8.099999831756577e-05,9.000000136438757e-05,8.099999831756577e-05,8.900000102585182e-05,0,0.0,0.0
2025-03-28 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,7.999999797903001e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,7.999999797903001e-05,8.099999831756577e-05,7.79999973019585e-05,7.79999973019585e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.79999973019585e-05,7.999999797903001e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,7.999999797903001e-05,7.999999797903001e-05,7.79999973019585e-05,7.79999973019585e-05,0,0.0,0.0
2025-04-01 00:00:00+00:00,7.79999973019585e-05,8.199999865610152e-05,7.79999973019585e-05,8.199999865610152e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,8.199999865610152e-05,8.199999865610152e-05,7.500000356230885e-05,7.500000356230885e-05,192,0.0,0.0
2025-04-03 00:00:00+00:00,7.500000356230885e-05,7.599999662488699e-05,6.800000119255856e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,6.900000153109431e-05,7.100000220816582e-05,6.800000119255856e-05,6.800000119255856e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.600000051548705e-05,6.600000051548705e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,6.600000051548705e-05,6.70000008540228e-05,4.8999998398358e-05,4.8999998398358e-05,846,0.0,0.0
2025-04-07 00:00:00+00:00,4.8999998398358e-05,5.400000009103678e-05,4.5000000682193786e-05,5.2999999752501026e-05,1866,0.0,0.0
2025-04-08 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,5.199999941396527e-05,5.199999941396527e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,5.199999941396527e-05,6.600000051548705e-05,5.0999999075429514e-05,6.600000051548705e-05,1253,0.0,0.0
2025-04-10 00:00:00+00:00,6.600000051548705e-05,7.599999662488699e-05,6.500000017695129e-05,6.900000153109431e-05,1209,0.0,0.0
2025-04-11 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,6.900000153109431e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.0999998822808266e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,6.299999949987978e-05,6.500000017695129e-05,6.0999998822808266e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-14 00:00:00+00:00,6.199999916134402e-05,6.500000017695129e-05,6.0999998822808266e-05,6.500000017695129e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,5.6000000768108293e-05,5.6000000768108293e-05,683,0.0,0.0
2025-04-16 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.400000009103678e-05,5.500000042957254e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,5.6000000768108293e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,5.8000001445179805e-05,5.900000178371556e-05,5.500000042957254e-05,5.700000110664405e-05,0,0.0,0.0
