TIMESTAMP,NGL_OPEN_PRICE_USD,NGL_HIGH_PRICE_USD,NGL_LOW_PRICE_USD,NGL_CLOSE_PRICE_USD,NGL_VOLUME_USD,NGL_DIVIDENDS_USD,NGL_STOCK_SPLITS_USD
2021-11-20 00:00:00+00:00,4.5686211585998535,4.951651096343994,4.2927398681640625,4.794673919677734,6309455,0.0,0.0
2021-11-21 00:00:00+00:00,4.791549205780029,6.500539779663086,4.620071887969971,5.197783946990967,6715945,0.0,0.0
2021-11-22 00:00:00+00:00,5.1937031745910645,5.30833101272583,4.506216049194336,4.852516174316406,2974630,0.0,0.0
2021-11-23 00:00:00+00:00,4.851563930511475,5.079844951629639,4.464160919189453,4.663754940032959,2222715,0.0,0.0
2021-11-24 00:00:00+00:00,4.657278060913086,4.734364986419678,4.392757892608643,4.540660858154297,2277775,0.0,0.0
2021-11-25 00:00:00+00:00,4.652394771575928,7.179053783416748,4.6266069412231445,5.0685038566589355,3987885,0.0,0.0
2021-11-26 00:00:00+00:00,7.1715898513793945,9.84334659576416,6.18533992767334,9.681532859802246,21093605,0.0,0.0
2021-11-27 00:00:00+00:00,9.67994499206543,9.825810432434082,7.333749771118164,8.752435684204102,10431039,0.0,0.0
2021-11-28 00:00:00+00:00,8.75245189666748,8.984530448913574,7.2971110343933105,8.389016151428223,4395273,0.0,0.0
2021-11-29 00:00:00+00:00,8.159857749938965,9.510570526123047,7.835159778594971,9.44997501373291,5671616,0.0,0.0
2021-11-30 00:00:00+00:00,9.45672607421875,9.841700553894043,8.391761779785156,8.637470245361328,5951520,0.0,0.0
2021-12-01 00:00:00+00:00,8.638153076171875,9.609871864318848,7.7378411293029785,8.795634269714355,6698121,0.0,0.0
2021-12-02 00:00:00+00:00,8.797062873840332,9.98743724822998,8.035204887390137,9.72313404083252,5890054,0.0,0.0
2021-12-03 00:00:00+00:00,9.743721008300781,10.184148788452148,7.090277194976807,8.106931686401367,8609019,0.0,0.0
2021-12-04 00:00:00+00:00,8.140345573425293,8.963573455810547,6.120610237121582,7.7953290939331055,6783782,0.0,0.0
2021-12-05 00:00:00+00:00,7.800641059875488,8.254838943481445,7.010261058807373,7.162056922912598,2579780,0.0,0.0
2021-12-06 00:00:00+00:00,7.162024974822998,7.204851150512695,5.85715913772583,6.747399806976318,2957950,0.0,0.0
2021-12-07 00:00:00+00:00,6.742016792297363,6.770299911499023,6.008784770965576,6.068304061889648,1944133,0.0,0.0
2021-12-08 00:00:00+00:00,6.065608978271484,6.134355068206787,5.201624870300293,5.31418514251709,2251346,0.0,0.0
2021-12-09 00:00:00+00:00,5.303997993469238,5.5614800453186035,4.694537162780762,4.752562999725342,1957232,0.0,0.0
2021-12-10 00:00:00+00:00,4.7560319900512695,5.02066707611084,4.659865856170654,4.759188175201416,1302351,0.0,0.0
2021-12-11 00:00:00+00:00,4.758625030517578,4.778943061828613,3.9960520267486572,4.450463771820068,2340141,0.0,0.0
2021-12-12 00:00:00+00:00,4.4504170417785645,5.732250213623047,4.443295001983643,5.613234043121338,2933574,0.0,0.0
2021-12-13 00:00:00+00:00,5.59719705581665,5.677101135253906,4.3896260261535645,4.692060947418213,1936718,0.0,0.0
2021-12-14 00:00:00+00:00,4.694551944732666,4.715847969055176,4.363814830780029,4.4253830909729,1142208,0.0,0.0
2021-12-15 00:00:00+00:00,4.472919940948486,4.829020977020264,4.188735008239746,4.621041774749756,1310415,0.0,0.0
2021-12-16 00:00:00+00:00,4.619017124176025,4.801596164703369,4.287798881530762,4.322144031524658,1377066,0.0,0.0
2021-12-17 00:00:00+00:00,4.33100700378418,4.336243152618408,3.9945271015167236,4.139869213104248,908897,0.0,0.0
2021-12-18 00:00:00+00:00,4.126849174499512,4.276748180389404,3.971453905105591,4.079074859619141,795334,0.0,0.0
2021-12-19 00:00:00+00:00,4.083092212677002,4.250083923339844,3.8350250720977783,3.944735050201416,1464081,0.0,0.0
2021-12-20 00:00:00+00:00,3.944873094558716,3.944873094558716,3.243720054626465,3.4622180461883545,2447426,0.0,0.0
2021-12-21 00:00:00+00:00,3.4623990058898926,3.6149990558624268,3.328603982925415,3.596771001815796,1284748,0.0,0.0
2021-12-22 00:00:00+00:00,3.5974249839782715,3.8802549839019775,3.570697069168091,3.792085886001587,1177194,0.0,0.0
2021-12-23 00:00:00+00:00,3.7951080799102783,3.8166730403900146,3.3622488975524902,3.747910976409912,1623808,0.0,0.0
2021-12-24 00:00:00+00:00,3.7500030994415283,4.219878196716309,3.4822440147399902,3.8952770233154297,2372049,0.0,0.0
2021-12-25 00:00:00+00:00,3.899599075317383,4.096395969390869,3.740048885345459,3.7525060176849365,829354,0.0,0.0
2021-12-26 00:00:00+00:00,3.7516629695892334,3.8233439922332764,3.4991090297698975,3.6137290000915527,1156996,0.0,0.0
