TIMESTAMP,VTC_CLOSE_PRICE_USD,VTC_OPEN_PRICE_USD,VTC_HIGH_PRICE_USD,VTC_LOW_PRICE_USD
2018-05-23,1.761994,2.006086,2.018562,1.759965
2018-05-24,1.836206,1.761378,1.858302,1.733155
2018-05-25,1.884022,1.83653,1.888343,1.756551
2018-05-26,1.781619,1.885332,1.899642,1.776891
2018-05-27,1.720233,1.782513,1.782513,1.713153
2018-05-28,1.612983,1.719972,1.730715,1.603128
2018-05-29,1.700889,1.613524,1.722706,1.608075
2018-05-30,1.653455,1.70193,1.725479,1.637567
2018-05-31,1.722787,1.653528,1.730179,1.644504
2018-06-01,1.688991,1.724168,1.820547,1.685309
2018-06-02,1.743085,1.689048,1.762123,1.683317
2018-06-03,1.74087,1.743066,1.769834,1.736632
2018-06-04,1.610816,1.740909,1.745667,1.594081
2018-06-05,1.599862,1.610266,1.619131,1.531264
2018-06-06,1.542613,1.603253,1.604517,1.521113
2018-06-07,1.509562,1.54273,1.658158,1.503156
2018-06-08,1.463951,1.509555,1.515194,1.433351
2018-06-09,1.485181,1.463961,1.547789,1.463595
2018-06-10,1.231459,1.485382,1.485382,1.226558
2018-06-11,1.235747,1.232158,1.276753,1.211219
2018-06-12,1.170781,1.233986,1.247345,1.167724
2018-06-13,1.070364,1.170952,1.183531,1.024986
2018-06-14,1.14424,1.073117,1.150962,1.062809
2018-06-15,1.106288,1.145335,1.145335,1.08992
2018-06-16,1.096622,1.106683,1.12263,1.071756
2018-06-17,1.053637,1.096691,1.096938,1.050634
2018-06-18,1.075739,1.054014,1.106845,1.01178
2018-06-19,1.073087,1.075723,1.107083,1.066074
2018-06-20,1.071072,1.074164,1.074636,1.045532
2018-06-21,1.05509,1.071045,1.115078,1.012213
2018-06-22,0.917948,1.055389,1.069205,0.917788
2018-06-23,0.911393,0.917933,0.936294,0.906498
2018-06-24,0.885817,0.911993,0.913484,0.821733
2018-06-25,0.918014,0.885522,0.940824,0.852584
2018-06-26,0.89957,0.91824,0.941446,0.895987
2018-06-27,0.88291,0.898179,0.910546,0.88291
2018-06-28,0.837448,0.883033,0.893274,0.834248
2018-06-29,0.805027,0.837889,0.849774,0.78656
2018-06-30,0.823738,0.804965,0.84222,0.804473
2018-07-01,0.902252,0.821501,0.904162,0.821083
2018-07-02,0.919235,0.902211,0.938816,0.435071
2018-07-03,0.957985,0.919235,1.960118,0.50152
2018-07-04,0.980693,0.957985,0.995825,0.949743
2018-07-05,0.959918,0.980693,1.000959,0.938709
2018-07-06,0.972607,0.959918,1.038642,0.894538
2018-07-07,0.996449,0.97237,1.054873,0.963485
2018-07-08,1.031448,0.996618,1.058063,0.980528
2018-07-09,1.033924,1.031448,1.056739,0.976104
2018-07-10,0.970715,1.033924,1.04093,0.926851
2018-07-11,0.968886,0.970715,0.999956,0.882666
2018-07-12,0.9147,0.968886,0.973392,0.878254
2018-07-13,0.894963,0.9147,0.925491,0.887735
2018-07-14,0.885614,0.895183,0.909062,0.856837
2018-07-15,0.880629,0.885614,0.908668,0.878867
2018-07-16,0.948613,0.880629,0.961732,0.880629
2018-07-17,1.001236,0.948613,1.01332,0.920054
2018-07-18,1.174738,1.001236,1.200682,0.994647
2018-07-19,1.133061,1.174738,1.20455,1.121661
2018-07-20,1.038488,1.133061,1.147364,1.036655
2018-07-21,1.058509,1.03867,1.068406,1.018527
2018-07-22,0.992201,1.058509,1.061547,0.991914
2018-07-23,1.026056,0.992201,1.06177,0.991491
2018-07-24,1.037587,1.026056,1.057518,0.989697
2018-07-25,1.357624,1.037587,2.215899,1.035047
2018-07-26,1.22877,1.357624,1.491766,1.177926
2018-07-27,1.110816,1.22877,1.230171,1.095665
2018-07-28,1.215283,1.111414,1.29482,1.105539
2018-07-29,0.667724,1.203842,1.203842,0.646853
2018-07-30,1.160233,0.667724,1.503013,0.654449
2018-07-31,1.052899,1.160233,1.268777,1.027693
2018-08-01,1.035875,1.052899,1.17022,1.007731
2018-08-02,1.036183,1.035875,1.155632,0.96517
2018-08-03,1.079351,1.036183,1.113025,0.977311
2018-08-04,0.9765,1.078539,1.08147,0.960889
2018-08-05,0.960928,0.976922,0.984942,0.929666
2018-08-06,0.907461,0.960928,0.990371,0.900157
2018-08-07,0.870964,0.907461,0.932801,0.869795
2018-08-08,0.757749,0.870964,0.872308,0.743301
2018-08-09,0.853693,0.757749,0.891163,0.756894
2018-08-10,0.812193,0.853693,0.859064,0.8008
2018-08-11,0.794002,0.812765,0.815475,0.7589
2018-08-12,0.77106,0.794366,0.800485,0.758799
2018-08-13,0.651828,0.77106,0.784302,0.648705
2018-08-14,0.630246,0.651828,0.672189,0.595503
2018-08-15,0.685263,0.630246,0.721842,0.630246
2018-08-16,0.689978,0.685263,0.696398,0.663154
2018-08-17,0.73243,0.689978,0.741112,0.688267
2018-08-18,0.730073,0.732123,0.77947,0.68953
2018-08-19,0.738177,0.729999,0.744226,0.683382
2018-08-20,0.688811,0.738177,0.74022,0.68817
2018-08-21,0.709063,0.688811,0.712232,0.677592
2018-08-22,0.694931,0.709063,0.738674,0.677018
2018-08-23,0.701832,0.694931,0.718923,0.674548
2018-08-24,0.702207,0.701832,0.706936,0.678313
2018-08-25,0.701783,0.7023,0.72179,0.693442
2018-08-26,0.699817,0.701459,0.712671,0.696808
2018-08-27,0.72784,0.699817,0.742266,0.698912
2018-08-28,0.776661,0.72784,0.792546,0.726013
2018-08-29,0.770587,0.776661,0.786055,0.766908
2018-08-30,0.745922,0.770587,0.784773,0.731711
2018-08-31,0.76107,0.745922,0.763728,0.739156
2018-09-01,0.793361,0.76107,0.861269,0.7602
2018-09-02,0.845826,0.793361,0.872666,0.791977
2018-09-03,0.831403,0.845826,0.873042,0.781103
2018-09-04,0.827659,0.831403,0.855613,0.826291
2018-09-05,0.715747,0.827659,0.833678,0.712059
2018-09-06,0.699659,0.715747,0.715747,0.652248
2018-09-07,0.682694,0.699659,0.721355,0.681072
2018-09-08,0.652631,0.682614,0.692738,0.647018
2018-09-09,0.661573,0.652708,0.693929,0.646825
2018-09-10,0.652906,0.661573,0.684351,0.646102
2018-09-11,0.624469,0.652906,0.656623,0.608779
2018-09-12,0.626061,0.624469,0.627089,0.582741
2018-09-13,0.660177,0.626061,0.676139,0.62302
2018-09-14,0.655717,0.660177,0.667994,0.634757
2018-09-15,0.676711,0.654973,0.677814,0.651136
2018-09-16,0.679767,0.676711,0.687785,0.668472
2018-09-17,0.633982,0.679767,0.687934,0.632094
2018-09-18,0.631994,0.633982,0.646898,0.621414
2018-09-19,0.663867,0.631994,0.671894,0.630558
2018-09-20,0.681293,0.663867,0.686587,0.639823
2018-09-21,0.710581,0.681293,0.713004,0.676155
2018-09-22,0.69269,0.710108,0.710108,0.668638
2018-09-23,0.68805,0.692634,0.704174,0.681662
2018-09-24,0.702356,0.68805,0.713643,0.671632
2018-09-25,0.657623,0.702356,0.742967,0.655403
2018-09-26,0.672214,0.657623,0.675404,0.655442
2018-09-27,0.704473,0.672214,0.709802,0.661726
2018-09-28,0.698262,0.704473,0.710561,0.675163
2018-09-29,0.701843,0.698262,0.7075,0.672997
2018-09-30,0.712927,0.701843,0.737931,0.701843
2018-10-01,0.70681,0.712927,0.714419,0.6857
2018-10-02,0.693411,0.70681,0.709985,0.692147
2018-10-03,0.682151,0.693411,0.69472,0.670952
2018-10-04,0.668445,0.682151,0.687977,0.662964
2018-10-05,0.671212,0.668445,0.673802,0.657998
2018-10-06,0.669917,0.669651,0.67579,0.650835
2018-10-07,0.660029,0.669752,0.67733,0.658439
2018-10-08,0.693618,0.660029,0.698062,0.655274
2018-10-09,0.669503,0.693618,0.693618,0.668351
2018-10-10,0.690242,0.669503,0.709824,0.656518
2018-10-11,0.666289,0.690242,0.770052,0.642765
2018-10-12,0.669639,0.666289,0.690828,0.664269
2018-10-13,0.661367,0.669256,0.681655,0.656486
2018-10-14,0.663218,0.661399,0.677716,0.653028
2018-10-15,0.687038,0.663218,0.725806,0.66291
2018-10-16,0.68404,0.687038,0.695659,0.677714
2018-10-17,0.693094,0.68404,0.699436,0.679148
2018-10-18,0.683678,0.693094,0.705484,0.677819
2018-10-19,0.668576,0.683678,0.685937,0.660026
2018-10-20,0.672846,0.669112,0.684677,0.667129
2018-10-21,0.677877,0.672968,0.696591,0.672968
2018-10-22,0.680203,0.677877,0.689109,0.674195
2018-10-23,0.701805,0.680203,0.712162,0.680203
2018-10-24,0.713244,0.701805,0.730657,0.694886
2018-10-25,0.689884,0.713244,0.713244,0.68719
2018-10-26,0.675678,0.689884,0.693391,0.670353
2018-10-27,0.663015,0.675689,0.685935,0.655955
2018-10-28,0.659529,0.663015,0.681122,0.652565
2018-10-29,0.632428,0.659529,0.674812,0.622416
2018-10-30,0.619395,0.632428,0.637568,0.616673
2018-10-31,0.62811,0.619395,0.661374,0.619395
2018-11-01,0.633031,0.62811,0.662197,0.61979
2018-11-02,0.634726,0.633031,0.664873,0.632429
2018-11-03,0.626616,0.634726,0.662505,0.6236
2018-11-04,0.643035,0.626648,0.660968,0.626648
2018-11-05,0.626149,0.643035,0.666516,0.621391
2018-11-06,0.646345,0.626149,0.657937,0.621521
2018-11-07,0.636265,0.646345,0.670837,0.632815
2018-11-08,0.636583,0.636265,0.677197,0.632571
2018-11-09,0.610332,0.636583,0.665673,0.609973
2018-11-10,0.607573,0.610332,0.651447,0.601444
2018-11-11,0.595921,0.607573,0.650421,0.589175
2018-11-12,0.594602,0.595921,0.646825,0.588769
2018-11-13,0.564993,0.594602,0.642114,0.560953
2018-11-14,0.481255,0.564993,0.639422,0.453349
2018-11-15,0.451439,0.481255,0.586964,0.4073
2018-11-16,0.428949,0.451439,0.568946,0.422509
2018-11-17,0.419185,0.432373,0.439507,0.41316
2018-11-18,0.436513,0.419185,0.556304,0.419185
2018-11-19,0.329781,0.436513,0.562289,0.317456
2018-11-20,0.315542,0.329781,0.517182,0.29529
2018-11-21,0.367553,0.315542,0.513093,0.315542
2018-11-22,0.326004,0.367553,0.535594,0.32596
2018-11-23,0.319212,0.326004,0.507053,0.313782
2018-11-24,0.279073,0.319212,0.331784,0.268534
2018-11-25,0.309095,0.279073,0.487776,0.258711
2018-11-26,0.285654,0.309095,0.502638,0.272083
2018-11-27,0.298675,0.285654,0.487803,0.274896
2018-11-28,0.324619,0.298675,0.507298,0.298675
2018-11-29,0.368594,0.324619,0.542082,0.324619
2018-11-30,0.32306,0.368594,0.528378,0.306084
2018-12-01,0.337102,0.32304,0.353738,0.317811
2018-12-02,0.338388,0.337102,0.5188,0.33404
2018-12-03,0.31398,0.338388,0.542177,0.308997
2018-12-04,0.312276,0.31398,0.328092,0.297343
2018-12-05,0.297795,0.312276,0.500384,0.29133
2018-12-06,0.246529,0.297795,0.319694,0.245456
2018-12-07,0.237004,0.246529,0.467958,0.222863
2018-12-08,0.236886,0.237093,0.468989,0.221872
2018-12-09,0.244441,0.236831,0.463538,0.234247
2018-12-10,0.240095,0.244441,0.47158,0.237297
2018-12-11,0.232523,0.240095,0.465872,0.226182
2018-12-12,0.242857,0.458645,0.466538,0.241095
2018-12-13,0.228813,0.242857,0.467059,0.226025
2018-12-14,0.221255,0.228813,0.460272,0.214633
2018-12-15,0.221859,0.221302,0.456841,0.211277
2018-12-16,0.224793,0.22206,0.459385,0.22206
2018-12-17,0.253756,0.224793,0.459443,0.224793
2018-12-18,0.266542,0.253756,0.472392,0.24661
2018-12-19,0.273066,0.266542,0.483387,0.266542
2018-12-20,0.298369,0.273066,0.494895,0.271272
2018-12-21,0.269629,0.298369,0.298369,0.265622
2018-12-22,0.282903,0.269215,0.484504,0.269106
2018-12-23,0.280244,0.284285,0.488379,0.273591
2018-12-24,0.282858,0.280244,0.504777,0.280079
2018-12-25,0.249415,0.282858,0.486137,0.245005
2018-12-26,0.248701,0.249415,0.47198,0.241342
2018-12-27,0.219767,0.248701,0.469319,0.217484
2018-12-28,0.242165,0.219767,0.46038,0.219767
2018-12-29,0.236259,0.465114,0.467216,0.236249
2018-12-30,0.250766,0.236501,0.472944,0.236501
2018-12-31,0.256659,0.250766,0.49167,0.249843
2019-01-01,0.256798,0.256659,0.473638,0.243695
2019-01-02,0.294135,0.256798,0.491348,0.256798
2019-01-03,0.296754,0.294135,0.514512,0.278545
2019-01-04,0.299691,0.296754,0.499926,0.287065
2019-01-05,0.285467,0.299521,0.494477,0.283086
2019-01-06,0.292092,0.285467,0.554897,0.276704
2019-01-07,0.287071,0.292092,0.491943,0.286304
2019-01-08,0.284556,0.287071,0.489016,0.282683
2019-01-09,0.28512,0.284556,0.490178,0.281096
2019-01-10,0.242802,0.28512,0.488325,0.237876
2019-01-11,0.243471,0.242802,0.466788,0.238419
2019-01-12,0.239928,0.4658,0.467021,0.237035
2019-01-13,0.228618,0.239928,0.466048,0.227686
2019-01-14,0.237952,0.228618,0.460369,0.228618
2019-01-15,0.233671,0.237952,0.464412,0.230768
2019-01-16,0.243234,0.233671,0.463501,0.233671
2019-01-17,0.250665,0.243234,0.46832,0.242964
2019-01-18,0.243721,0.250665,0.471773,0.240369
2019-01-19,0.255916,0.243721,0.470061,0.243721
2019-01-20,0.240588,0.255253,0.472593,0.23543
2019-01-21,0.242269,0.240588,0.465769,0.235428
2019-01-22,0.238649,0.242269,0.465202,0.231724
2019-01-23,0.254494,0.238649,0.465638,0.237114
2019-01-24,0.266497,0.254494,0.488685,0.254494
2019-01-25,0.248293,0.266497,0.477798,0.246982
2019-01-26,0.257115,0.248293,0.472387,0.248293
2019-01-27,0.253743,0.25698,0.473535,0.244654
2019-01-28,0.247619,0.253743,0.258042,0.239743
2019-01-29,0.257751,0.247619,0.260888,0.245843
2019-01-30,0.261935,0.257751,0.2643,0.254751
2019-01-31,0.255421,0.261935,0.276025,0.249407
2019-02-01,0.254736,0.255421,0.26659,0.244491
2019-02-02,0.258067,0.254527,0.261052,0.251883
2019-02-03,0.245438,0.258444,0.259281,0.239795
2019-02-04,0.243057,0.245438,0.247397,0.239164
2019-02-05,0.252569,0.243057,0.25973,0.23972
2019-02-06,0.241395,0.252569,0.253209,0.234886
2019-02-07,0.325428,0.241395,0.454745,0.240857
2019-02-08,0.288018,0.325428,0.356172,0.271468
2019-02-09,0.287949,0.287776,0.306555,0.274622
2019-02-10,0.291835,0.287875,0.325288,0.276346
2019-02-11,0.310202,0.291835,0.363983,0.283572
2019-02-12,0.301221,0.310202,0.311527,0.292471
2019-02-13,0.293901,0.301221,0.304937,0.290693
2019-02-14,0.293598,0.293901,0.318713,0.288583
2019-02-15,0.297456,0.293598,0.306332,0.288724
2019-02-16,0.299208,0.297456,0.305413,0.286127
2019-02-17,0.493012,0.299134,0.730299,0.299134
2019-02-18,0.430886,0.493012,0.493012,0.403875
2019-02-19,0.42016,0.430886,0.430886,0.379933
2019-02-20,0.442585,0.42016,0.497924,0.418511
2019-02-21,0.421205,0.442585,0.466643,0.408136
2019-02-22,0.427256,0.421205,0.429792,0.407803
2019-02-23,0.440728,0.426563,0.446683,0.417297
2019-02-24,0.384722,0.440728,0.452026,0.375289
2019-02-25,0.397171,0.384722,0.413383,0.382265
2019-02-26,0.405331,0.397171,0.407126,0.386091
2019-02-27,0.414192,0.405331,0.445673,0.401676
2019-02-28,0.406919,0.414192,0.416044,0.395642
2019-03-01,0.410085,0.406919,0.413476,0.394841
2019-03-02,0.421768,0.409886,0.428366,0.398308
2019-03-03,0.419337,0.421768,0.430267,0.409412
2019-03-04,0.396041,0.419337,0.424103,0.386462
2019-03-05,0.41519,0.396041,0.419087,0.382151
2019-03-06,0.415376,0.41519,0.417343,0.401457
2019-03-07,0.449334,0.415376,0.491402,0.407081
2019-03-08,0.420319,0.449334,0.449334,0.411299
2019-03-09,0.430064,0.420319,0.431449,0.410862
2019-03-10,0.43049,0.430006,0.431039,0.412903
2019-03-11,0.450085,0.43049,0.513961,0.410333
2019-03-12,0.469761,0.450085,0.511841,0.441497
2019-03-13,0.501627,0.469761,0.684183,0.454681
2019-03-14,0.557877,0.501627,0.728216,0.488881
2019-03-15,0.548472,0.557877,0.557877,0.503584
2019-03-16,0.537639,0.548071,0.595148,0.520342
2019-03-17,0.534741,0.537415,0.567637,0.524333
2019-03-18,0.530253,0.534741,0.566263,0.523821
2019-03-19,0.531961,0.530253,0.54462,0.523349
2019-03-20,0.536261,0.531961,0.539024,0.520229
2019-03-21,0.512543,0.536261,0.55936,0.491891
2019-03-22,0.524724,0.512543,0.53098,0.5123
2019-03-23,0.530688,0.524251,0.539702,0.51839
2019-03-24,0.522236,0.530647,0.530647,0.515005
2019-03-25,0.515974,0.522236,0.527865,0.502922
2019-03-26,0.504864,0.515974,0.516138,0.493435
2019-03-27,0.530234,0.504864,0.531419,0.503516
2019-03-28,0.540298,0.530234,0.542306,0.51994
2019-03-29,0.535984,0.540298,0.541354,0.530267
2019-03-30,0.52645,0.535984,0.538047,0.515972
2019-03-31,0.536801,0.526462,0.552692,0.516118
2019-04-01,0.552317,0.536801,0.553448,0.531523
2019-04-02,0.576572,0.552317,0.588615,0.5388
2019-04-03,0.547956,0.576572,0.591505,0.535156
2019-04-04,0.557589,0.547956,0.591706,0.544466
2019-04-05,0.57902,0.557589,0.580904,0.55395
2019-04-06,0.552898,0.578858,0.579227,0.549475
2019-04-07,0.564683,0.55407,0.577323,0.550063
2019-04-08,0.568421,0.564683,0.570432,0.549156
2019-04-09,0.586447,0.568421,0.625669,0.568421
2019-04-10,0.609262,0.586447,0.637468,0.575323
2019-04-11,0.537199,0.609262,0.612243,0.516006
2019-04-12,0.505023,0.537199,0.546931,0.500049
2019-04-13,0.483004,0.505023,0.509011,0.478528
2019-04-14,0.479672,0.482026,0.484755,0.47306
2019-04-15,0.467315,0.479672,0.484635,0.461092
2019-04-16,0.477899,0.467315,0.479605,0.459173
2019-04-17,0.497842,0.477899,0.500637,0.477452
2019-04-18,0.526322,0.497842,0.552615,0.497842
2019-04-19,0.512829,0.526322,0.581095,0.500125
2019-04-20,0.509681,0.512434,0.522241,0.497237
2019-04-21,0.499172,0.509681,0.512119,0.480846
2019-04-22,0.487877,0.499172,0.509881,0.484069
2019-04-23,0.51311,0.487877,0.531716,0.484942
2019-04-24,0.490964,0.51311,0.526199,0.465912
2019-04-25,0.464151,0.490964,0.517202,0.459368
2019-04-26,0.391204,0.464151,0.483103,0.36469
2019-04-27,0.453762,0.391204,0.471496,0.382277
2019-04-28,0.437076,0.448354,0.474784,0.409495
2019-04-29,0.443544,0.437076,0.488099,0.414783
2019-04-30,0.429091,0.443544,0.467607,0.401054
2019-05-01,0.386187,0.429091,0.460166,0.358055
2019-05-02,0.416909,0.386187,0.433661,0.364271
2019-05-03,0.380827,0.416909,0.425527,0.367774
2019-05-04,0.421705,0.381357,0.4251,0.375684
2019-05-05,0.418331,0.421663,0.422127,0.411838
2019-05-06,0.416955,0.418331,0.42175,0.408747
2019-05-07,0.425501,0.416948,0.434929,0.416872
2019-05-08,0.431517,0.425501,11641.65332,0.419222
2019-05-09,0.435704,0.431517,0.440698,0.429043
2019-05-10,0.391443,0.435704,0.445446,0.354473
2019-05-11,0.412301,0.391443,0.458999,0.390107
2019-05-12,0.430457,0.410006,0.442765,0.399319
2019-05-13,0.44681,0.430457,0.492476,0.424441
2019-05-14,0.45064,0.44681,0.465011,0.422271
2019-05-15,0.460277,0.45064,0.463926,0.435127
2019-05-16,0.459942,0.460277,0.473838,0.441292
2019-05-17,0.415856,0.459942,0.462743,0.395844
2019-05-18,0.413762,0.414986,0.42645,0.404035
2019-05-19,0.463107,0.413605,0.467791,0.413155
2019-05-20,0.452024,0.463107,0.463107,0.430675
2019-05-21,0.449491,0.452024,0.457831,0.44238
2019-05-22,0.431775,0.449491,0.453696,0.425176
2019-05-23,0.443776,0.431775,0.449523,0.423382
2019-05-24,0.444804,0.443776,0.454026,0.434116
2019-05-25,0.448244,0.444875,0.452697,0.442399
2019-05-26,0.46408,0.448244,0.468662,0.424263
2019-05-27,0.448544,0.46408,0.475877,0.442281
2019-05-28,0.458738,0.448544,0.468004,0.447246
2019-05-29,0.446384,0.458738,0.462534,0.443917
2019-05-30,0.423999,0.446384,0.467103,0.412735
2019-05-31,0.43054,0.423999,0.43143,0.414261
2019-06-01,0.452534,0.430461,0.454187,0.428177
2019-06-02,0.461807,0.452607,0.462736,0.437495
2019-06-03,0.418374,0.461807,0.461807,0.414466
2019-06-04,0.406329,0.418374,0.420181,0.391459
2019-06-05,0.425495,0.406329,0.432249,0.400903
2019-06-06,0.440286,0.425495,0.462853,0.419815
2019-06-07,0.447137,0.440286,0.453696,0.431551
2019-06-08,0.446453,0.44614,0.451411,0.421945
2019-06-09,0.474265,0.446453,0.488005,0.44271
2019-06-10,0.502085,0.474265,0.503781,0.467306
2019-06-11,0.494823,0.502085,0.503904,0.483849
2019-06-12,0.511646,0.494823,0.515777,0.489752
2019-06-13,0.51493,0.511646,0.521623,0.504676
2019-06-14,0.543669,0.51493,0.545138,0.51132
2019-06-15,0.551141,0.543575,0.553099,0.537261
2019-06-16,0.560313,0.551629,0.584883,0.548231
2019-06-17,0.574012,0.560313,0.582946,0.55846
2019-06-18,0.558612,0.574012,0.575626,0.549861
2019-06-19,0.570817,0.558612,0.572629,0.556638
2019-06-20,0.586537,0.570817,0.590091,0.566861
2019-06-21,0.617843,0.586537,0.617843,0.586256
2019-06-22,0.637439,0.618538,0.661467,0.610477
2019-06-23,0.646905,0.636823,0.673525,0.627515
2019-06-24,0.654969,0.646905,0.659488,0.625726
2019-06-25,0.696053,0.654969,0.697857,0.654969
2019-06-26,0.708875,0.696053,0.760678,0.650221
2019-06-27,0.611136,0.708875,0.727205,0.573046
2019-06-28,0.668532,0.611136,0.670618,0.595566
2019-06-29,0.638862,0.668034,0.668616,0.619311
2019-06-30,0.58193,0.638559,0.65206,0.581043
2019-07-01,0.57881,0.58193,0.608588,0.551527
2019-07-02,0.58171,0.57881,0.589971,0.525959
2019-07-03,0.459603,0.58171,0.613566,0.429822
2019-07-04,0.447885,0.459603,0.478511,0.444161
2019-07-05,0.443904,0.447885,0.459838,0.432969
2019-07-06,0.445801,0.443781,0.468157,0.438986
2019-07-07,0.457538,0.445952,0.463595,0.44279
2019-07-08,0.480559,0.457538,0.489511,0.453858
2019-07-09,0.47907,0.480559,0.496705,0.462367
2019-07-10,0.427067,0.47907,0.48684,0.420463
2019-07-11,0.388637,0.427067,0.42845,0.376448
2019-07-12,0.398553,0.388637,0.413753,0.382239
2019-07-13,0.391898,0.398506,0.409891,0.377627
2019-07-14,0.355593,0.391472,0.414969,0.353765
2019-07-15,0.346296,0.355593,0.355593,0.333086
2019-07-16,0.287492,0.346296,0.353324,0.285975
2019-07-17,0.297472,0.287492,0.311028,0.273629
2019-07-18,0.339815,0.297472,0.345403,0.289615
2019-07-19,0.333211,0.339815,0.344342,0.315265
2019-07-20,0.338978,0.332931,0.349087,0.330659
2019-07-21,0.335043,0.339742,0.34696,0.332212
2019-07-22,0.342955,0.335043,0.351858,0.327919
2019-07-23,0.354807,0.342955,0.37,0.33393
2019-07-24,0.396732,0.354807,0.407785,0.349328
2019-07-25,0.391418,0.396732,0.397161,0.365582
2019-07-26,0.390969,0.391418,0.404964,0.375181
2019-07-27,0.366094,0.391836,0.401511,0.360224
2019-07-28,0.348918,0.36606,0.367421,0.339355
2019-07-29,0.3545,0.348918,0.356842,0.334195
2019-07-30,0.34457,0.3545,0.356727,0.344043
2019-07-31,0.353131,0.34457,0.359932,0.343846
2019-08-01,0.342272,0.353131,0.388849,0.278168
2019-08-02,0.337663,0.342272,0.363811,0.332694
