TIMESTAMP,DVI_OPEN_PRICE_USD,DVI_HIGH_PRICE_USD,DVI_LOW_PRICE_USD,DVI_CLOSE_PRICE_USD,DVI_VOLUME_USD,DVI_DIVIDENDS_USD,DVI_STOCK_SPLITS_USD
2020-11-04 00:00:00+00:00,0.048875998705625534,0.04899999871850014,0.0451899990439415,0.04526900127530098,35957,0.0,0.0
2020-11-05 00:00:00+00:00,0.04526999965310097,0.048516999930143356,0.045079998672008514,0.04851299896836281,46526,0.0,0.0
2020-11-06 00:00:00+00:00,0.04851299896836281,0.04910700023174286,0.046147000044584274,0.047731999307870865,18378,0.0,0.0
2020-11-07 00:00:00+00:00,0.047731999307870865,0.05375700071454048,0.046438999474048615,0.04987100139260292,290119,0.0,0.0
2020-11-08 00:00:00+00:00,0.04987100139260292,0.056644998490810394,0.04701000079512596,0.04835100099444389,564028,0.0,0.0
2020-11-09 00:00:00+00:00,0.04835100099444389,0.05818000063300133,0.034070998430252075,0.048712000250816345,219843,0.0,0.0
2020-11-10 00:00:00+00:00,0.04870900139212608,0.04903300106525421,0.04470999911427498,0.048875000327825546,9304,0.0,0.0
2020-11-11 00:00:00+00:00,0.048875000327825546,0.04921799898147583,0.0,0.04556500166654587,1082251,0.0,0.0
2020-11-12 00:00:00+00:00,0.045566000044345856,0.0490880012512207,0.04410799965262413,0.045763999223709106,972643,0.0,0.0
2020-11-13 00:00:00+00:00,0.0457720011472702,0.045864999294281006,0.039618998765945435,0.03975199908018112,15059,0.0,0.0
2020-11-14 00:00:00+00:00,0.03975199908018112,0.0407710000872612,0.03743400052189827,0.03878699988126755,50812,0.0,0.0
2020-11-15 00:00:00+00:00,0.03878699988126755,0.0492589995265007,0.03878699988126755,0.043682001531124115,1261825,0.0,0.0
2020-11-16 00:00:00+00:00,0.043682001531124115,0.051155999302864075,0.03944699838757515,0.04131300002336502,1334720,0.0,0.0
2020-11-17 00:00:00+00:00,0.0391089990735054,0.0456480011343956,0.03910199925303459,0.042497001588344574,1129030,0.0,0.0
2020-11-18 00:00:00+00:00,0.04249899834394455,0.045244000852108,0.04231199994683266,0.0443120002746582,1431961,0.0,0.0
2020-11-19 00:00:00+00:00,0.0443120002746582,0.05333400145173073,0.041290998458862305,0.05011399835348129,1326271,0.0,0.0
2020-11-20 00:00:00+00:00,0.05011399835348129,0.05011399835348129,0.04038099944591522,0.04412899911403656,1422657,0.0,0.0
2020-11-21 00:00:00+00:00,0.04412899911403656,0.04851499944925308,0.0435819998383522,0.044801998883485794,1382518,0.0,0.0
2020-11-22 00:00:00+00:00,0.044801998883485794,0.05147000029683113,0.044227998703718185,0.048976998776197433,1580467,0.0,0.0
2020-11-23 00:00:00+00:00,0.048976998776197433,0.05460900068283081,0.0434969998896122,0.04702800139784813,1493202,0.0,0.0
2020-11-24 00:00:00+00:00,0.046939998865127563,0.05472100153565407,0.04433000087738037,0.05029899999499321,1518836,0.0,0.0
2020-11-25 00:00:00+00:00,0.05020200088620186,0.0509909987449646,0.044780999422073364,0.049848999828100204,1601841,0.0,0.0
2020-11-26 00:00:00+00:00,0.04972599819302559,0.05132199823856354,0.04619000107049942,0.04945199936628342,1607592,0.0,0.0
2020-11-27 00:00:00+00:00,0.04936400055885315,0.05295100063085556,0.04699699953198433,0.05071600154042244,1702793,0.0,0.0
2020-11-28 00:00:00+00:00,0.05014299973845482,0.05351300165057182,0.044773999601602554,0.04874800145626068,1730623,0.0,0.0
2020-11-29 00:00:00+00:00,0.049883998930454254,0.055667001754045486,0.046355001628398895,0.0529480017721653,1903874,0.0,0.0
2020-11-30 00:00:00+00:00,0.052606001496315,0.06252499669790268,0.05197000131011009,0.06252499669790268,2133733,0.0,0.0
2020-12-01 00:00:00+00:00,0.06252399832010269,0.08241000026464462,0.05816499888896942,0.07908400148153305,2805720,0.0,0.0
2020-12-02 00:00:00+00:00,0.07901900261640549,0.09029199928045273,0.053282998502254486,0.06786099821329117,2287217,0.0,0.0
2020-12-03 00:00:00+00:00,0.06776399910449982,0.08026199787855148,0.06088399887084961,0.062185000628232956,1998952,0.0,0.0
2020-12-04 00:00:00+00:00,0.06168999895453453,0.08026500046253204,0.06066099926829338,0.07460000365972519,1744007,0.0,0.0
2020-12-05 00:00:00+00:00,0.07638200372457504,0.08084899932146072,0.06651599705219269,0.07561100274324417,1853263,0.0,0.0
2020-12-06 00:00:00+00:00,0.07571099698543549,0.0808430016040802,0.0654899999499321,0.07018700242042542,1703215,0.0,0.0
2020-12-07 00:00:00+00:00,0.07087499648332596,0.080315001308918,0.06854099780321121,0.07413200289011002,1174692,0.0,0.0
2020-12-08 00:00:00+00:00,0.07402800023555756,0.07915499806404114,0.07101599872112274,0.0782100036740303,2300990,0.0,0.0
2020-12-09 00:00:00+00:00,0.07656899839639664,0.08052399754524231,0.07174000144004822,0.07661499828100204,2240229,0.0,0.0
2020-12-10 00:00:00+00:00,0.07682099938392639,0.08054299652576447,0.07345099747180939,0.0774800032377243,2534812,0.0,0.0
2020-12-11 00:00:00+00:00,0.0781639963388443,0.08218900114297867,0.07693199813365936,0.08146700263023376,2394017,0.0,0.0
2020-12-12 00:00:00+00:00,0.08104799687862396,0.11374299973249435,0.08005200326442719,0.09918399900197983,3230710,0.0,0.0
2020-12-13 00:00:00+00:00,0.10007700324058533,0.11068200320005417,0.09522400051355362,0.1027349978685379,3406692,0.0,0.0
2020-12-14 00:00:00+00:00,0.10416500270366669,0.1319119930267334,0.10201899707317352,0.1311360001564026,3692384,0.0,0.0
2020-12-15 00:00:00+00:00,0.12971800565719604,0.13286100327968597,0.11405900120735168,0.12131500244140625,3849638,0.0,0.0
2020-12-16 00:00:00+00:00,0.12095499783754349,0.129612997174263,0.1054690033197403,0.11988600343465805,3445296,0.0,0.0
