,0
0,3.015097141265869
1,3.019197463989258
2,3.363507032394409
3,3.6615097522735596
4,3.255080461502075
5,3.3500325679779053
6,2.2022721767425537
7,1.6271462440490723
8,1.4260194301605225
9,1.5240542888641357
10,2.033064365386963
11,1.371497631072998
