,0
0,3.189105272293091
1,1.3502707481384277
2,3.0912058353424072
3,2.2667651176452637
4,2.084669589996338
5,3.285686492919922
6,2.5228662490844727
7,3.3100507259368896
8,3.3079042434692383
9,1.5581142902374268
10,1.40580415725708
11,3.6266939640045166
