,0
0,1.743509292602539
1,1.0642666816711426
2,3.8876113891601562
3,0.48814940452575684
4,2.513530969619751
5,1.5605206489562988
6,8.989722967147827
7,4.235544204711914
8,1.5668613910675049
9,2.30194091796875
10,1.7523179054260254
11,2.914445161819458
