TIMESTAMP,BRIL_OPEN_PRICE_USD,BRIL_HIGH_PRICE_USD,BRIL_LOW_PRICE_USD,BRIL_CLOSE_PRICE_USD,BRIL_VOLUME_USD,BRIL_DIVIDENDS_USD,BRIL_STOCK_SPLITS_USD
2024-10-30 00:00:00+00:00,0.06662199646234512,0.06745799630880356,0.06419599801301956,0.06678900122642517,10145,0.0,0.0
2024-10-31 00:00:00+00:00,0.06678900122642517,0.06851799786090851,0.06320100277662277,0.06645099818706512,10303,0.0,0.0
2024-11-01 00:00:00+00:00,0.06645099818706512,0.06746400147676468,0.062212999910116196,0.06422299891710281,10150,0.0,0.0
2024-11-02 00:00:00+00:00,0.06431899964809418,0.06877099722623825,0.0607060007750988,0.06400199979543686,11214,0.0,0.0
2024-11-03 00:00:00+00:00,0.06400199979543686,0.06468000262975693,0.0609310008585453,0.06237399950623512,15422,0.0,0.0
2024-11-04 00:00:00+00:00,0.06237399950623512,0.06999599933624268,0.06109499931335449,0.06519000232219696,15779,0.0,0.0
2024-11-05 00:00:00+00:00,0.06519000232219696,0.06624600291252136,0.05521700158715248,0.06366900354623795,11957,0.0,0.0
2024-11-06 00:00:00+00:00,0.06366900354623795,0.06508299708366394,0.061326999217271805,0.0629270002245903,10524,0.0,0.0
2024-11-07 00:00:00+00:00,0.06294199824333191,0.06826700270175934,0.06100799888372421,0.06244099885225296,12856,0.0,0.0
2024-11-08 00:00:00+00:00,0.06244099885225296,0.06501399725675583,0.060159001499414444,0.061122000217437744,11992,0.0,0.0
2024-11-09 00:00:00+00:00,0.061122000217437744,0.06301700323820114,0.05610400065779686,0.06008300185203552,11315,0.0,0.0
2024-11-10 00:00:00+00:00,0.06008300185203552,0.06671299785375595,0.0582600012421608,0.059881001710891724,12040,0.0,0.0
2024-11-11 00:00:00+00:00,0.059881001710891724,0.0622979998588562,0.054343998432159424,0.058830998837947845,15159,0.0,0.0
2024-11-12 00:00:00+00:00,0.058830998837947845,0.05942999944090843,0.053978998214006424,0.055893998593091965,14922,0.0,0.0
2024-11-13 00:00:00+00:00,0.055893998593091965,0.056297000497579575,0.0508899986743927,0.05307599902153015,13667,0.0,0.0
2024-11-14 00:00:00+00:00,0.05307599902153015,0.053210001438856125,0.045490000396966934,0.04842400178313255,13800,0.0,0.0
2024-11-15 00:00:00+00:00,0.04837200045585632,0.05347999930381775,0.04628000035881996,0.051461998373270035,10535,0.0,0.0
2024-11-16 00:00:00+00:00,0.051461998373270035,0.05254799872636795,0.0485600009560585,0.05087000131607056,6667,0.0,0.0
2024-11-17 00:00:00+00:00,0.05087000131607056,0.052014000713825226,0.04679600149393082,0.049658000469207764,7724,0.0,0.0
