TIMESTAMP,TOURISTS_OPEN_PRICE_USD,TOURISTS_HIGH_PRICE_USD,TOURISTS_LOW_PRICE_USD,TOURISTS_CLOSE_PRICE_USD,TOURISTS_VOLUME_USD,TOURISTS_DIVIDENDS_USD,TOURISTS_STOCK_SPLITS_USD
2022-05-30 00:00:00+00:00,,,,0.0,343,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,436,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,182,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,61,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,44,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,93,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,123,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,940,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,838,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,216,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,231,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,164,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,156,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,291,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,306,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,51,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,500,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,486,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,4466,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,4879,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,60,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,114,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,64,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,116,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,484,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,329,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,92,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,38,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,85,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,24,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,35,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,27,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-06-01 00:00:00+00:00,2.991230596549599e-10,2.9919811073142455e-10,2.9804855805615205e-10,2.9909086318724576e-10,0,0.0,0.0
