TIMESTAMP,WAYGU_OPEN_PRICE_USD,WAYGU_HIGH_PRICE_USD,WAYGU_LOW_PRICE_USD,WAYGU_CLOSE_PRICE_USD,WAYGU_VOLUME_USD,WAYGU_DIVIDENDS_USD,WAYGU_STOCK_SPLITS_USD
2025-05-13 00:00:00+00:00,0.021911999210715294,0.025141000747680664,0.02002199925482273,0.025019999593496323,325126,0.0,0.0
2025-05-14 00:00:00+00:00,0.025019999593496323,0.025019999593496323,0.02142300084233284,0.02371699921786785,253257,0.0,0.0
2025-05-15 00:00:00+00:00,0.02371699921786785,0.025036999955773354,0.02078000083565712,0.02194100059568882,260674,0.0,0.0
2025-05-16 00:00:00+00:00,0.02194100059568882,0.022268999367952347,0.017402000725269318,0.01759199984371662,216046,0.0,0.0
2025-05-17 00:00:00+00:00,0.01759199984371662,0.018640000373125076,0.01640399917960167,0.018139999359846115,216807,0.0,0.0
2025-05-18 00:00:00+00:00,0.018139999359846115,0.018907999619841576,0.017495999112725258,0.01889299973845482,188027,0.0,0.0
2025-05-19 00:00:00+00:00,0.01889299973845482,0.01889299973845482,0.017129000276327133,0.018147999420762062,84270,0.0,0.0
2025-05-20 00:00:00+00:00,0.018147999420762062,0.01884699985384941,0.0164170004427433,0.016630999743938446,39578,0.0,0.0
2025-05-21 00:00:00+00:00,0.016630999743938446,0.017324000597000122,0.015434999950230122,0.017145000398159027,45572,0.0,0.0
2025-05-22 00:00:00+00:00,0.017145000398159027,0.0175160001963377,0.014232000336050987,0.014367000199854374,181597,0.0,0.0
2025-05-23 00:00:00+00:00,0.014367000199854374,0.014771999791264534,0.010985000059008598,0.010995999909937382,120061,0.0,0.0
2025-05-24 00:00:00+00:00,0.010995999909937382,0.011130999773740768,0.008886000141501427,0.008906999602913857,123233,0.0,0.0
2025-05-25 00:00:00+00:00,0.008906999602913857,0.009015999734401703,0.008465000428259373,0.008541000075638294,74806,0.0,0.0
2025-05-26 00:00:00+00:00,0.008541000075638294,0.009065000340342522,0.007860999554395676,0.007877999916672707,150145,0.0,0.0
2025-05-27 00:00:00+00:00,0.007877999916672707,0.007895000278949738,0.004271000158041716,0.004443999845534563,99949,0.0,0.0
2025-05-28 00:00:00+00:00,0.004443999845534563,0.004461000207811594,0.003720999928191304,0.003800000064074993,54643,0.0,0.0
2025-05-29 00:00:00+00:00,0.003800000064074993,0.003894000081345439,0.002979000099003315,0.003092000028118491,69523,0.0,0.0
2025-05-30 00:00:00+00:00,0.003092000028118491,0.0031169999856501818,0.0029120000544935465,0.0029170000925660133,57687,0.0,0.0
2025-05-31 00:00:00+00:00,0.0029170000925660133,0.002940000034868717,0.0022960000205785036,0.0027280000504106283,64148,0.0,0.0
2025-06-01 00:00:00+00:00,0.002728108549490571,0.002728108549490571,0.0022986361291259527,0.0024665524251759052,65586,0.0,0.0
