TIMESTAMP,XTM10421_OPEN_PRICE_USD,XTM10421_HIGH_PRICE_USD,XTM10421_LOW_PRICE_USD,XTM10421_CLOSE_PRICE_USD,XTM10421_VOLUME_USD,XTM10421_DIVIDENDS_USD,XTM10421_STOCK_SPLITS_USD
2025-05-16 00:00:00+00:00,0.004846000112593174,0.005003000143915415,0.004784999880939722,0.004848000127822161,129642,0.0,0.0
2025-05-17 00:00:00+00:00,0.004848000127822161,0.004889000207185745,0.004668999928981066,0.004720000084489584,123254,0.0,0.0
2025-05-18 00:00:00+00:00,0.00472299987450242,0.00507500022649765,0.004637999925762415,0.004825000185519457,107198,0.0,0.0
2025-05-19 00:00:00+00:00,0.004825000185519457,0.00508299982175231,0.004598999861627817,0.004825999960303307,145539,0.0,0.0
2025-05-20 00:00:00+00:00,0.004825999960303307,0.005055000074207783,0.0046790000051259995,0.005028000101447105,113169,0.0,0.0
2025-05-21 00:00:00+00:00,0.005028000101447105,0.005375999957323074,0.0049299998208880424,0.0052629997953772545,61913,0.0,0.0
2025-05-22 00:00:00+00:00,0.0052629997953772545,0.006060000043362379,0.005245999898761511,0.005929999984800816,95645,0.0,0.0
2025-05-23 00:00:00+00:00,0.00595899997279048,0.006155000068247318,0.00583800021559,0.005917000118643045,123488,0.0,0.0
2025-05-24 00:00:00+00:00,0.005917000118643045,0.00609100004658103,0.00583299994468689,0.005901999771595001,118438,0.0,0.0
2025-05-25 00:00:00+00:00,0.005938999820500612,0.006725000217556953,0.005841000005602837,0.00658900011330843,81064,0.0,0.0
2025-05-26 00:00:00+00:00,0.00658900011330843,0.006812000181525946,0.005785000044852495,0.005795000120997429,133169,0.0,0.0
2025-05-27 00:00:00+00:00,0.005795000120997429,0.0058479998260736465,0.005673000123351812,0.005778000224381685,156899,0.0,0.0
2025-05-28 00:00:00+00:00,0.005778000224381685,0.0058639999479055405,0.005386999808251858,0.005386999808251858,159703,0.0,0.0
2025-05-29 00:00:00+00:00,0.005404999945312738,0.006510999985039234,0.005059999879449606,0.005181000102311373,329890,0.0,0.0
2025-05-30 00:00:00+00:00,0.005181000102311373,0.005249999929219484,0.004850999917834997,0.004925000015646219,242757,0.0,0.0
2025-05-31 00:00:00+00:00,0.004925000015646219,0.005007000174373388,0.0048340000212192535,0.004985999781638384,293104,0.0,0.0
2025-06-01 00:00:00+00:00,0.00498561467975378,0.005147552117705345,0.0047050048597157,0.004988811444491148,174848,0.0,0.0
