TIMESTAMP,BUBB_OPEN_PRICE_USD,BUBB_HIGH_PRICE_USD,BUBB_LOW_PRICE_USD,BUBB_CLOSE_PRICE_USD,BUBB_VOLUME_USD,BUBB_DIVIDENDS_USD,BUBB_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.002658999990671873,0.002850000048056245,0.002082000020891428,0.0021150000393390656,11899320,0.0,0.0
2025-04-02 00:00:00+00:00,0.0021150000393390656,0.002208000048995018,0.001572999986819923,0.0016270000487565994,14122124,0.0,0.0
2025-04-03 00:00:00+00:00,0.0016270000487565994,0.0025579999200999737,0.001572999986819923,0.0018980000168085098,12610801,0.0,0.0
2025-04-04 00:00:00+00:00,0.0018980000168085098,0.002437999937683344,0.0017430000007152557,0.0021379999816417694,12544057,0.0,0.0
2025-04-05 00:00:00+00:00,0.002142000012099743,0.0023300000466406345,0.001883000019006431,0.0018970000091940165,9701893,0.0,0.0
2025-04-06 00:00:00+00:00,0.0018970000091940165,0.0019529999699443579,0.0013259999686852098,0.0013879999751225114,10777863,0.0,0.0
2025-04-07 00:00:00+00:00,0.0013879999751225114,0.0016049999976530671,0.001259000040590763,0.0014619999565184116,17162656,0.0,0.0
2025-04-08 00:00:00+00:00,0.0014619999565184116,0.0015239999629557133,0.00120599998626858,0.001281999982893467,11304431,0.0,0.0
2025-04-09 00:00:00+00:00,0.001281999982893467,0.0014220000011846423,0.0010849999962374568,0.0013930000131949782,14481817,0.0,0.0
2025-04-10 00:00:00+00:00,0.0013930000131949782,0.0014659999869763851,0.0011320000048726797,0.0011660000309348106,10191917,0.0,0.0
2025-04-11 00:00:00+00:00,0.0011660000309348106,0.0014850000152364373,0.0011439999798312783,0.001357999979518354,9194118,0.0,0.0
2025-04-12 00:00:00+00:00,0.001357999979518354,0.0021800000686198473,0.0012009999481961131,0.0020280000753700733,11894046,0.0,0.0
2025-04-13 00:00:00+00:00,0.0020230000372976065,0.0030590000096708536,0.0016400000313296914,0.0020389999262988567,16157056,0.0,0.0
2025-04-14 00:00:00+00:00,0.00203999993391335,0.003152000019326806,0.001782999956049025,0.0025160000659525394,14524017,0.0,0.0
2025-04-15 00:00:00+00:00,0.0025160000659525394,0.0038880000356584787,0.002512000035494566,0.003140999935567379,15921184,0.0,0.0
2025-04-16 00:00:00+00:00,0.003140999935567379,0.0032760000322014093,0.002087000058963895,0.002383999992161989,14594505,0.0,0.0
2025-04-17 00:00:00+00:00,0.002383999992161989,0.002841999987140298,0.0023219999857246876,0.0024880000855773687,9783949,0.0,0.0
2025-04-18 00:00:00+00:00,0.0024880000855773687,0.0024880000855773687,0.0017099999822676182,0.0018179999897256494,10413173,0.0,0.0
2025-04-19 00:00:00+00:00,0.0018189999973401427,0.001955999992787838,0.0016599999507889152,0.0017480000387877226,8656075,0.0,0.0
2025-04-20 00:00:00+00:00,0.0017480000387877226,0.0020600000862032175,0.0017229999648407102,0.001749000046402216,10054805,0.0,0.0
2025-04-21 00:00:00+00:00,0.001749000046402216,0.0020379999186843634,0.0017059999518096447,0.0018390000332146883,10951925,0.0,0.0
2025-04-22 00:00:00+00:00,0.001841000048443675,0.002334000077098608,0.0017659999430179596,0.0021619999315589666,11666925,0.0,0.0
2025-04-23 00:00:00+00:00,0.0021619999315589666,0.002348999958485365,0.0019130000146105886,0.0019259999971836805,12990255,0.0,0.0
2025-04-24 00:00:00+00:00,0.0019259999971836805,0.0019259999971836805,0.001753999968059361,0.0018189999973401427,10135368,0.0,0.0
2025-04-25 00:00:00+00:00,0.0018189999973401427,0.0018729999428614974,0.0017729999963194132,0.0017750000115484,10311795,0.0,0.0
2025-04-26 00:00:00+00:00,0.0017750000115484,0.0017900000093504786,0.0016139999497681856,0.0016740000573918223,10433144,0.0,0.0
2025-04-27 00:00:00+00:00,0.0016740000573918223,0.0019549999851733446,0.001626000041142106,0.0016799999866634607,10431320,0.0,0.0
2025-04-28 00:00:00+00:00,0.0016799999866634607,0.001740999985486269,0.0015109999803826213,0.0015709999715909362,11971669,0.0,0.0
2025-04-29 00:00:00+00:00,0.0015709999715909362,0.0019180000526830554,0.0014900000533089042,0.00152299995534122,11001542,0.0,0.0
2025-04-30 00:00:00+00:00,0.00152299995534122,0.0015640000347048044,0.0014029999729245901,0.0014730000402778387,11229910,0.0,0.0
2025-05-01 00:00:00+00:00,0.0014730000402778387,0.0018919999711215496,0.0014329999685287476,0.001567999948747456,11172034,0.0,0.0
2025-05-02 00:00:00+00:00,0.001567999948747456,0.0016430000541731715,0.001370999962091446,0.001420999993570149,9071613,0.0,0.0
2025-05-03 00:00:00+00:00,0.001420999993570149,0.001471000025048852,0.0013500000350177288,0.0013650000328198075,8515455,0.0,0.0
2025-05-04 00:00:00+00:00,0.0013650000328198075,0.001436999998986721,0.0013340000296011567,0.0013780000153928995,8000889,0.0,0.0
2025-05-05 00:00:00+00:00,0.0013780000153928995,0.0013989999424666166,0.0012280000373721123,0.0012839999981224537,9031061,0.0,0.0
2025-05-06 00:00:00+00:00,0.0012839999981224537,0.001306000049225986,0.0011439999798312783,0.001180000021122396,8180447,0.0,0.0
2025-05-07 00:00:00+00:00,0.001180000021122396,0.0012789999600499868,0.001171999960206449,0.0011899999808520079,7827759,0.0,0.0
2025-05-08 00:00:00+00:00,0.0011899999808520079,0.001307999948039651,0.0011579999700188637,0.0012839999981224537,7494569,0.0,0.0
2025-05-09 00:00:00+00:00,0.0012839999981224537,0.0018230000277981162,0.0011650000233203173,0.001383999944664538,10624803,0.0,0.0
2025-05-10 00:00:00+00:00,0.001383999944664538,0.0016680000117048621,0.0013299999991431832,0.0013589999871328473,8742410,0.0,0.0
2025-05-11 00:00:00+00:00,0.0013589999871328473,0.0013599999947473407,0.0012619999470189214,0.0013119999784976244,8890308,0.0,0.0
2025-05-12 00:00:00+00:00,0.0013119999784976244,0.0022869999520480633,0.0012910000514239073,0.0016349999932572246,10910447,0.0,0.0
2025-05-13 00:00:00+00:00,0.0016349999932572246,0.0018050000071525574,0.001500000013038516,0.0016090000281110406,9028662,0.0,0.0
2025-05-14 00:00:00+00:00,0.0016090000281110406,0.0016659999964758754,0.0013180000241845846,0.0013810000382363796,7243449,0.0,0.0
2025-05-15 00:00:00+00:00,0.0013810000382363796,0.0013899999903514981,0.0012839999981224537,0.0013010000111535192,6299347,0.0,0.0
2025-05-16 00:00:00+00:00,0.0013010000111535192,0.0014489999739453197,0.0012839999981224537,0.0013259999686852098,6450378,0.0,0.0
2025-05-17 00:00:00+00:00,0.0013259999686852098,0.001386999967508018,0.001243000035174191,0.0012700000079348683,7512223,0.0,0.0
2025-05-18 00:00:00+00:00,0.0012700000079348683,0.001319000031799078,0.0012420000275596976,0.0012809999752789736,6578853,0.0,0.0
2025-05-19 00:00:00+00:00,0.0012809999752789736,0.0016410000389441848,0.0012710000155493617,0.001424000016413629,8557778,0.0,0.0
2025-05-20 00:00:00+00:00,0.001424000016413629,0.0017969999462366104,0.0013729999773204327,0.001576000009663403,9265619,0.0,0.0
2025-05-21 00:00:00+00:00,0.0015770000172778964,0.0017089999746531248,0.0014270000392571092,0.001471000025048852,8752363,0.0,0.0
2025-05-22 00:00:00+00:00,0.001471000025048852,0.001560000004246831,0.001420999993570149,0.0014319999609142542,9067200,0.0,0.0
2025-05-23 00:00:00+00:00,0.0014319999609142542,0.0014590000500902534,0.0013129999861121178,0.0013389999512583017,8340087,0.0,0.0
2025-05-24 00:00:00+00:00,0.0013389999512583017,0.001411000033840537,0.0013299999991431832,0.0013419999741017818,8774886,0.0,0.0
