,0
0,0.05010763804117838
1,0.06454221663936492
2,0.06475756245274697
3,0.06682872772216797
4,0.05871249783423639
5,0.05563894907633463
6,0.04855278999574723
7,0.06453452571745842
8,0.07146596908569336
9,0.06460374401461694
10,0.08347829182942708
11,0.06692640243038055
