,0
0,3.135340452194214
1,1.3770084381103516
2,3.065225601196289
3,2.254584550857544
4,2.1152429580688477
5,3.2632298469543457
6,2.517350196838379
7,3.310047149658203
8,3.3165652751922607
9,1.566307544708252
10,1.3684298992156982
11,3.570291757583618
