,0
0,2.2503809928894043
1,1.5631308555603027
2,1.5834312438964844
3,1.486203908920288
4,3.0631725788116455
5,3.469402313232422
6,1.7185072898864746
7,1.1416616439819336
8,1.8052098751068115
9,1.934587001800537
10,1.8068444728851318
11,1.2662339210510254
