TIMESTAMP,TRUMPDOGE_OPEN_PRICE_USD,TRUMPDOGE_HIGH_PRICE_USD,TRUMPDOGE_LOW_PRICE_USD,TRUMPDOGE_CLOSE_PRICE_USD,TRUMPDOGE_VOLUME_USD,TRUMPDOGE_DIVIDENDS_USD,TRUMPDOGE_STOCK_SPLITS_USD
2024-06-12 00:00:00+00:00,,,,0.0,316,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,2391,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,2879,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,1543,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,15458,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,10650,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,18666,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,6137,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,2411,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,264,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,9662,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1008,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,1178,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,12102,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1400,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,902,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,622,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,1554,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,1107,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,993,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,13487,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,6464,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,2450,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,60,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,6829,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,515,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1583,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,4154,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,357,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,628,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,238,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,3204,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,3304,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,635,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,365,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,778,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,821,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,1604,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,4716,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,578,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,222,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,223,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,1132,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,3560,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1511,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,267,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,925,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,604,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,160,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,182,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,342,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,1303,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,2911,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1503,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,554,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,493,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,115,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,142,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,3006,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,761,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,271,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,304,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,1678,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,190,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,1238,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,672,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,391,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,104,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,28,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,42,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,910,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,396,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1790,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,457,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,356,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,1096,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,234,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,258,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,346,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1652,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,900,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,313,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,1223,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,363,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1186,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,321,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,377,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,755,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,2259,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,5370,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,635,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2300,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,53,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,538,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,298,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,177,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1521,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,2770,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,583,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,22,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,103,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,832,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1637,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,488,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,159,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,1614,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,5684,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1779,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,215,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,419,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,252,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1158,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,387,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,385,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,650,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,7803,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,5454,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,4142,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,5273,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,9518,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2215,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,502,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,392,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,679,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,330,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,761,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,759,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,330,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,93,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,990,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,413,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,291,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,79,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,326,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,377,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,190,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,589,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,27,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,41,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,1059,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,271,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,14,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,442,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,467,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,67,0.0,0.0
2025-03-21 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-06-01 00:00:00+00:00,3.831808828569372e-11,3.831808828569372e-11,3.831808828569372e-11,3.831808828569372e-11,229,0.0,0.0
