,XMR
WDC,0.1586641732289329
SKR,0.156712308918351
ZUR,0.1546104270540843
DIME,0.1487434883682576
EQB,0.1371508727801964
PIE,0.1352293602008102
MCN,0.1339961396740671
NYC,0.129329680830279
MNTC,0.1280998140668999
LOOK,0.1213191034108089
BTB,0.110181663659241
INF,0.1096214345336488
SILK,0.1062442603484348
XTO,0.1034586267527515
OZO,0.0992818701246069
PZM,0.0988981600927907
ZOOM,0.0898625186326321
QTZ,0.0891974462017474
IRL,0.0791834520741344
TAB,0.0721810430955813
COOL,0.0659399361520615
BS,0.0563161437208458
LMC,0.0394453539403521
USDT,0.0316070129775244
LKY,0.0301280227596017
RRT,0.0299852677363044
WC,0.0214968608177011
DCT,0.0206566879897691
BRIT,0.0097910526936098
WYZ,-0.0457864794730188
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
