TIMESTAMP,MIR7857_OPEN_PRICE_USD,MIR7857_HIGH_PRICE_USD,MIR7857_LOW_PRICE_USD,MIR7857_CLOSE_PRICE_USD,MIR7857_VOLUME_USD,MIR7857_DIVIDENDS_USD,MIR7857_STOCK_SPLITS_USD
2020-12-04 00:00:00+00:00,0.0,1.5554310083389282,0.0,1.4139599800109863,903187,0.0,0.0
2020-12-05 00:00:00+00:00,1.4136070013046265,2.1447019577026367,1.1440130472183228,1.6544560194015503,1038662,0.0,0.0
2020-12-06 00:00:00+00:00,1.6549580097198486,2.1381471157073975,1.4566819667816162,1.4612040519714355,1357477,0.0,0.0
2020-12-07 00:00:00+00:00,1.4607549905776978,1.5386559963226318,1.0318679809570312,1.0318679809570312,700910,0.0,0.0
2020-12-08 00:00:00+00:00,1.0318620204925537,1.1254010200500488,0.9729290008544922,0.9891570210456848,416161,0.0,0.0
2020-12-09 00:00:00+00:00,0.9888349771499634,1.139543056488037,0.9833859801292419,1.107630968093872,306291,0.0,0.0
2020-12-10 00:00:00+00:00,1.1074270009994507,1.918131947517395,1.1059160232543945,1.6428749561309814,1770977,0.0,0.0
2020-12-11 00:00:00+00:00,1.642788052558899,1.6428680419921875,1.3761329650878906,1.3761329650878906,744587,0.0,0.0
2020-12-12 00:00:00+00:00,1.3761810064315796,1.449923038482666,1.3402810096740723,1.3637839555740356,304849,0.0,0.0
2020-12-13 00:00:00+00:00,1.3637839555740356,1.4144400358200073,1.317868947982788,1.3560940027236938,241158,0.0,0.0
2020-12-14 00:00:00+00:00,1.3578139543533325,1.3873569965362549,1.0828020572662354,1.1566120386123657,606507,0.0,0.0
2020-12-15 00:00:00+00:00,1.1568280458450317,1.164950966835022,0.9043670296669006,0.9963070154190063,426046,0.0,0.0
2020-12-16 00:00:00+00:00,0.990568995475769,1.160491943359375,0.9564679861068726,1.1433459520339966,458251,0.0,0.0
2020-12-17 00:00:00+00:00,1.144415020942688,1.1573699712753296,0.9807620048522949,1.0514529943466187,1320854,0.0,0.0
2020-12-18 00:00:00+00:00,1.0514130592346191,1.2085579633712769,0.9921780228614807,1.0868890285491943,1317975,0.0,0.0
2020-12-19 00:00:00+00:00,1.086969017982483,1.127284049987793,1.0120890140533447,1.068336009979248,560332,0.0,0.0
2020-12-20 00:00:00+00:00,1.0683319568634033,1.0686780214309692,0.9186350107192993,0.9565039873123169,724203,0.0,0.0
2020-12-21 00:00:00+00:00,0.9563120007514954,0.9563120007514954,0.8935859799385071,0.903016984462738,1955391,0.0,0.0
2020-12-22 00:00:00+00:00,0.9029480218887329,1.1309959888458252,0.8476279973983765,1.1289609670639038,1833855,0.0,0.0
2020-12-23 00:00:00+00:00,1.1285059452056885,1.14581298828125,0.9101290106773376,0.913316011428833,1711523,0.0,0.0
2020-12-24 00:00:00+00:00,0.913021981716156,1.1163289546966553,0.8845890164375305,0.9051799774169922,1524303,0.0,0.0
2020-12-25 00:00:00+00:00,0.9049479961395264,0.9769669771194458,0.8814589977264404,0.9678490161895752,1040666,0.0,0.0
2020-12-26 00:00:00+00:00,0.9678300023078918,1.111693024635315,0.8916810154914856,0.9775810241699219,957201,0.0,0.0
2020-12-27 00:00:00+00:00,0.9776110053062439,1.0015939474105835,0.9750919938087463,1.001121997833252,1492975,0.0,0.0
2020-12-28 00:00:00+00:00,1.0009599924087524,1.088338017463684,0.973825991153717,1.071200966835022,1254021,0.0,0.0
2020-12-29 00:00:00+00:00,1.0711719989776611,1.7410629987716675,1.063467025756836,1.2584589719772339,4923627,0.0,0.0
2020-12-30 00:00:00+00:00,1.2585419416427612,1.4523990154266357,1.196328043937683,1.2621430158615112,1817572,0.0,0.0
2020-12-31 00:00:00+00:00,1.2619390487670898,1.268913984298706,1.0594370365142822,1.0853339433670044,947187,0.0,0.0
