TIMESTAMP,FLX15535_OPEN_PRICE_USD,FLX15535_HIGH_PRICE_USD,FLX15535_LOW_PRICE_USD,FLX15535_CLOSE_PRICE_USD,FLX15535_VOLUME_USD,FLX15535_DIVIDENDS_USD,FLX15535_STOCK_SPLITS_USD
2021-12-05 00:00:00+00:00,1.463088035583496,1.4750560522079468,1.1673929691314697,1.1931699514389038,2680853,0.0,0.0
2021-12-06 00:00:00+00:00,1.1932140588760376,1.198881983757019,0.8718069791793823,1.0445610284805298,909353,0.0,0.0
2021-12-07 00:00:00+00:00,1.0439900159835815,1.1119600534439087,0.9794510006904602,0.9798139929771423,241689,0.0,0.0
2021-12-08 00:00:00+00:00,0.9797660112380981,1.1302390098571777,0.914002001285553,1.066951036453247,673745,0.0,0.0
2021-12-09 00:00:00+00:00,1.067093014717102,1.1084259748458862,0.8906030058860779,0.9091160297393799,750726,0.0,0.0
2021-12-10 00:00:00+00:00,0.9089490175247192,0.9302200078964233,0.837149977684021,0.8709030151367188,726553,0.0,0.0
2021-12-11 00:00:00+00:00,0.8708570003509521,0.8840870261192322,0.843271017074585,0.8556020259857178,220386,0.0,0.0
2021-12-12 00:00:00+00:00,0.8555480241775513,0.8585709929466248,0.8453009724617004,0.8559759855270386,44110,0.0,0.0
2021-12-13 00:00:00+00:00,0.8561109900474548,0.8777570128440857,0.8084459900856018,0.8087499737739563,295019,0.0,0.0
2021-12-14 00:00:00+00:00,0.8085520267486572,0.8099049925804138,0.7710220217704773,0.7717459797859192,89495,0.0,0.0
2021-12-15 00:00:00+00:00,0.7716280221939087,0.7800599932670593,0.7684620022773743,0.7790259718894958,27182,0.0,0.0
2021-12-16 00:00:00+00:00,0.7789340019226074,0.7912610173225403,0.7408040165901184,0.7414389848709106,205419,0.0,0.0
2021-12-17 00:00:00+00:00,0.7422239780426025,0.7439010143280029,0.6142079830169678,0.6462550163269043,537656,0.0,0.0
2021-12-18 00:00:00+00:00,0.6461470127105713,0.647055983543396,0.6226099729537964,0.6259920001029968,141538,0.0,0.0
2021-12-19 00:00:00+00:00,0.6260120272636414,0.6269659996032715,0.5884720087051392,0.589257001876831,103399,0.0,0.0
2021-12-20 00:00:00+00:00,0.5892509818077087,0.5989540219306946,0.5735380053520203,0.5915619730949402,143105,0.0,0.0
2021-12-21 00:00:00+00:00,0.5917050242424011,0.6323590278625488,0.5899940133094788,0.6315500140190125,162414,0.0,0.0
2021-12-22 00:00:00+00:00,0.6316019892692566,0.6369360089302063,0.5696709752082825,0.573406994342804,263879,0.0,0.0
2021-12-23 00:00:00+00:00,0.5723350048065186,0.8837530016899109,0.5723350048065186,0.8414319753646851,2505555,0.0,0.0
2021-12-24 00:00:00+00:00,0.8411369919776917,1.0939639806747437,0.8252320289611816,1.0161349773406982,1696760,0.0,0.0
2021-12-25 00:00:00+00:00,1.0152649879455566,1.0337599515914917,0.9033290147781372,0.9037449955940247,534933,0.0,0.0
2021-12-26 00:00:00+00:00,0.9036629796028137,0.9083899855613708,0.8049730062484741,0.8098440170288086,374689,0.0,0.0
2021-12-27 00:00:00+00:00,0.8099070191383362,0.8322970271110535,0.7737529873847961,0.776540994644165,206468,0.0,0.0
2021-12-28 00:00:00+00:00,0.7765939831733704,0.7812690138816833,0.7588539719581604,0.759194016456604,131277,0.0,0.0
2021-12-29 00:00:00+00:00,0.7597349882125854,0.7769749760627747,0.7349720001220703,0.7364209890365601,730583,0.0,0.0
2021-12-30 00:00:00+00:00,0.7358149886131287,0.8980500102043152,0.7237160205841064,0.8491269946098328,1030569,0.0,0.0
2021-12-31 00:00:00+00:00,0.8490700125694275,0.9395610094070435,0.8488669991493225,0.9130460023880005,452865,0.0,0.0
