TIMESTAMP,SDAI_OPEN_PRICE_USD,SDAI_HIGH_PRICE_USD,SDAI_LOW_PRICE_USD,SDAI_CLOSE_PRICE_USD,SDAI_VOLUME_USD,SDAI_DIVIDENDS_USD,SDAI_STOCK_SPLITS_USD
2023-11-06 00:00:00+00:00,1.0414530038833618,1.0419930219650269,1.0411360263824463,1.0415370464324951,476899,0.0,0.0
2023-11-07 00:00:00+00:00,1.041506052017212,1.0423380136489868,1.04128098487854,1.0419830083847046,33886,0.0,0.0
2023-11-08 00:00:00+00:00,1.042037010192871,1.042333960533142,1.0330239534378052,1.0420180559158325,1471354,0.0,0.0
2023-11-09 00:00:00+00:00,1.0421559810638428,1.0436439514160156,1.0410890579223633,1.0415029525756836,856841,0.0,0.0
2023-11-10 00:00:00+00:00,1.0414700508117676,1.042855978012085,0.8206989765167236,0.8206989765167236,3187010,0.0,0.0
2023-11-11 00:00:00+00:00,0.8207560181617737,1.0426039695739746,0.7071880102157593,1.0417590141296387,444201,0.0,0.0
2023-11-12 00:00:00+00:00,1.0417579412460327,1.0434850454330444,1.0400429964065552,1.0428849458694458,1255020,0.0,0.0
2023-11-13 00:00:00+00:00,1.0430920124053955,1.0661239624023438,1.0410749912261963,1.0493329763412476,687,0.0,0.0
2023-11-14 00:00:00+00:00,1.0488489866256714,1.059046983718872,0.9691230058670044,1.0433850288391113,249723,0.0,0.0
2023-11-15 00:00:00+00:00,1.0432510375976562,1.0436979532241821,1.042019009590149,1.042922019958496,760973,0.0,0.0
2023-11-16 00:00:00+00:00,1.042922019958496,1.0439690351486206,1.0420420169830322,1.0435110330581665,1106261,0.0,0.0
2023-11-17 00:00:00+00:00,1.043323040008545,1.0439560413360596,1.0179049968719482,1.042955994606018,619013,0.0,0.0
2023-11-18 00:00:00+00:00,1.0431829690933228,1.0436869859695435,1.0419950485229492,1.0424970388412476,457942,0.0,0.0
2023-11-19 00:00:00+00:00,1.0424439907073975,1.0444190502166748,1.041854977607727,1.0431820154190063,915283,0.0,0.0
2023-11-20 00:00:00+00:00,1.0430619716644287,1.043450951576233,1.0415459871292114,1.0420620441436768,337285,0.0,0.0
2023-11-21 00:00:00+00:00,1.0422019958496094,1.045685052871704,1.0416879653930664,1.044057011604309,385787,0.0,0.0
2023-11-22 00:00:00+00:00,1.044042944908142,1.0448429584503174,1.0422279834747314,1.042955994606018,626307,0.0,0.0
2023-11-23 00:00:00+00:00,1.042875051498413,1.0454380512237549,1.042875051498413,1.0443639755249023,189658,0.0,0.0
2023-11-24 00:00:00+00:00,1.0445150136947632,1.044785976409912,1.0431580543518066,1.0441830158233643,376004,0.0,0.0
2023-11-25 00:00:00+00:00,1.0441080331802368,1.0451070070266724,1.0434550046920776,1.0437580347061157,317901,0.0,0.0
2023-11-26 00:00:00+00:00,1.0437949895858765,1.0453989505767822,1.0430070161819458,1.0437840223312378,1232870,0.0,0.0
2023-11-27 00:00:00+00:00,1.0439120531082153,1.0455080270767212,1.0438339710235596,1.0442559719085693,467414,0.0,0.0
2023-11-28 00:00:00+00:00,1.0442240238189697,1.0455009937286377,1.0437740087509155,1.0447269678115845,513054,0.0,0.0
2023-11-29 00:00:00+00:00,1.0446330308914185,1.0470550060272217,1.0433319807052612,1.044929027557373,406946,0.0,0.0
2023-11-30 00:00:00+00:00,1.0449010133743286,1.0502040386199951,1.0446959733963013,1.0457520484924316,195542,0.0,0.0
2023-12-01 00:00:00+00:00,1.0456939935684204,1.0457710027694702,1.0438599586486816,1.0448980331420898,130927,0.0,0.0
2023-12-02 00:00:00+00:00,1.044888973236084,1.0458309650421143,1.0354620218276978,1.0411139726638794,3430,0.0,0.0
2023-12-03 00:00:00+00:00,1.041187047958374,1.0412219762802124,0.9464420080184937,1.002964973449707,393,0.0,0.0
2023-12-04 00:00:00+00:00,1.0037490129470825,1.0948580503463745,1.0037490129470825,1.0440700054168701,40861,0.0,0.0
2023-12-05 00:00:00+00:00,1.0440930128097534,1.047052025794983,1.0435830354690552,1.0451879501342773,40223,0.0,0.0
2023-12-06 00:00:00+00:00,1.0452840328216553,1.0919109582901,1.0448700189590454,1.0454790592193604,422,0.0,0.0
2023-12-07 00:00:00+00:00,1.0452669858932495,1.0740410089492798,1.030750036239624,1.0486890077590942,5477,0.0,0.0
2023-12-08 00:00:00+00:00,1.0486860275268555,1.0500199794769287,1.0450639724731445,1.0472160577774048,135711,0.0,0.0
2023-12-09 00:00:00+00:00,1.0472029447555542,1.0488829612731934,1.0455009937286377,1.0458650588989258,669886,0.0,0.0
2023-12-10 00:00:00+00:00,1.0457789897918701,1.047441005706787,1.044795036315918,1.0458680391311646,359971,0.0,0.0
2023-12-11 00:00:00+00:00,1.046044945716858,1.0476230382919312,1.0451960563659668,1.0465580224990845,1350456,0.0,0.0
2023-12-12 00:00:00+00:00,1.0463579893112183,1.0480999946594238,1.0458250045776367,1.0463780164718628,890274,0.0,0.0
2023-12-13 00:00:00+00:00,1.0463989973068237,1.0476560592651367,1.0460809469223022,1.046586036682129,291043,0.0,0.0
2023-12-14 00:00:00+00:00,1.0465739965438843,1.0478010177612305,1.0460879802703857,1.0463440418243408,96306,0.0,0.0
2023-12-15 00:00:00+00:00,1.0462969541549683,1.0490150451660156,0.9120919704437256,0.9132230281829834,200,0.0,0.0
2023-12-16 00:00:00+00:00,0.9131309986114502,1.0478240251541138,0.9131309986114502,1.046713948249817,24494,0.0,0.0
2023-12-17 00:00:00+00:00,1.0467170476913452,1.0467170476913452,0.9256070256233215,1.0461180210113525,20714,0.0,0.0
2023-12-18 00:00:00+00:00,1.046470046043396,1.0480149984359741,1.038025975227356,1.046004056930542,0,0.0,0.0
2023-12-19 00:00:00+00:00,1.046004056930542,1.046004056930542,1.029662013053894,1.0320559740066528,0,0.0,0.0
2023-12-20 00:00:00+00:00,1.0320559740066528,1.1021469831466675,1.0320559740066528,1.0700039863586426,638,0.0,0.0
2023-12-21 00:00:00+00:00,1.070847988128662,1.071045994758606,1.0469889640808105,1.0473309755325317,99514,0.0,0.0
2023-12-22 00:00:00+00:00,1.047287940979004,1.048496961593628,1.04682195186615,1.047616958618164,845666,0.0,0.0
2023-12-23 00:00:00+00:00,1.0475879907608032,1.0475879907608032,1.0074859857559204,1.0074859857559204,115,0.0,0.0
2023-12-24 00:00:00+00:00,1.0074859857559204,1.053879976272583,1.0074859857559204,1.0491399765014648,67819,0.0,0.0
2023-12-25 00:00:00+00:00,1.0491349697113037,1.049401044845581,1.047698974609375,1.0480329990386963,140893,0.0,0.0
2023-12-26 00:00:00+00:00,1.0482889413833618,1.0494250059127808,0.9930419921875,1.0490779876708984,26833,0.0,0.0
2023-12-27 00:00:00+00:00,1.049118995666504,1.051880955696106,1.048382043838501,1.051880955696106,1892,0.0,0.0
