TIMESTAMP,YAI_OPEN_PRICE_USD,YAI_HIGH_PRICE_USD,YAI_LOW_PRICE_USD,YAI_CLOSE_PRICE_USD,YAI_VOLUME_USD,YAI_DIVIDENDS_USD,YAI_STOCK_SPLITS_USD
2024-04-01 00:00:00+00:00,0.05756999924778938,0.15727700293064117,0.05076900124549866,0.14509299397468567,2386773,0.0,0.0
2024-04-02 00:00:00+00:00,0.14509299397468567,0.30468401312828064,0.12125899642705917,0.2954539954662323,6785489,0.0,0.0
2024-04-03 00:00:00+00:00,0.2954539954662323,0.49267199635505676,0.2941260039806366,0.4182429909706116,6887807,0.0,0.0
2024-04-04 00:00:00+00:00,0.4182429909706116,0.4388670027256012,0.19721999764442444,0.38429200649261475,5507449,0.0,0.0
2024-04-05 00:00:00+00:00,0.38429200649261475,0.5882499814033508,0.3010199964046478,0.5635849833488464,4981404,0.0,0.0
2024-04-06 00:00:00+00:00,0.5635849833488464,0.673114001750946,0.46279099583625793,0.597898006439209,4350159,0.0,0.0
2024-04-07 00:00:00+00:00,0.597898006439209,0.7102659940719604,0.5063089728355408,0.5357069969177246,2807673,0.0,0.0
2024-04-08 00:00:00+00:00,0.5357069969177246,0.6051599979400635,0.40901899337768555,0.45208001136779785,3297428,0.0,0.0
2024-04-09 00:00:00+00:00,0.45197901129722595,0.488552987575531,0.32662099599838257,0.406578004360199,2832854,0.0,0.0
2024-04-10 00:00:00+00:00,0.406578004360199,0.4602389931678772,0.3483220040798187,0.40458300709724426,2067699,0.0,0.0
2024-04-11 00:00:00+00:00,0.40416601300239563,0.40450701117515564,0.22091899812221527,0.3237670063972473,3025378,0.0,0.0
2024-04-12 00:00:00+00:00,0.3236269950866699,0.355228990316391,0.24391600489616394,0.3274109959602356,1427672,0.0,0.0
2024-04-13 00:00:00+00:00,0.32751399278640747,0.37399300932884216,0.23364000022411346,0.2822049856185913,1321295,0.0,0.0
2024-04-14 00:00:00+00:00,0.28206300735473633,0.3371480107307434,0.25372299551963806,0.3218989968299866,1174248,0.0,0.0
2024-04-15 00:00:00+00:00,0.2972719967365265,0.3332490026950836,0.20541499555110931,0.21659600734710693,1461428,0.0,0.0
2024-04-16 00:00:00+00:00,0.2165140062570572,0.22175200283527374,0.13102300465106964,0.19988299906253815,1780444,0.0,0.0
2024-04-17 00:00:00+00:00,0.2010049968957901,0.25860199332237244,0.1905509978532791,0.21962100267410278,718780,0.0,0.0
2024-04-18 00:00:00+00:00,0.21962100267410278,0.23297999799251556,0.16675299406051636,0.1881590038537979,962603,0.0,0.0
2024-04-19 00:00:00+00:00,0.1881590038537979,0.2263070046901703,0.14766499400138855,0.22433799505233765,851250,0.0,0.0
2024-04-20 00:00:00+00:00,0.22436900436878204,0.2734929919242859,0.2118079960346222,0.2655850052833557,337336,0.0,0.0
2024-04-21 00:00:00+00:00,0.25906500220298767,0.30948400497436523,0.24481099843978882,0.2527819871902466,642012,0.0,0.0
2024-04-22 00:00:00+00:00,0.2527570128440857,0.2626579999923706,0.165243998169899,0.19487200677394867,1026797,0.0,0.0
2024-04-23 00:00:00+00:00,0.19487200677394867,0.2012840062379837,0.15723900496959686,0.16919900476932526,776885,0.0,0.0
2024-04-24 00:00:00+00:00,0.16701699793338776,0.16870500147342682,0.12132199853658676,0.1260489970445633,759202,0.0,0.0
