TIMESTAMP,4CHAN_OPEN_PRICE_USD,4CHAN_HIGH_PRICE_USD,4CHAN_LOW_PRICE_USD,4CHAN_CLOSE_PRICE_USD,4CHAN_VOLUME_USD,4CHAN_DIVIDENDS_USD,4CHAN_STOCK_SPLITS_USD
2023-09-17 00:00:00+00:00,,,,0.0,960002,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,1029494,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,1044315,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,1042969,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,969968,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,1035947,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,957338,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,941135,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,867986,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,837751,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,907661,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,809719,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1031297,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,1062588,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,1165001,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,1163831,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,1063323,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1065902,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1087832,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,1112014,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,1054282,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,1017679,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,838973,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,1045543,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,1021033,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,929787,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,918715,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,949087,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,1048634,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,924413,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,773161,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,831590,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,590641,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,630821,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,720995,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,1274198,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,912456,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,1467631,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,1561015,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,1409840,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,2494356,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,3475919,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,4628511,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,2813521,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,3094003,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,4618954,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,4374342,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,5597820,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,4920255,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,4780338,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,5465187,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,5308082,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,5068115,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,6407311,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,6490659,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,5210908,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,5372379,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,5212975,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,5111675,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,5268196,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,4699742,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,4546431,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,3908991,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,4062454,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,4468802,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,4778077,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,4815434,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,5017837,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,5699279,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,6497896,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,5697621,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,6075956,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,5013332,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,4120090,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,4037683,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,4412493,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,4443422,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,4539678,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,3997670,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,3932725,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,5334470,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,4688043,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,4586492,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,4972462,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,6190867,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,5471826,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,4809364,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,4673187,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,4155263,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,3980636,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,4159354,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,4484210,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,4453031,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,4962363,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,4759994,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,5069483,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,4847157,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,5304952,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,5452661,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,4750322,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,4680905,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,5288483,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,4899919,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,4556155,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,4160941,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,4050450,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,4570235,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,3520608,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,3316322,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,3178320,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,3328237,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,3055452,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,3365737,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,3449407,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,3251494,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,3166047,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,3225271,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,3200712,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,4306323,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,4422949,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,4309534,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,5145051,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,4206841,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,4409886,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,3991259,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,4183982,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,4314054,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,3848383,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,3524967,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,3964028,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,4065953,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,3779577,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,3623103,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,2450233,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1335685,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1018524,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,1184306,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,928147,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,499332,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,606060,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,749731,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,689220,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,751010,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,696649,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,715665,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,360260,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,282900,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,187608,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,275676,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,334598,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,76757,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,206778,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,321893,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,373182,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,256832,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,401906,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,397136,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,357281,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,457592,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,435333,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,380610,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,367733,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,444061,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,442266,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,457671,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,463867,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,495054,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,387480,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,400618,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,454077,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,408599,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,322540,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,797551,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,1594725,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,442155,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,503877,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,534620,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,572153,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,357245,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,405344,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,356112,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,572027,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,390248,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,630407,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,324392,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,445814,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,408649,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,345151,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,264140,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,150821,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,348370,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,442671,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,405998,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,311117,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,329643,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,326166,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1006195,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,4306917,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1878659,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1046140,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,921209,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,1999072,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,1274042,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1192038,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,674972,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,519882,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,219490,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,356741,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,409164,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,349599,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,443478,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,428064,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,228361,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,301907,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,755743,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,668404,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,486389,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,427198,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,348145,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,406840,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,299792,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,193934,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,164642,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,205849,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,252073,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,182763,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,277012,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,303289,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,355687,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,195362,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,169929,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,228572,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,191728,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,256770,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,461582,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,246798,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,194072,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,218607,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,230817,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,190278,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,279992,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,387547,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,590109,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,987864,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,481793,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,461630,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,610824,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,471141,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,376542,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,403186,0.0,0.0
