TIMESTAMP,JOLT_OPEN_PRICE_USD,JOLT_HIGH_PRICE_USD,JOLT_LOW_PRICE_USD,JOLT_CLOSE_PRICE_USD,JOLT_VOLUME_USD,JOLT_DIVIDENDS_USD,JOLT_STOCK_SPLITS_USD
2022-04-30 00:00:00+00:00,0.03884200006723404,0.21022599935531616,0.03452499955892563,0.12616899609565735,1013029,0.0,0.0
2022-05-01 00:00:00+00:00,0.12616799771785736,0.18402400612831116,0.09838200360536575,0.1281130015850067,216482,0.0,0.0
2022-05-02 00:00:00+00:00,0.1281130015850067,0.1424490064382553,0.10993599891662598,0.11283499747514725,199265,0.0,0.0
2022-05-03 00:00:00+00:00,0.11283499747514725,0.3768939971923828,0.09452600032091141,0.17119799554347992,110422,0.0,0.0
2022-05-04 00:00:00+00:00,0.17119500041007996,0.19558200240135193,0.15836699306964874,0.17541000247001648,68032,0.0,0.0
2022-05-05 00:00:00+00:00,0.17541000247001648,0.19920499622821808,0.16586999595165253,0.16681699454784393,206464,0.0,0.0
2022-05-06 00:00:00+00:00,0.16681799292564392,0.16816499829292297,0.12241200357675552,0.12246000021696091,36006,0.0,0.0
2022-05-07 00:00:00+00:00,0.12246000021696091,0.15917399525642395,0.12211199849843979,0.13500499725341797,73371,0.0,0.0
2022-05-08 00:00:00+00:00,0.13500499725341797,0.13630999624729156,0.10858099907636642,0.1087300032377243,16438,0.0,0.0
2022-05-09 00:00:00+00:00,0.10873100161552429,0.11510399729013443,0.09019500017166138,0.09019500017166138,35365,0.0,0.0
2022-05-10 00:00:00+00:00,0.09019599854946136,0.10170000046491623,0.08055700361728668,0.09855300188064575,8283,0.0,0.0
2022-05-11 00:00:00+00:00,0.09855300188064575,0.1459680050611496,0.08149400353431702,0.08173999935388565,42127,0.0,0.0
2022-05-12 00:00:00+00:00,0.08173999935388565,0.09757799655199051,0.06132899969816208,0.06638400256633759,8704,0.0,0.0
2022-05-13 00:00:00+00:00,0.06638199836015701,0.07282000035047531,0.05992500111460686,0.06773799657821655,91067,0.0,0.0
2022-05-14 00:00:00+00:00,0.06773799657821655,0.06934099644422531,0.04217499867081642,0.059999000281095505,5399,0.0,0.0
2022-05-15 00:00:00+00:00,0.059999000281095505,0.08185099810361862,0.047113001346588135,0.08004800230264664,43627,0.0,0.0
2022-05-16 00:00:00+00:00,0.08004900068044662,0.08326900005340576,0.05334300175309181,0.06028600037097931,17765,0.0,0.0
2022-05-17 00:00:00+00:00,0.06028600037097931,0.06544599682092667,0.05990900099277496,0.0622050017118454,6927,0.0,0.0
2022-05-18 00:00:00+00:00,0.06220399960875511,0.06585299968719482,0.049299001693725586,0.051284000277519226,1365,0.0,0.0
2022-05-19 00:00:00+00:00,0.05128299817442894,0.08142100274562836,0.04784499853849411,0.05676199868321419,4158,0.0,0.0
