TIMESTAMP,CVT_OPEN_PRICE_USD,CVT_HIGH_PRICE_USD,CVT_LOW_PRICE_USD,CVT_CLOSE_PRICE_USD,CVT_VOLUME_USD,CVT_DIVIDENDS_USD,CVT_STOCK_SPLITS_USD
2018-04-17 00:00:00+00:00,0.054962001740932465,0.05598499998450279,0.05200999975204468,0.0542760007083416,534618,0.0,0.0
2018-04-18 00:00:00+00:00,0.05279700085520744,0.05532100051641464,0.04307600110769272,0.04734800010919571,97071,0.0,0.0
2018-04-19 00:00:00+00:00,0.0473719984292984,0.06339500099420547,0.04430399835109711,0.048882998526096344,240562,0.0,0.0
2018-04-20 00:00:00+00:00,0.048611998558044434,0.061246998608112335,0.04560599848628044,0.04861300066113472,572302,0.0,0.0
2018-04-21 00:00:00+00:00,0.048555999994277954,0.05739400163292885,0.04677499830722809,0.04807300120592117,580067,0.0,0.0
2018-04-22 00:00:00+00:00,0.04807300120592117,0.056425001472234726,0.04807300120592117,0.052928000688552856,727716,0.0,0.0
2018-04-23 00:00:00+00:00,0.052786000072956085,0.056568000465631485,0.05126800015568733,0.05136600136756897,480587,0.0,0.0
2018-04-24 00:00:00+00:00,0.05136900022625923,0.05756999924778938,0.04838300123810768,0.053001999855041504,668928,0.0,0.0
2018-04-25 00:00:00+00:00,0.052987001836299896,0.06355299800634384,0.046971000730991364,0.04932200163602829,172623,0.0,0.0
2018-04-26 00:00:00+00:00,0.04950999841094017,0.05434900149703026,0.047258999198675156,0.0538409985601902,5375170,0.0,0.0
2018-04-27 00:00:00+00:00,0.0539340004324913,0.05446299910545349,0.04000600054860115,0.04751800000667572,736766,0.0,0.0
2018-04-28 00:00:00+00:00,0.047136999666690826,0.05403200164437294,0.047136999666690826,0.04940899834036827,961384,0.0,0.0
2018-04-29 00:00:00+00:00,0.049414001405239105,0.05150499939918518,0.041418999433517456,0.0496629998087883,4965470,0.0,0.0
2018-04-30 00:00:00+00:00,0.04966900125145912,0.052306000143289566,0.04157600179314613,0.046936001628637314,1596210,0.0,0.0
2018-05-01 00:00:00+00:00,0.047081999480724335,0.04808700084686279,0.040821999311447144,0.04733600094914436,630914,0.0,0.0
