TIMESTAMP,STARSHIP_OPEN_PRICE_USD,STARSHIP_HIGH_PRICE_USD,STARSHIP_LOW_PRICE_USD,STARSHIP_CLOSE_PRICE_USD,STARSHIP_VOLUME_USD,STARSHIP_DIVIDENDS_USD,STARSHIP_STOCK_SPLITS_USD
2021-05-20 00:00:00+00:00,0.13413499295711517,0.15312699973583221,0.13413499295711517,0.1367429941892624,205,0.0,0.0
2021-05-21 00:00:00+00:00,0.13685199618339539,0.14477300643920898,0.10279300063848495,0.11474300175905228,172,0.0,0.0
2021-05-22 00:00:00+00:00,0.11475399881601334,0.11802399903535843,0.06622099876403809,0.07388199865818024,178083,0.0,0.0
2021-05-23 00:00:00+00:00,0.0737989991903305,0.07893399894237518,0.05393100157380104,0.06367599964141846,0,0.0,0.0
2021-05-24 00:00:00+00:00,0.06368699669837952,0.0833820030093193,0.06368699669837952,0.07540900260210037,76597,0.0,0.0
2021-05-25 00:00:00+00:00,0.07522200047969818,0.09573599696159363,0.07222700119018555,0.092740997672081,74412,0.0,0.0
2021-05-26 00:00:00+00:00,0.09281600266695023,0.154107004404068,0.09204699844121933,0.14411699771881104,151823,0.0,0.0
2021-05-27 00:00:00+00:00,0.14397500455379486,0.14397500455379486,0.1212330013513565,0.13123099505901337,135307,0.0,0.0
2021-05-28 00:00:00+00:00,0.13148300349712372,0.13176099956035614,0.11710499972105026,0.11830499768257141,67323,0.0,0.0
2021-05-29 00:00:00+00:00,0.11832000315189362,0.15156300365924835,0.10824699699878693,0.11099600046873093,86855,0.0,0.0
2021-05-30 00:00:00+00:00,0.11107999831438065,0.111176997423172,0.0941459983587265,0.1010190024971962,100538,0.0,0.0
2021-05-31 00:00:00+00:00,0.10104499757289886,0.11235400289297104,0.09572699666023254,0.10068699717521667,82935,0.0,0.0
2021-06-01 00:00:00+00:00,0.10071899741888046,0.10241600126028061,0.06709200143814087,0.09099099785089493,123688,0.0,0.0
2021-06-02 00:00:00+00:00,0.0910940021276474,0.1188960000872612,0.09109299629926682,0.10772000253200531,162671,0.0,0.0
2021-06-03 00:00:00+00:00,0.10769999772310257,0.11249399930238724,0.09375900030136108,0.09386400133371353,86678,0.0,0.0
2021-06-04 00:00:00+00:00,0.09388300031423569,0.09551099687814713,0.0788939967751503,0.09148699790239334,52287,0.0,0.0
2021-06-05 00:00:00+00:00,0.09166599810123444,0.09682100266218185,0.07902500033378601,0.08006499707698822,34585,0.0,0.0
2021-06-06 00:00:00+00:00,0.07999400049448013,0.08266600221395493,0.07448100298643112,0.07686799764633179,28328,0.0,0.0
2021-06-07 00:00:00+00:00,0.07688199728727341,0.07883399724960327,0.05996299907565117,0.059999000281095505,31272,0.0,0.0
2021-06-08 00:00:00+00:00,0.059944998472929,0.06393100321292877,0.05500299856066704,0.0617309994995594,43286,0.0,0.0
