,K,Alpha,Tau,MSE
325,15,3000,0.15,2.550607663205283e-06
326,13,2500,0.3,2.5728044835806246e-06
327,9,1000,0.3,2.5961553928658487e-06
328,14,2500,0.1,2.694183066743109e-06
329,9,1000,0.25,2.7407133291298415e-06
330,11,2000,0.25,2.8002885389483904e-06
331,9,750,0.2,2.8320566092469965e-06
332,11,1750,0.1,2.8885116552344553e-06
333,8,500,0.1,2.9888933686086296e-06
334,8,750,0.2,3.010845021703514e-06
335,9,1500,0.25,3.15304294255267e-06
336,13,2500,0.25,3.1717600153379896e-06
337,10,1500,0.1,3.174510920113196e-06
338,15,2750,0.15,3.1994704363873388e-06
339,11,1750,0.15,3.2337543508259063e-06
340,13,1750,0.1,3.246815327458234e-06
341,12,1750,0.05,3.346048900805921e-06
342,12,2250,0.1,3.6013484392093457e-06
343,13,2250,0.1,3.607613104298055e-06
344,12,2000,0.05,3.6521400720691236e-06
345,15,2750,0.1,3.6921898599939353e-06
346,6,250,0.25,3.8086799048843494e-06
347,14,3000,0.3,3.832220771608609e-06
348,9,1000,0.05,3.97733348130126e-06
349,14,2750,0.2,4.023669055426987e-06
350,13,2500,0.2,4.151868532821831e-06
351,13,2750,0.15,4.15584457377758e-06
352,14,2500,0.2,4.256278941228454e-06
353,12,2750,0.3,4.274838683925188e-06
354,10,1750,0.1,4.296162947252456e-06
355,14,2750,0.3,4.357890423969108e-06
356,8,750,0.1,4.5390921043652055e-06
357,6,250,0.3,4.621256917906764e-06
358,14,3250,0.25,4.9073818943900625e-06
359,9,750,0.05,4.971860557713718e-06
360,15,3500,0.25,5.048626536204881e-06
361,12,2250,0.25,5.05051476074825e-06
362,9,1250,0.1,5.079460196159116e-06
363,7,500,0.15,5.080369074581448e-06
364,9,750,0.1,5.2033980780291126e-06
365,12,2250,0.3,5.234309277100423e-06
366,7,250,0.05,5.250615818185867e-06
367,14,2500,0.15,5.296597117420086e-06
368,12,2250,0.15,5.447305250183158e-06
369,10,1750,0.15,5.58417822429601e-06
370,12,2250,0.2,5.874143568757052e-06
371,13,1750,0.05,5.88071567927663e-06
372,15,3250,0.25,5.908982638943274e-06
373,14,3000,0.25,6.4418683327610845e-06
374,15,250,0.0,6.62461616382426e-06
375,15,3750,0.3,6.672782523752529e-06
376,14,250,0.0,6.685268827310161e-06
377,13,2750,0.25,6.6854693131767e-06
378,13,250,0.0,6.7325947797237815e-06
379,12,250,0.0,6.83208294875542e-06
380,8,750,0.3,6.988235442339301e-06
381,12,2000,0.15,7.102181191791685e-06
382,11,250,0.0,7.160465145210137e-06
383,15,3500,0.3,7.298157938578735e-06
384,11,1250,0.05,7.474478899832539e-06
385,10,250,0.0,7.519403185505911e-06
386,8,1500,0.25,7.583327818497467e-06
387,7,500,0.2,7.770377178727328e-06
388,10,1750,0.2,7.935513688325547e-06
389,14,2250,0.1,8.01339178776458e-06
390,15,3250,0.15,8.052134998834047e-06
391,10,1500,0.05,8.067203832178306e-06
392,14,3000,0.2,8.137404238989032e-06
393,15,3000,0.05,8.151267444441744e-06
394,12,2000,0.1,8.529753328824383e-06
395,8,750,0.25,8.646538067817261e-06
396,12,2500,0.1,8.870271433859758e-06
397,9,250,0.0,8.94158555534027e-06
398,14,3250,0.2,9.252425919958659e-06
399,9,1000,0.15,9.31426460395963e-06
400,8,500,0.05,9.45593446539769e-06
401,11,2000,0.2,9.87814235692937e-06
402,14,3250,0.3,1.0242872041061359e-05
403,14,2500,0.05,1.0252108761674937e-05
404,14,3250,0.15,1.0551470518360994e-05
405,13,3000,0.2,1.0807570417537152e-05
406,15,3250,0.2,1.0941644617773765e-05
407,8,1250,0.3,1.1056861797578126e-05
408,13,2500,0.05,1.125257235381919e-05
409,11,2250,0.3,1.1370529707850198e-05
410,14,3500,0.1,1.1560469582570212e-05
411,9,1250,0.15,1.1754589283202326e-05
412,9,1250,0.3,1.203545094996194e-05
413,15,3000,0.1,1.2119160758575556e-05
414,14,3250,0.1,1.2162082314850052e-05
415,8,750,0.15,1.2364004158264318e-05
416,12,2500,0.3,1.238996924494412e-05
417,12,3500,0.25,1.2802676419851223e-05
418,12,2500,0.25,1.2940581214565466e-05
419,13,2750,0.2,1.3049375145448416e-05
420,13,3000,0.3,1.3094438108640282e-05
421,14,2750,0.1,1.3118771721702484e-05
422,8,250,0.0,1.3149983649392074e-05
423,14,3000,0.05,1.3357231957868668e-05
424,15,3750,0.2,1.3491279074849366e-05
425,12,3000,0.3,1.3763849348536319e-05
426,10,1750,0.25,1.3798340015207258e-05
427,10,2000,0.2,1.381257596948041e-05
428,8,1000,0.25,1.4039121563569206e-05
429,15,3750,0.25,1.4240061817588918e-05
430,6,250,0.1,1.4286465789120992e-05
431,15,4000,0.1,1.4404959587667701e-05
432,12,2750,0.25,1.4473962193715495e-05
433,15,500,0.0,1.4481506108542325e-05
434,12,2500,0.2,1.4510697222042394e-05
435,12,3000,0.1,1.452480168469035e-05
436,14,500,0.0,1.4575657098351837e-05
437,13,2500,0.15,1.4739205888279503e-05
438,13,500,0.0,1.4881986379960258e-05
439,15,3500,0.2,1.4979361532409223e-05
440,6,250,0.2,1.4997925390196111e-05
441,14,3500,0.3,1.5298144822796836e-05
442,14,3500,0.25,1.5410687227762764e-05
443,11,2250,0.2,1.585687613813506e-05
444,12,3250,0.1,1.5948955334382268e-05
445,7,1250,0.3,1.6005303439080063e-05
446,14,3750,0.3,1.6199704967681526e-05
447,9,1500,0.3,1.6579374859353148e-05
448,15,4000,0.25,1.658172329553526e-05
449,11,2250,0.25,1.688485261586619e-05
450,13,2500,0.1,1.7061051514565005e-05
451,9,1250,0.2,1.712877984937582e-05
452,10,2250,0.3,1.732686117768788e-05
453,11,2500,0.2,1.7484503748282353e-05
454,8,1250,0.25,1.7875318945789956e-05
455,15,5000,0.15,1.799744856000776e-05
456,13,3250,0.3,1.8087129845997864e-05
457,9,1500,0.2,1.8107028287411565e-05
458,14,3500,0.2,1.8179713314100342e-05
459,13,3250,0.25,1.8425714819268983e-05
460,15,750,0.0,1.844529784627261e-05
461,11,2500,0.15,1.8463666396045163e-05
462,12,2750,0.15,1.9200038485401378e-05
463,8,1000,0.1,1.9249412065566088e-05
464,8,750,0.05,1.936128853837657e-05
465,12,2750,0.2,1.938205712470453e-05
466,13,3000,0.15,1.9535219584348295e-05
467,14,3000,0.1,1.957534112276619e-05
468,7,500,0.25,1.9672282946180084e-05
469,6,250,0.05,2.004809007970767e-05
470,14,3500,0.15,2.007652479736048e-05
471,12,3250,0.25,2.0098085554118846e-05
472,14,3000,0.15,2.014350327737407e-05
473,13,2750,0.1,2.0164045750846646e-05
474,13,3750,0.2,2.0399078292757964e-05
475,8,1000,0.15,2.062518527062074e-05
476,13,3000,0.25,2.1071552012467887e-05
477,14,3750,0.25,2.158332621425468e-05
478,7,250,0.0,2.1691792386909745e-05
479,12,2500,0.15,2.17033396445212e-05
480,13,3750,0.3,2.188786005957832e-05
481,5,250,0.3,2.2441215211754333e-05
482,15,3500,0.15,2.2489187750240587e-05
483,15,3250,0.1,2.3240708511558045e-05
484,15,3250,0.05,2.354430775351835e-05
485,5,250,0.1,2.3816759754307962e-05
486,12,2750,0.05,2.3837562287897056e-05
487,12,2500,0.05,2.4037267015293797e-05
488,7,500,0.1,2.4323302557175058e-05
489,7,750,0.2,2.4339210196812252e-05
490,11,2500,0.25,2.4866059821711707e-05
491,12,500,0.0,2.5075219170993454e-05
492,10,1500,0.15,2.508514360997787e-05
493,8,1000,0.3,2.5172075058133485e-05
494,6,500,0.2,2.5201827726097507e-05
495,7,1250,0.1,2.5870633311853597e-05
496,12,3000,0.25,2.5879909079781458e-05
497,14,3750,0.2,2.5911747806303303e-05
498,13,3500,0.25,2.6083206649808377e-05
499,11,500,0.0,2.6212583110723748e-05
500,13,3250,0.2,2.627681892462032e-05
501,12,3250,0.3,2.6306501623287692e-05
502,15,4250,0.3,2.675855491597958e-05
503,7,1000,0.15,2.7083963200424708e-05
504,8,1500,0.3,2.717273358137824e-05
505,6,250,0.15,2.7196328838518852e-05
506,10,500,0.0,2.7372116459766186e-05
507,15,3500,0.05,2.8316840835884543e-05
508,15,4000,0.3,2.8619768580233726e-05
509,13,3000,0.1,2.9024152033845188e-05
510,13,4000,0.3,2.9116490346397462e-05
511,12,3000,0.2,2.9478686934531716e-05
512,14,750,0.0,2.9634089118816884e-05
513,11,2250,0.1,3.0095100450124468e-05
514,15,4000,0.2,3.0127119377782133e-05
515,15,1000,0.0,3.0219640577698622e-05
516,13,750,0.0,3.030154829933114e-05
517,7,750,0.1,3.030822541937246e-05
518,15,4250,0.15,3.038444342526222e-05
519,14,4250,0.2,3.0855031646519134e-05
520,14,1000,0.0,3.1209190283504386e-05
521,14,3250,0.05,3.141979526475676e-05
522,15,4750,0.3,3.142735599620917e-05
523,15,3750,0.1,3.145515422669469e-05
524,13,3500,0.2,3.149796815173271e-05
525,13,3500,0.15,3.191167044151233e-05
526,9,500,0.0,3.2070567626310995e-05
527,12,2750,0.1,3.2083552555640163e-05
528,5,250,0.15,3.240673818268149e-05
529,12,750,0.0,3.244545227497812e-05
530,13,3250,0.1,3.244721675024257e-05
531,7,500,0.05,3.271885677329461e-05
532,14,4000,0.3,3.285021018777446e-05
533,14,4000,0.15,3.298304574091154e-05
534,15,4500,0.15,3.327645033828524e-05
535,15,4500,0.3,3.408991097578725e-05
536,8,1000,0.2,3.509303396799598e-05
537,13,3500,0.3,3.516925181695769e-05
538,15,4500,0.2,3.521382016467523e-05
539,14,4250,0.3,3.5735300586061334e-05
540,14,3750,0.1,3.5840824703702385e-05
541,15,5000,0.3,3.615335419506829e-05
542,9,1500,0.1,3.633053066489449e-05
543,13,4000,0.25,3.638474792529466e-05
544,6,500,0.15,3.64379114908351e-05
545,15,5000,0.25,3.653975169108057e-05
546,6,500,0.25,3.679167142748916e-05
547,9,1750,0.2,3.6791788336422096e-05
548,12,3500,0.3,3.695965130731531e-05
549,9,2000,0.25,3.7114414903267075e-05
550,8,1250,0.2,3.719902321972814e-05
551,5,250,0.2,3.7934296194982515e-05
552,15,4250,0.2,3.831274665335912e-05
553,15,3750,0.15,3.8356207722643404e-05
554,14,3750,0.05,3.851147866077196e-05
555,14,4250,0.15,3.85442334906364e-05
556,14,4500,0.2,3.8662133579281646e-05
557,14,3750,0.15,3.910946276263341e-05
558,12,3750,0.15,3.99761027002445e-05
559,13,3250,0.15,4.000078745716789e-05
560,10,2000,0.3,4.108746062466181e-05
561,15,4500,0.25,4.126861578127578e-05
562,10,2500,0.05,4.127428042334356e-05
563,9,1750,0.15,4.145163748361284e-05
564,11,2250,0.05,4.163668805954204e-05
565,13,3750,0.25,4.1676790199511184e-05
566,15,4000,0.05,4.203746933649739e-05
567,10,2250,0.15,4.206687994526796e-05
568,15,4250,0.25,4.2266466091595825e-05
569,15,3500,0.1,4.2752081112185545e-05
570,11,2000,0.05,4.3207496898514354e-05
571,14,3500,0.05,4.323128798150172e-05
572,15,5250,0.3,4.332548929959263e-05
573,7,750,0.3,4.336668487083478e-05
574,8,500,0.0,4.338113112127271e-05
575,15,1250,0.0,4.3489910678834646e-05
576,5,500,0.3,4.3685116730284414e-05
577,10,2000,0.25,4.3709277944420366e-05
578,11,2000,0.15,4.397244518333485e-05
579,8,1750,0.2,4.427594029748106e-05
580,11,1750,0.05,4.4439249848242816e-05
581,14,4000,0.2,4.455761282966948e-05
582,14,1250,0.0,4.4920538899805446e-05
583,14,4000,0.25,4.5130257482965975e-05
584,12,3000,0.05,4.5727254036984636e-05
585,14,4500,0.05,4.584739931180705e-05
586,11,3000,0.25,4.634701745571129e-05
587,15,4750,0.2,4.680092978446926e-05
588,13,3500,0.05,4.746976411728977e-05
589,14,4000,0.05,4.7714517383695264e-05
590,12,3000,0.15,4.782000355183602e-05
591,15,6750,0.25,4.875941105954587e-05
592,13,1000,0.0,4.8851593142417056e-05
593,15,2750,0.05,4.8910286735008625e-05
594,15,3750,0.05,4.897445354880695e-05
595,9,1750,0.1,4.907870769007294e-05
596,15,4250,0.05,4.9495981027089574e-05
597,15,5500,0.2,4.9544402867248796e-05
598,7,1250,0.05,4.9547824974725704e-05
599,14,4750,0.3,5.030099365748704e-05
600,10,2000,0.05,5.035954734122131e-05
601,6,1000,0.3,5.049306462056566e-05
602,9,2500,0.3,5.053303250840947e-05
603,12,2250,0.05,5.09036694160728e-05
604,7,1000,0.05,5.131522942529641e-05
605,6,250,0.0,5.138952821984261e-05
606,11,2750,0.3,5.152806238380578e-05
607,8,1250,0.15,5.172296864761798e-05
608,11,2000,0.1,5.187014657083059e-05
609,9,1750,0.3,5.19339856648682e-05
610,12,1000,0.0,5.2205894105267836e-05
611,15,4000,0.15,5.2319642027351075e-05
612,12,4000,0.2,5.275897677041845e-05
613,7,1000,0.3,5.2856326873936e-05
614,8,1000,0.05,5.305418571190115e-05
615,11,750,0.0,5.311638121880852e-05
616,14,4250,0.25,5.3141176125903234e-05
617,15,5500,0.3,5.323262319421186e-05
618,12,3750,0.2,5.378666612597412e-05
619,13,3000,0.05,5.4160091511669766e-05
620,13,3250,0.05,5.464193631344045e-05
621,12,3750,0.25,5.5259471585990026e-05
622,7,750,0.25,5.5328059378377537e-05
623,10,750,0.0,5.5783207776116466e-05
624,15,5000,0.2,5.5887945726960945e-05
625,12,4250,0.25,5.616607914672564e-05
