TIMESTAMP,NLINK_OPEN_PRICE_USD,NLINK_HIGH_PRICE_USD,NLINK_LOW_PRICE_USD,NLINK_CLOSE_PRICE_USD,NLINK_VOLUME_USD,NLINK_DIVIDENDS_USD,NLINK_STOCK_SPLITS_USD
2023-11-17 00:00:00+00:00,,,,0.0,45871,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,8579,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,25328,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,20255,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,5244,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,1613,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,12088,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,73421,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,74370,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,89530,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,272027,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,40574,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,39541,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,29130,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,15663,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,14616,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,14087,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,5162,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,5992,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,7824,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,3727,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,10605,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,5289,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,2948,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,5188,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,24694,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,7454,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,4780,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,2244,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,2597,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,3435,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,4346,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,4609,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,2969,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,1502,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,2883,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1634,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,6435,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1758,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,3662,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,2286,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,1614,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,1585,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,2792,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,3141,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,509,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,1102,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,854,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,753,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,1302,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,592,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,2298,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,671,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,761,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,2785,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,9285,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,723,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,416,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,1878,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,861,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,544,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,768,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,196,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,460,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,512,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,358,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,3310,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,669644,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,139343,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,52875,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,72720,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,35907,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,41176,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,18003,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,23792,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,11710,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,19653,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,10910,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,11513,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,7486,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,16789,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,37259,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,20112,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,13325,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,12059,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,9316,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,3847,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,8076,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,19391,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,20105,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,9792,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,12483,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,8348,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,5872,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,8278,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,8086,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,10965,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,8136,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,9276,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,9029,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,9014,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,10523,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,12691,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,7951,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,37070,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,30726,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,10786,0.0,0.0
