,LTC
ETH,0.7805291889042926
BTC,0.7019100810453494
DASH,0.6983690492194615
ETC,0.6839829021444632
ZEC,0.674870171651493
QTUM,0.6624234098373719
XMR,0.6383872012115013
BAT,0.6239938390621449
SP,0.5920782197776692
LSK,0.5844017447835438
XLM,0.5816153832574673
DCR,0.5806170994359373
XRP,0.5771419039013159
SC,0.5711299521404238
IOTA,0.5648121236640964
DGB,0.5632397328039801
GNO,0.5479452532419298
ZEN,0.5447796358119789
NEWB,0.5383609313049127
WAVES,0.5317761773979301
XEM,0.5282078960013474
KMD,0.5192827773309141
BTS,0.515159876371316
RLC,0.5145211716888415
ARK,0.5053341613895064
STEEM,0.4932234667957528
AE,0.4931284301129056
SYS,0.4887539347544384
FIRO,0.4830222927889837
PIVX,0.4826370334600246
GAS,0.4743686183247514
CYT,0.4172177542211651
NAV,0.4090610964408369
PPC,0.4022467226656805
MONA,0.3971074146136379
AMBER,0.3888511866089906
JLP,0.3755957027526859
LAMB,0.3635465055374979
GRS,0.3618553596049754
VTC,0.3560406695158091
TES,0.3560013427352919
VAL,0.3481993884568909
NXS,0.3420528661969192
WGR,0.3412762515096514
GBYTE,0.3315270996112131
MAID,0.3297026451662324
ANT,0.3285795834496116
NMC,0.321238521102562
DOGE,0.3205255641030968
XMS,0.309350182271221
BLK,0.309332500253816
LUNC,0.2977885339028908
PKB,0.2924707198286713
FTC,0.2856711532269519
LBC,0.283136847631972
SWING,0.2797286167329582
2GIVE,0.2734305220694638
BTCS,0.2708305409449997
VERI,0.2692820794145339
KIN,0.2650807165822161
XPX,0.2497982339838088
EQB,0.2493491644183623
AV,0.2478170720175463
PLU,0.2472650046613475
EVIL,0.2367635741422588
XDN,0.2338238670322032
AGRS,0.2282860636252834
ZCL,0.2272041135317619
42,0.2251249489760248
SKULL,0.2245670855700919
CETI,0.2244374159266188
C2,0.2238909680764639
SNRG,0.2211326802902904
NOBL,0.2198659906673644
SPR,0.2155291180682806
POST,0.2113948802298216
CJ,0.2098054601882414
PXI,0.2086441616406584
AXIOM,0.2061940075363549
XHI,0.2036782939929287
ADZ,0.2006073873831972
WINGS,0.1994619779508764
FOREX,0.198665045522342
COOL,0.1972635304169504
OPAL,0.1933771765000704
CRW,0.1910704192404981
XCP,0.1886128655788076
HBN,0.1861198919880117
ZET,0.1861168577596645
BERN,0.1787958602625291
BCDN,0.1782004180636651
HBD,0.173369629994423
XQN,0.1720083507847493
ZENI,0.1719078264021248
LUN,0.1712402173008263
VLT,0.1687160132978661
LTCR,0.1677566221254913
WBB,0.1669435615003148
IMS,0.1657728421832938
SIGNA,0.1651661155213779
CF,0.1631611363168198
GLC,0.1605727050264828
EDRC,0.1581727472200671
TECH,0.1555675205624589
IBANK,0.1552117416770622
XPY,0.1535358145476006
BLU,0.1531665204703202
XTO,0.1527821815311887
ACOIN,0.1525295047810707
CREVA,0.1493828795245887
CSC,0.1483016463145906
CAB,0.1480707213815038
EUC,0.1475582287851378
ENT,0.1433159203068525
ZYD,0.1426572899744668
SKR,0.1415310098500066
VEC2,0.140530296655813
FRN,0.1398770436694497
XBC,0.1372200247579623
PXC,0.1363962913353069
AMS,0.1353588309082508
KOBO,0.1343758829009752
XPM,0.133058743560974
CLUB,0.1321442401124531
RBY,0.1257904143476174
HMQ,0.1247220068583438
DCY,0.1245912076800006
LKY,0.1206986299354696
DGC,0.1198527204444373
RBT,0.1155126738427543
QBC,0.1114402759832282
VIDZ,0.1112655997649486
START,0.1091606831450168
WYZ,0.1084657464669369
CANN,0.1066905995567858
SANDG,0.1023237843673263
DEM,0.1021540152373396
TAJ,0.1016319346603452
BCN,0.0990340269903713
RBIES,0.0987373170005076
BSTY,0.0974967319082301
PTOY,0.0965029183367166
CLAM,0.0949265068986712
MST,0.092714079382658
PUT,0.0915435430718992
ILC,0.0899056816427106
BLAZR,0.0897303839249768
LANA,0.0896838489046381
ICON,0.0879596577743833
MOTO,0.0869182838614058
HUSH,0.0861407255359316
OZO,0.0837147056608044
ARGUS,0.0824419261300604
XWC,0.0803505353594379
NVC,0.0778874063644476
DIME,0.0761371460134765
GCC,0.0761015207706311
PZM,0.072056849859498
LOG,0.0710011414104949
QTZ,0.070824579157211
HVCO,0.0701285717471692
POT,0.0688223869774607
XPTX,0.0680121045342366
ICOB,0.0676205715585329
TRST,0.0675150323437979
MAY,0.0673828625544837
LDOGE,0.0670223680488429
BITS,0.0659764540866888
SWT,0.0645993704951226
ADC,0.0635290871232112
