,LTC
NEOS,0.8734058699616298
ETH,0.6803108647158188
BTC,0.5969041509248925
DASH,0.5855178983880898
ZEC,0.5458645858686934
ETC,0.5344806865414257
XMR,0.516915494095808
QTUM,0.4990532387757421
SP,0.4839076989338917
XRP,0.4397687827601168
BAT,0.4375096931545693
XLM,0.4322448902870843
SC,0.4125014039007256
XEM,0.4068955633348045
DGB,0.3960822601350875
NEWB,0.3946796667068413
IOTA,0.3920390837752747
WAVES,0.3740700323049937
ZEN,0.3591188558622167
BTS,0.3538038707799215
GNO,0.3424561302552819
LSK,0.3343702728337103
AE,0.3338559410510632
DCR,0.330121506829185
CYT,0.3056266830205696
AMBER,0.2939610691886432
STEEM,0.2932569681917093
RLC,0.2813353632048031
JLP,0.2763638352124695
KMD,0.2669830746261014
DOGE,0.2668020357609818
ARK,0.2615395968124621
LKY,0.2613255633468531
FIRO,0.2570213873235734
TES,0.2542316296322676
PKB,0.247775251367433
GAS,0.2420552962847914
LUNC,0.2397336001825659
SYS,0.2371474589451366
MONA,0.2304252572985113
XDN,0.2222428007054192
ANT,0.2149848531030251
XMS,0.2078768803738337
GBYTE,0.204270148627561
LAMB,0.201258901156584
GRS,0.2002161179035594
FTC,0.197700022713716
WYZ,0.1967178480815261
SWING,0.196008234653564
BTCS,0.1947873622438702
BLK,0.1922169724359463
SNRG,0.1905346342462037
MAID,0.1888158715200134
NXS,0.1854188025188798
2GIVE,0.1844335133955428
PIVX,0.1806189305969348
EVIL,0.1767552596191094
SKULL,0.1717330197179613
XHI,0.1710874442737919
NMC,0.1699954732171
ZENI,0.1697702228980232
ZET,0.1683270889746533
NAV,0.1681161334540676
NXT,0.1649761336110768
XTO,0.1622966849341963
WGR,0.1600880135550856
NOBL,0.1588976778435996
ADZ,0.1566376850409516
AV,0.1541555192879035
LBC,0.1540459135999929
C2,0.1538809362840527
BLU,0.1512557805549706
EUC,0.1503647962069191
CAB,0.1495099717836833
EQB,0.1490716909319471
HBN,0.1468741898706808
CJ,0.1455562945202654
OPAL,0.1445224712955552
AXIOM,0.144390060420026
PLU,0.1429526439331038
RBY,0.14214485317322
LTCR,0.1411385476290355
BERN,0.1394665068362873
XPX,0.1365728390147578
HMQ,0.1332825760164696
WINGS,0.1320510587237399
VTC,0.1301505680991947
ZCL,0.1275890087196779
VERI,0.127383358598592
FRN,0.1266515738622924
IBANK,0.1228376946979021
CF,0.1221258193695712
SPR,0.1218449970960621
XQN,0.121434489891818
KIN,0.1210136403190199
ZYD,0.1190599350853473
ENT,0.1168981801036126
XPM,0.1143274276695754
AMS,0.1104984745594715
PXI,0.1069444058451138
XBC,0.1068236267924363
SXC,0.1063234801719183
CREVA,0.1062393047332555
VLT,0.1058844518609438
IMS,0.1053057201027192
POST,0.1045309390421774
VEC2,0.1039061964632088
SIGNA,0.1013025111110919
QBC,0.0988759853057223
DGC,0.0984870837654406
CRW,0.0982149431612269
USDT,0.0975308951778202
ACOIN,0.0973889708681094
JKC,0.0965174520721905
LANA,0.0931851332550885
HUSH,0.0920586401327644
COOL,0.0919034116467323
SANDG,0.0916078176763019
NETKO,0.0913566511316764
RBT,0.0905013443442199
VAL,0.0892937385603859
NVC,0.0866751827616197
XCP,0.0840813711617752
ADC,0.082796316540614
IXC,0.0799803895321817
WBB,0.079265127682202
BCDN,0.0773041238031744
SWT,0.075509971755636
SKR,0.0741365339307046
CLOAK,0.0734621254541497
ZER,0.0730277398991364
AGRS,0.0724174218312409
RRT,0.0723468943924044
CANN,0.0722190503705941
ICON,0.0708979028213645
XPY,0.0687775031621956
PPC,0.0658079509453624
HVCO,0.0645317422993916
BCN,0.0643152077931751
CSC,0.0635279246071699
CARBON,0.0632493744760511
BLAZR,0.0629633424720209
TECH,0.0611574000481914
START,0.0609291363681127
PZM,0.0609154103306753
LDOGE,0.0600589725451205
ARGUS,0.0597990286163995
EDRC,0.058869372361332
CLUB,0.0577114481201137
PAK,0.0564978287931239
IRL,0.0564460725531369
VIDZ,0.0550273031787325
PXC,0.0513170646472766
DEM,0.0499824997580045
UNIT,0.0496955152447472
ICOB,0.0486688524960542
FOREX,0.0485614640708664
BITS,0.0480664501067484
GCC,0.0475729112807959
DCY,0.0474162016740537
MOTO,0.0462037239709489
XWC,0.0449294443501054
BS,0.0448425403231477
LUN,0.0448227360109479
TAJ,0.0445910011838233
MAY,0.0440194821687352
ALIAS,0.0417939966362405
PASC,0.0414247395396361
XPTX,0.040533789391186
HBD,0.0390632017223331
PTOY,0.038293636297249
INF,0.038078541047933
IFC,0.0365660659902386
DCT,0.0359582318942502
EFL,0.0357163189469294
BSTY,0.035190972590716
CLAM,0.0342976842059291
MST,0.0309765800526202
KURT,0.0306529325619538
PUT,0.0303354448102321
QTZ,0.0298413519436836
ACES,0.029701364347697
ZOOM,0.0277784378568855
PIE,0.0277162231684127
BOLI,0.0273912907693582
MNTC,0.0265771111062062
SIB,0.0264370281242823
KOBO,0.0260768969827601
HNC,0.0258815770464579
WDC,0.025780864961503
RBIES,0.0256871025771027
XBY,0.0255634389201594
BTA,0.0240325606857143
SLS,0.0235360750908184
BRIT,0.0228910189726837
PHR,0.0222586205925097
SILK,0.0219027039553307
XST,0.0208694419432634
BIS,0.0200304486944426
FRC,0.0171497215879298
BTB,0.0140070131843118
SWIFT,0.0138035745181921
LOOK,0.0136024717571539
ZUR,0.0116899662896873
42,0.0098460427699845
OK,0.0094199030023655
LOG,0.007482393728726
POT,0.0070462099546695
RDD,0.0026526875724474
GLC,0.0023639998258042
CKC,0.0015230159186081
NEVA,0.0013062198628585
SONG,-3.5669049897768975e-05
SHND,-0.0001897589961819
DIME,-0.0029261219864282
LMC,-0.0034261200433954
OZO,-0.0035848964634841
NYC,-0.0068066776002516
CNT,-0.0096485406866864
WC,-0.0138580253686985
TRST,-0.0147077586931503
CETI,-0.0249386119873613
TAB,-0.0372077058467799
ILC,-0.0556631037801504
MCN,-0.0602692557355763
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARI,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
