,LTC
LTC,1.0
ETH,0.7799233042664111
BTC,0.7009289344106772
NEOS,0.6972006096088964
DASH,0.6924169109031583
ETC,0.6825695500407798
ZEC,0.6752791107097467
QTUM,0.6658086979545699
XMR,0.638911594013441
BAT,0.622051301327792
SP,0.599563727281289
XLM,0.587899074875726
LSK,0.5862694509222492
DCR,0.5796345634834346
XRP,0.5748795051411362
SC,0.5708397755832916
IOTA,0.5646223139165449
DGB,0.5629828235732881
GNO,0.549503919522213
ZEN,0.5471370115094984
XEM,0.5355670266352279
NEWB,0.535236049211911
WAVES,0.5310729561050394
KMD,0.5163086843576277
BTS,0.512918081783792
RLC,0.5123867194301746
ARK,0.504020952172862
AE,0.4963016776798937
STEEM,0.4945663092908056
FIRO,0.4860616310949125
SYS,0.4838926061664052
PIVX,0.4805045106558664
GAS,0.4753377362241111
CYT,0.4195516060946271
NAV,0.4077416661378834
AMBER,0.4047088416606664
PPC,0.400809418775282
MONA,0.3967060943981138
JLP,0.3720834356791123
GRS,0.365421772908465
DOGE,0.3634905215108633
LAMB,0.3585000571794008
TES,0.3578600081043176
VTC,0.3533742046179028
VAL,0.3482570854200658
NXS,0.3417258641132243
WGR,0.3383531352150214
GBYTE,0.3328999620538718
XMS,0.3302716781580208
MAID,0.3294181747200542
ANT,0.3269894395832363
NMC,0.3216934312972321
PKB,0.305616529711054
BLK,0.3030092914448032
SWING,0.2865324985024724
FTC,0.2835062360477565
LBC,0.2799276961570749
LUNC,0.2797585860340982
2GIVE,0.2742629106971204
BTCS,0.2708471091722208
VERI,0.2677479896863739
CETI,0.2628315260023356
KIN,0.260790883479688
AV,0.2574192519155298
PLU,0.2505363213244882
XPX,0.2495885647184399
EQB,0.2454756094510323
SNRG,0.2444256262553154
EVIL,0.2406883654230324
XDN,0.2348723375469338
AGRS,0.2326040466988283
SKULL,0.2257079851390867
42,0.2256037382686622
ZCL,0.2244486857955731
C2,0.2216409916187195
NOBL,0.2137144293447992
SPR,0.2130443362859055
POST,0.2112420864008365
CJ,0.2091667739197271
AXIOM,0.2060022698726828
PXI,0.2024019034875491
XHI,0.201991212560474
OPAL,0.1996342819209739
ADZ,0.1977355720123791
FOREX,0.1953102355618685
CRW,0.1917812796266412
XCP,0.1899674944341219
HBN,0.1888422216087505
ZET,0.182987871900062
BCDN,0.1818155205290954
COOL,0.1785798095498138
BERN,0.1769271743042306
VLT,0.1764761258194127
ZENI,0.176270948040006
SIGNA,0.1760045835695931
LUN,0.1692992703601043
HBD,0.1677789701229977
XQN,0.1677573517881191
WBB,0.1658993920638019
CF,0.1645920539394632
IMS,0.1644234061722283
GLC,0.1597812370288139
LTCR,0.1597558353528312
EDRC,0.1581003346025459
WINGS,0.1575187800762269
TECH,0.1567979110571669
IBANK,0.1546366734352788
XPY,0.1528090592887732
BLU,0.149924955240887
FRN,0.1494160724220176
ACOIN,0.1493589746819948
ENT,0.1484396494089894
CAB,0.1467783560862741
CREVA,0.1448218840768426
ZYD,0.1447042095665651
CSC,0.1436986244057111
XTO,0.138305657752175
VEC2,0.1376835934905086
XPM,0.1372291549410288
AMS,0.1363152644517004
KOBO,0.1353198523690272
PXC,0.1341351386316782
CLUB,0.1335987934518986
EUC,0.1335142818231919
SKR,0.1308191247669597
WYZ,0.1296038652511227
XBC,0.1272134000428381
HMQ,0.12290145403726
RBY,0.1227522907238105
VIDZ,0.1221453932684047
DCY,0.122048012077886
DGC,0.120472818404613
