TIMESTAMP,PWEASE_OPEN_PRICE_USD,PWEASE_HIGH_PRICE_USD,PWEASE_LOW_PRICE_USD,PWEASE_CLOSE_PRICE_USD,PWEASE_VOLUME_USD,PWEASE_DIVIDENDS_USD,PWEASE_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.004951000213623047,0.005905000027269125,0.004736999981105328,0.005106000229716301,6325812,0.0,0.0
2025-04-02 00:00:00+00:00,0.005106000229716301,0.008396999910473824,0.004786999896168709,0.0051020001992583275,11198705,0.0,0.0
2025-04-03 00:00:00+00:00,0.0051020001992583275,0.006054999772459269,0.004540000110864639,0.005187000147998333,7126842,0.0,0.0
2025-04-04 00:00:00+00:00,0.005187000147998333,0.005648000165820122,0.00455900002270937,0.005594999995082617,7835703,0.0,0.0
2025-04-05 00:00:00+00:00,0.005590999964624643,0.005623000208288431,0.0037579999770969152,0.00392899988219142,5234093,0.0,0.0
2025-04-06 00:00:00+00:00,0.003924999851733446,0.00418000016361475,0.0029929999727755785,0.0031560000497847795,6132513,0.0,0.0
2025-04-07 00:00:00+00:00,0.0031560000497847795,0.0035000001080334187,0.0025859999004751444,0.0029990000184625387,10870086,0.0,0.0
2025-04-08 00:00:00+00:00,0.0029990000184625387,0.004222000017762184,0.002901999978348613,0.0029200001154094934,6492872,0.0,0.0
2025-04-09 00:00:00+00:00,0.002919000107795,0.0036609999369829893,0.0026549999602138996,0.003154000034555793,8946618,0.0,0.0
2025-04-10 00:00:00+00:00,0.003154000034555793,0.0033760000951588154,0.0024689999409019947,0.0025309999473392963,5827959,0.0,0.0
2025-04-11 00:00:00+00:00,0.002529999939724803,0.003659999929368496,0.0024339999072253704,0.0031840000301599503,5859983,0.0,0.0
2025-04-12 00:00:00+00:00,0.0031900000758469105,0.009120999835431576,0.0030169999226927757,0.007445999886840582,11112124,0.0,0.0
2025-04-13 00:00:00+00:00,0.007445000112056732,0.008719000034034252,0.004544000141322613,0.005404999945312738,8516726,0.0,0.0
2025-04-14 00:00:00+00:00,0.005400999914854765,0.006628999952226877,0.004945999942719936,0.0050860000774264336,6350123,0.0,0.0
2025-04-15 00:00:00+00:00,0.0050860000774264336,0.007457999978214502,0.004548999946564436,0.004877000115811825,6592578,0.0,0.0
2025-04-16 00:00:00+00:00,0.004879999905824661,0.006064999848604202,0.0046350001357495785,0.00506900018081069,5610701,0.0,0.0
2025-04-17 00:00:00+00:00,0.00506900018081069,0.006461000069975853,0.0049430001527071,0.005692000035196543,5116408,0.0,0.0
2025-04-18 00:00:00+00:00,0.005681999959051609,0.006393000017851591,0.004629000090062618,0.00482399994507432,4788048,0.0,0.0
2025-04-19 00:00:00+00:00,0.00482399994507432,0.005390999838709831,0.004244999960064888,0.004335000179708004,4046403,0.0,0.0
2025-04-20 00:00:00+00:00,0.004335000179708004,0.004679999779909849,0.0035230000503361225,0.0035880000796169043,4217928,0.0,0.0
2025-04-21 00:00:00+00:00,0.0035920001100748777,0.004585999995470047,0.0035780000034719706,0.004323999863117933,5505571,0.0,0.0
2025-04-22 00:00:00+00:00,0.004315000027418137,0.007027000188827515,0.004251999780535698,0.00612299982458353,8760186,0.0,0.0
2025-04-23 00:00:00+00:00,0.006111000198870897,0.007505000103265047,0.005284000188112259,0.005934000015258789,7910950,0.0,0.0
2025-04-24 00:00:00+00:00,0.005932999774813652,0.011610000394284725,0.0055229999125003815,0.00877199973911047,9280997,0.0,0.0
2025-04-25 00:00:00+00:00,0.00877899955958128,0.014188000001013279,0.008496999740600586,0.01181199960410595,11669226,0.0,0.0
2025-04-26 00:00:00+00:00,0.011831999756395817,0.013460000045597553,0.009215000085532665,0.009676000103354454,8309296,0.0,0.0
2025-04-27 00:00:00+00:00,0.009669000282883644,0.011415000073611736,0.008774000220000744,0.009627999737858772,6537356,0.0,0.0
2025-04-28 00:00:00+00:00,0.009627999737858772,0.01207599975168705,0.00788000039756298,0.008431999944150448,7648893,0.0,0.0
2025-04-29 00:00:00+00:00,0.008448000065982342,0.009223000146448612,0.007313000038266182,0.007470000069588423,6612183,0.0,0.0
2025-04-30 00:00:00+00:00,0.007457000203430653,0.008414999581873417,0.00559299997985363,0.005981000140309334,6375192,0.0,0.0
