TIMESTAMP,BEER2_OPEN_PRICE_USD,BEER2_HIGH_PRICE_USD,BEER2_LOW_PRICE_USD,BEER2_CLOSE_PRICE_USD,BEER2_VOLUME_USD,BEER2_DIVIDENDS_USD,BEER2_STOCK_SPLITS_USD
2025-05-27 00:00:00+00:00,2.499999936844688e-05,2.8000000384054147e-05,2.099999983329326e-05,2.300000051036477e-05,655030,0.0,0.0
2025-05-28 00:00:00+00:00,2.300000051036477e-05,5.0999999075429514e-05,2.099999983329326e-05,4.70000013592653e-05,2477940,0.0,0.0
2025-05-29 00:00:00+00:00,4.70000013592653e-05,5.900000178371556e-05,3.7999998312443495e-05,4.600000102072954e-05,2646200,0.0,0.0
2025-05-30 00:00:00+00:00,4.600000102072954e-05,6.299999949987978e-05,3.9999998989515007e-05,4.3000000005122274e-05,1865975,0.0,0.0
2025-05-31 00:00:00+00:00,4.3000000005122274e-05,4.5000000682193786e-05,3.7000001611886546e-05,4.099999932805076e-05,716154,0.0,0.0
2025-06-01 00:00:00+00:00,4.055319004692137e-05,4.7964000259526074e-05,3.794473741436377e-05,4.535404877969995e-05,688306,0.0,0.0
