TIMESTAMP,ZIL_OPEN_PRICE_USD,ZIL_HIGH_PRICE_USD,ZIL_LOW_PRICE_USD,ZIL_CLOSE_PRICE_USD
2018-06-12,0.09974,0.1045,0.08872,0.09122
2018-06-13,0.09122,0.09165,0.07704,0.08269
2018-06-14,0.0827,0.09379,0.08266,0.09248
2018-06-15,0.09221,0.09364,0.08679,0.0871
2018-06-16,0.0871,0.08756,0.08358,0.08519
2018-06-17,0.08506,0.08788,0.0848,0.08584
2018-06-18,0.08584,0.09016,0.08258,0.08748
2018-06-19,0.08735,0.09212,0.0858,0.0883
2018-06-20,0.08831,0.0916,0.08395,0.08704
2018-06-21,0.08717,0.0893,0.08379,0.08439
2018-06-22,0.08435,0.0851,0.068,0.06897
2018-06-23,0.06906,0.07141,0.0662,0.06925
2018-06-24,0.06941,0.06983,0.05466,0.06191
2018-06-25,0.06192,0.07056,0.05975,0.06811
2018-06-26,0.06824,0.07436,0.0635,0.06681
2018-06-27,0.06675,0.06691,0.06092,0.06401
2018-06-28,0.06395,0.06977,0.06032,0.06045
2018-06-29,0.06047,0.06154,0.05866,0.06022
2018-06-30,0.06028,0.07091,0.05962,0.06676
2018-07-01,0.06679,0.07013,0.06581,0.06801
2018-07-02,0.06807,0.0781,0.06367,0.0766
2018-07-03,0.07651,0.08187,0.075,0.07878
2018-07-04,0.07879,0.09036,0.07564,0.08871
2018-07-05,0.08908,0.09299,0.08157,0.08264
2018-07-06,0.08274,0.08554,0.07611,0.084
2018-07-07,0.08395,0.08465,0.07794,0.07822
2018-07-08,0.07828,0.08724,0.07797,0.0864
2018-07-09,0.0864,0.08643,0.07828,0.07968
2018-07-10,0.07987,0.08135,0.06802,0.07065
2018-07-11,0.07059,0.07082,0.0639,0.0679
2018-07-12,0.06795,0.06955,0.06386,0.06479
2018-07-13,0.06478,0.07003,0.06209,0.06715
2018-07-14,0.06714,0.06794,0.06567,0.06701
2018-07-15,0.06707,0.07132,0.06635,0.07065
2018-07-16,0.07066,0.07596,0.06842,0.07434
2018-07-17,0.07435,0.0846,0.07369,0.08449
2018-07-18,0.08448,0.0907,0.0804,0.08227
2018-07-19,0.08228,0.08523,0.07851,0.08059
2018-07-20,0.08059,0.0816,0.07001,0.07001
2018-07-21,0.07002,0.07555,0.06835,0.07438
2018-07-22,0.07446,0.07513,0.0717,0.07189
2018-07-23,0.07193,0.07488,0.06864,0.06929
2018-07-24,0.06929,0.07478,0.0657,0.07121
2018-07-25,0.07135,0.08055,0.07135,0.07803
2018-07-26,0.07804,0.0797,0.07285,0.07316
2018-07-27,0.0731,0.07532,0.07015,0.07499
2018-07-28,0.07498,0.07583,0.07156,0.07257
2018-07-29,0.0724,0.07447,0.07028,0.07176
2018-07-30,0.0716,0.07261,0.06649,0.0697
2018-07-31,0.0697,0.07046,0.0621,0.06361
2018-08-01,0.06359,0.0645,0.06017,0.0604
2018-08-02,0.06048,0.06261,0.05636,0.05637
2018-08-03,0.05637,0.05975,0.05189,0.05771
2018-08-04,0.0577,0.05895,0.05252,0.05359
2018-08-05,0.0536,0.05831,0.05287,0.05818
2018-08-06,0.05825,0.05901,0.04974,0.05032
2018-08-07,0.05031,0.05305,0.04777,0.04794
2018-08-08,0.04796,0.04809,0.03736,0.03808
2018-08-09,0.03809,0.04388,0.03763,0.04345
2018-08-10,0.04344,0.04384,0.03739,0.03793
2018-08-11,0.03782,0.03882,0.03473,0.03728
2018-08-12,0.03728,0.03786,0.03528,0.03563
2018-08-13,0.03564,0.03624,0.0299,0.02994
2018-08-14,0.02994,0.03018,0.02324,0.02569
2018-08-15,0.02562,0.03122,0.02559,0.02925
2018-08-16,0.02924,0.0306,0.02734,0.02949
2018-08-17,0.02949,0.03982,0.02932,0.03928
2018-08-18,0.03928,0.04382,0.03213,0.03558
2018-08-19,0.03558,0.0394,0.0343,0.03883
2018-08-20,0.03869,0.03933,0.03497,0.03589
2018-08-21,0.03589,0.03606,0.03322,0.03461
2018-08-22,0.03461,0.03879,0.03231,0.03356
2018-08-23,0.03356,0.03655,0.03244,0.036
2018-08-24,0.03614,0.03926,0.03533,0.03868
2018-08-25,0.03868,0.041,0.03713,0.0397
2018-08-26,0.0397,0.04258,0.03778,0.04186
2018-08-27,0.04187,0.04346,0.04056,0.04189
2018-08-28,0.0419,0.0488,0.04153,0.04804
2018-08-29,0.04803,0.04862,0.04353,0.04575
2018-08-30,0.04575,0.04615,0.0411,0.04407
2018-08-31,0.04408,0.04565,0.04259,0.04428
2018-09-01,0.04428,0.04827,0.04391,0.04728
2018-09-02,0.04728,0.04766,0.04373,0.04518
2018-09-03,0.04518,0.0459,0.04334,0.04552
2018-09-04,0.04553,0.04718,0.04447,0.04628
2018-09-05,0.04628,0.04653,0.03631,0.04
2018-09-06,0.04,0.04104,0.03207,0.03694
2018-09-07,0.03695,0.0399,0.0347,0.03647
2018-09-08,0.03648,0.03745,0.03397,0.03458
2018-09-09,0.03458,0.03875,0.03299,0.03508
2018-09-10,0.03501,0.03543,0.03343,0.03401
2018-09-11,0.03401,0.03502,0.0315,0.03264
2018-09-12,0.03271,0.03791,0.029,0.03194
2018-09-13,0.03194,0.03567,0.03182,0.03402
2018-09-14,0.03403,0.03556,0.03241,0.03556
2018-09-15,0.03556,0.03556,0.03283,0.03365
2018-09-16,0.03372,0.03463,0.03259,0.03427
2018-09-17,0.03427,0.03489,0.03097,0.03133
2018-09-18,0.03133,0.03346,0.03077,0.03294
2018-09-19,0.03288,0.03323,0.03112,0.03297
2018-09-20,0.03297,0.03386,0.03256,0.03373
2018-09-21,0.0337,0.03995,0.03341,0.0388
2018-09-22,0.0388,0.03967,0.03416,0.03509
2018-09-23,0.03522,0.03688,0.035,0.03547
2018-09-24,0.0354,0.03752,0.03441,0.03615
2018-09-25,0.03602,0.03614,0.03229,0.03377
2018-09-26,0.03376,0.03495,0.03334,0.03387
2018-09-27,0.03374,0.03601,0.0329,0.03573
2018-09-28,0.03574,0.03602,0.03408,0.03497
2018-09-29,0.03497,0.03529,0.03402,0.03509
2018-09-30,0.03516,0.03614,0.03475,0.03508
2018-10-01,0.03508,0.03712,0.03489,0.0362
2018-10-02,0.0362,0.04,0.0361,0.03905
2018-10-03,0.03905,0.04599,0.03589,0.03694
2018-10-04,0.03693,0.03852,0.03631,0.03702
2018-10-05,0.03702,0.03731,0.035,0.035
2018-10-06,0.035,0.05714,0.035,0.0364
2018-10-07,0.03639,0.03779,0.03548,0.03635
2018-10-08,0.03635,0.0384,0.03592,0.03697
2018-10-09,0.03697,0.03875,0.03658,0.03821
2018-10-10,0.03821,0.03831,0.03638,0.03789
2018-10-11,0.03789,0.03798,0.03191,0.03271
2018-10-12,0.03271,0.03979,0.03105,0.03269
2018-10-13,0.03269,0.03879,0.03199,0.03255
2018-10-14,0.03255,0.03462,0.0323,0.03331
2018-10-15,0.0333,0.0375,0.03194,0.0346
2018-10-16,0.0346,0.035,0.03389,0.03426
2018-10-17,0.03425,0.03552,0.03403,0.0354
2018-10-18,0.03533,0.03551,0.03308,0.03328
2018-10-19,0.03329,0.04297,0.03313,0.03388
2018-10-20,0.03388,0.03721,0.02389,0.03429
2018-10-21,0.03429,0.03543,0.03405,0.0347
2018-10-22,0.03468,0.03475,0.03373,0.03456
2018-10-23,0.03456,0.03476,0.03373,0.03431
2018-10-24,0.03431,0.03528,0.03418,0.03506
2018-10-25,0.03498,0.03517,0.03383,0.03468
2018-10-26,0.03456,0.03696,0.03449,0.03629
2018-10-27,0.03629,0.03664,0.0351,0.03543
2018-10-28,0.03544,0.03657,0.03512,0.03618
2018-10-29,0.03618,0.03626,0.03337,0.03377
2018-10-30,0.03377,0.03471,0.03356,0.03464
2018-10-31,0.0345,0.03519,0.03335,0.03506
2018-11-01,0.03518,0.03806,0.03408,0.0357
2018-11-02,0.0357,0.037,0.03546,0.03629
2018-11-03,0.03629,0.0373,0.03479,0.03493
2018-11-04,0.035,0.03718,0.03456,0.03649
2018-11-05,0.03649,0.03676,0.03514,0.03557
2018-11-06,0.03558,0.03767,0.03509,0.0373
2018-11-07,0.0373,0.03787,0.03486,0.03506
2018-11-08,0.03499,0.03644,0.0343,0.03534
2018-11-09,0.03534,0.03593,0.0344,0.03463
2018-11-10,0.03463,0.03494,0.03428,0.03456
2018-11-11,0.03456,0.03463,0.03341,0.03349
2018-11-12,0.03349,0.03442,0.03313,0.03333
2018-11-13,0.03333,0.03385,0.03293,0.03319
2018-11-14,0.03318,0.03323,0.02695,0.02806
2018-11-15,0.02808,0.02901,0.02478,0.02692
2018-11-16,0.02692,0.02804,0.02577,0.02596
2018-11-17,0.02596,0.02726,0.02572,0.02637
2018-11-18,0.02636,0.0271,0.02621,0.02635
2018-11-19,0.02635,0.02832,0.02068,0.02211
2018-11-20,0.02211,0.027,0.01609,0.01672
2018-11-21,0.01671,0.01909,0.01642,0.01815
2018-11-22,0.01815,0.019,0.01729,0.0177
2018-11-23,0.01769,0.0177,0.01594,0.01687
2018-11-24,0.01686,0.01709,0.01401,0.01429
2018-11-25,0.01428,0.016,0.01244,0.0151
2018-11-26,0.0151,0.01553,0.0132,0.01381
2018-11-27,0.01381,0.01691,0.0136,0.01635
2018-11-28,0.01635,0.01921,0.01635,0.0186
2018-11-29,0.0186,0.02108,0.01832,0.01888
2018-11-30,0.01892,0.01947,0.01594,0.01698
2018-12-01,0.01698,0.01888,0.01682,0.01833
2018-12-02,0.01833,0.01903,0.01745,0.01783
2018-12-03,0.01783,0.01803,0.01586,0.01623
2018-12-04,0.01627,0.01722,0.01571,0.0166
2018-12-05,0.01664,0.01671,0.01536,0.01554
2018-12-06,0.01553,0.01596,0.01399,0.01422
2018-12-07,0.01422,0.01473,0.01269,0.01377
2018-12-08,0.01378,0.01457,0.01277,0.01388
2018-12-09,0.01394,0.01466,0.01337,0.01417
2018-12-10,0.01416,0.01433,0.01314,0.0135
2018-12-11,0.0135,0.01374,0.01314,0.01352
2018-12-12,0.01352,0.0144,0.01321,0.01386
2018-12-13,0.0139,0.01415,0.01295,0.0132
2018-12-14,0.01319,0.01325,0.01241,0.01274
2018-12-15,0.01274,0.01305,0.01245,0.01278
2018-12-16,0.01275,0.01367,0.01271,0.01306
2018-12-17,0.01306,0.01477,0.01296,0.01427
2018-12-18,0.01428,0.0162,0.01396,0.01573
2018-12-19,0.01573,0.01822,0.015,0.01558
2018-12-20,0.01558,0.01783,0.01532,0.01737
2018-12-21,0.01738,0.01951,0.01647,0.01713
2018-12-22,0.01712,0.01852,0.01685,0.01833
2018-12-23,0.01833,0.02111,0.0183,0.02027
2018-12-24,0.02027,0.0225,0.02003,0.02066
2018-12-25,0.02066,0.02088,0.01704,0.018
2018-12-26,0.01801,0.01946,0.01761,0.01856
2018-12-27,0.01857,0.01896,0.01688,0.01699
2018-12-28,0.01696,0.02087,0.01665,0.02004
2018-12-29,0.02004,0.02243,0.01983,0.02233
2018-12-30,0.0224,0.023,0.02047,0.02106
2018-12-31,0.02106,0.02122,0.01915,0.01943
2019-01-01,0.01947,0.02071,0.01936,0.02031
2019-01-02,0.02031,0.02124,0.0203,0.02107
2019-01-03,0.02107,0.02131,0.01942,0.02007
2019-01-04,0.02007,0.02105,0.0197,0.02075
2019-01-05,0.02071,0.02104,0.02039,0.02069
2019-01-06,0.02069,0.02249,0.0203,0.02175
2019-01-07,0.02176,0.02273,0.02175,0.02223
2019-01-08,0.02223,0.02487,0.02203,0.02389
2019-01-09,0.02389,0.02599,0.02371,0.02438
2019-01-10,0.02438,0.02518,0.01996,0.02031
2019-01-11,0.02031,0.02119,0.0196,0.02009
2019-01-12,0.0201,0.02075,0.01983,0.02043
2019-01-13,0.02043,0.02055,0.01832,0.01838
2019-01-14,0.01838,0.02127,0.01833,0.02127
2019-01-15,0.02127,0.02155,0.01996,0.02143
2019-01-16,0.02135,0.02423,0.02126,0.02309
2019-01-17,0.02309,0.02338,0.02192,0.02281
2019-01-18,0.02281,0.02293,0.02141,0.02178
2019-01-19,0.02178,0.02312,0.02174,0.02249
2019-01-20,0.02249,0.02281,0.02046,0.02136
2019-01-21,0.02136,0.02157,0.02078,0.02102
2019-01-22,0.02099,0.02311,0.02099,0.023
2019-01-23,0.02307,0.0231,0.02115,0.022
2019-01-24,0.02199,0.02246,0.02127,0.02223
2019-01-25,0.02223,0.02228,0.02134,0.02194
2019-01-26,0.02198,0.02259,0.02185,0.02232
2019-01-27,0.02232,0.02406,0.02158,0.02241
2019-01-28,0.02241,0.02297,0.0194,0.02066
2019-01-29,0.02066,0.02186,0.01944,0.02038
2019-01-30,0.02037,0.021,0.01974,0.02031
2019-01-31,0.02031,0.02048,0.01809,0.01858
2019-02-01,0.01858,0.01869,0.0176,0.01828
2019-02-02,0.01827,0.01843,0.01779,0.01793
2019-02-03,0.01796,0.01851,0.01724,0.01736
2019-02-04,0.01737,0.01808,0.01731,0.01765
2019-02-05,0.01761,0.01795,0.01726,0.01741
2019-02-06,0.01741,0.01752,0.01619,0.01653
2019-02-07,0.01653,0.01729,0.01636,0.01669
2019-02-08,0.01669,0.0185,0.01635,0.01767
2019-02-09,0.01767,0.0181,0.0172,0.01747
2019-02-10,0.01747,0.01752,0.01668,0.01733
2019-02-11,0.0173,0.01768,0.01667,0.01693
2019-02-12,0.01693,0.01719,0.01664,0.01694
2019-02-13,0.01694,0.01734,0.01674,0.01704
2019-02-14,0.01704,0.01713,0.01666,0.01673
2019-02-15,0.01674,0.01718,0.01663,0.01688
2019-02-16,0.01688,0.01769,0.0168,0.0174
2019-02-17,0.0174,0.01786,0.01704,0.0176
2019-02-18,0.0176,0.0187,0.01751,0.01814
2019-02-19,0.01814,0.02081,0.01778,0.0188
2019-02-20,0.0188,0.01932,0.01827,0.01875
2019-02-21,0.01875,0.01946,0.01795,0.0181
2019-02-22,0.0181,0.01847,0.01797,0.01831
2019-02-23,0.01831,0.01982,0.01821,0.0194
2019-02-24,0.0194,0.02007,0.01652,0.01721
2019-02-25,0.01721,0.01762,0.0167,0.01732
2019-02-26,0.01732,0.01828,0.017,0.01741
2019-02-27,0.01741,0.01779,0.01675,0.01719
2019-02-28,0.0172,0.01754,0.01697,0.01707
2019-03-01,0.01707,0.0174,0.01695,0.01723
2019-03-02,0.01722,0.01731,0.01681,0.01714
2019-03-03,0.01714,0.01725,0.01692,0.01703
2019-03-04,0.01703,0.01704,0.01574,0.01631
2019-03-05,0.01631,0.01721,0.01602,0.01684
2019-03-06,0.01684,0.0172,0.01667,0.01678
2019-03-07,0.01678,0.01699,0.01657,0.01699
2019-03-08,0.017,0.01792,0.01665,0.017
2019-03-09,0.01704,0.01848,0.0169,0.01804
2019-03-10,0.01804,0.01848,0.01749,0.01782
2019-03-11,0.01782,0.01816,0.01706,0.01735
2019-03-12,0.01734,0.01822,0.0169,0.01795
2019-03-13,0.01795,0.0189,0.0178,0.01822
2019-03-14,0.01822,0.01858,0.01756,0.01817
2019-03-15,0.01817,0.01845,0.0181,0.01827
2019-03-16,0.01827,0.01864,0.01823,0.01839
2019-03-17,0.01839,0.01856,0.0178,0.01826
2019-03-18,0.01825,0.01838,0.01783,0.01796
2019-03-19,0.01797,0.01829,0.0179,0.01824
2019-03-20,0.01824,0.01924,0.0182,0.01923
2019-03-21,0.01922,0.0194,0.0176,0.0186
2019-03-22,0.0186,0.01966,0.01829,0.01942
2019-03-23,0.01942,0.0202,0.01905,0.01961
2019-03-24,0.01961,0.02035,0.01946,0.02
2019-03-25,0.02,0.02015,0.0182,0.01879
2019-03-26,0.01879,0.01897,0.01796,0.01844
2019-03-27,0.01844,0.0194,0.01839,0.01907
2019-03-28,0.01907,0.01952,0.01901,0.01936
2019-03-29,0.01936,0.01957,0.0191,0.01924
2019-03-30,0.01924,0.01985,0.01884,0.01972
2019-03-31,0.01973,0.02114,0.01943,0.02048
2019-04-01,0.02048,0.021,0.02003,0.02061
2019-04-02,0.02061,0.02263,0.02054,0.02249
2019-04-03,0.02249,0.02481,0.0223,0.02378
2019-04-04,0.0238,0.02403,0.02123,0.02272
2019-04-05,0.02272,0.02475,0.02229,0.0247
2019-04-06,0.0247,0.02654,0.02446,0.02497
2019-04-07,0.02497,0.02555,0.02451,0.02497
2019-04-08,0.02497,0.02522,0.02286,0.02427
2019-04-09,0.02426,0.02444,0.02216,0.02289
2019-04-10,0.0229,0.02375,0.0224,0.02268
2019-04-11,0.02267,0.02286,0.01908,0.02013
2019-04-12,0.02013,0.02124,0.01932,0.02074
2019-04-13,0.02073,0.02096,0.02008,0.02035
2019-04-14,0.02035,0.02123,0.02,0.02102
2019-04-15,0.02102,0.02217,0.02019,0.02062
2019-04-16,0.02062,0.02121,0.02022,0.02112
2019-04-17,0.02111,0.02188,0.02095,0.02155
2019-04-18,0.02155,0.02271,0.02138,0.02232
2019-04-19,0.02232,0.02259,0.02174,0.02212
2019-04-20,0.02212,0.0224,0.0216,0.02162
2019-04-21,0.02162,0.02198,0.02005,0.02086
2019-04-22,0.02087,0.02176,0.02046,0.02115
2019-04-23,0.02115,0.02156,0.01996,0.02059
2019-04-24,0.02059,0.02069,0.0178,0.01922
2019-04-25,0.01922,0.01967,0.01827,0.01832
2019-04-26,0.01833,0.01833,0.01653,0.01684
2019-04-27,0.01683,0.01831,0.01675,0.01802
2019-04-28,0.01802,0.01808,0.01722,0.0173
2019-04-29,0.0173,0.01758,0.01613,0.01647
2019-04-30,0.01647,0.01735,0.01619,0.01717
2019-05-01,0.01717,0.01775,0.01704,0.01741
2019-05-02,0.01741,0.01757,0.01711,0.01729
2019-05-03,0.01728,0.0176,0.01666,0.01697
2019-05-04,0.01697,0.01711,0.01567,0.01614
2019-05-05,0.01615,0.01622,0.01545,0.01596
2019-05-06,0.01597,0.01693,0.01488,0.01653
2019-05-07,0.01653,0.01713,0.01564,0.01643
2019-05-08,0.01643,0.01646,0.01521,0.0162
2019-05-09,0.0162,0.01633,0.01446,0.01486
2019-05-10,0.01486,0.01562,0.01457,0.01524
2019-05-11,0.01524,0.01692,0.01511,0.01686
2019-05-12,0.01686,0.01702,0.01536,0.01614
2019-05-13,0.01615,0.01729,0.0157,0.01675
2019-05-14,0.01672,0.01808,0.01597,0.01773
2019-05-15,0.01773,0.02005,0.01752,0.02001
2019-05-16,0.02009,0.02173,0.01782,0.01887
2019-05-17,0.01885,0.0191,0.01554,0.01715
2019-05-18,0.01715,0.01789,0.01672,0.0171
2019-05-19,0.0171,0.0183,0.01679,0.01785
2019-05-20,0.01785,0.01798,0.01633,0.0173
2019-05-21,0.01729,0.02398,0.01718,0.0209
2019-05-22,0.02091,0.0242,0.0201,0.02131
2019-05-23,0.02132,0.0221,0.01987,0.02025
2019-05-24,0.02028,0.02132,0.01951,0.01975
2019-05-25,0.01974,0.0203,0.01883,0.02027
2019-05-26,0.02027,0.02064,0.01877,0.0198
2019-05-27,0.0198,0.02077,0.0195,0.02034
2019-05-28,0.02035,0.02181,0.02013,0.02151
2019-05-29,0.02151,0.02184,0.01985,0.02096
2019-05-30,0.02097,0.02289,0.01838,0.01898
2019-05-31,0.01897,0.02041,0.01859,0.02003
2019-06-01,0.02003,0.02046,0.01914,0.01977
2019-06-02,0.01977,0.02197,0.01954,0.02186
2019-06-03,0.02186,0.02327,0.01971,0.02222
2019-06-04,0.02222,0.02446,0.01984,0.02088
2019-06-05,0.0208,0.02269,0.02053,0.02114
2019-06-06,0.02113,0.02411,0.02098,0.02369
2019-06-07,0.02369,0.02623,0.02285,0.02419
2019-06-08,0.02419,0.02615,0.02332,0.02361
2019-06-09,0.02361,0.0245,0.02145,0.0218
2019-06-10,0.02179,0.0237,0.02121,0.02361
2019-06-11,0.02361,0.0247,0.02285,0.02319
2019-06-12,0.02319,0.02336,0.02225,0.02316
2019-06-13,0.02316,0.02355,0.0225,0.02277
2019-06-14,0.02278,0.02434,0.02151,0.02249
2019-06-15,0.02249,0.0232,0.02234,0.02276
2019-06-16,0.02276,0.02477,0.02229,0.02468
2019-06-17,0.02468,0.02693,0.02424,0.02517
2019-06-18,0.02518,0.02591,0.02225,0.02253
2019-06-19,0.02254,0.02327,0.0218,0.02186
2019-06-20,0.02187,0.02225,0.02036,0.02076
2019-06-21,0.02076,0.02124,0.01982,0.02015
2019-06-22,0.02015,0.02134,0.01931,0.02097
2019-06-23,0.02097,0.0214,0.01974,0.02014
2019-06-24,0.02013,0.02067,0.01966,0.02002
2019-06-25,0.02002,0.02094,0.01983,0.01998
2019-06-26,0.01998,0.02098,0.01781,0.01815
2019-06-27,0.01817,0.01879,0.01569,0.01633
2019-06-28,0.01634,0.01697,0.01601,0.01657
2019-06-29,0.01657,0.01848,0.01604,0.01792
2019-06-30,0.01792,0.01845,0.01643,0.01692
2019-07-01,0.01692,0.01785,0.01626,0.01714
2019-07-02,0.01713,0.01743,0.01582,0.01636
2019-07-03,0.01636,0.01678,0.01596,0.01632
2019-07-04,0.01631,0.0166,0.01549,0.01587
2019-07-05,0.01587,0.01616,0.0154,0.01573
2019-07-06,0.01574,0.01772,0.0155,0.01702
2019-07-07,0.01701,0.01749,0.01641,0.01742
2019-07-08,0.01742,0.01807,0.01658,0.01665
2019-07-09,0.01665,0.01715,0.01644,0.0167
2019-07-10,0.0167,0.01749,0.0153,0.01587
2019-07-11,0.01588,0.01618,0.01355,0.01402
2019-07-12,0.01401,0.0149,0.01366,0.01463
2019-07-13,0.01463,0.01469,0.01354,0.01378
2019-07-14,0.01378,0.0142,0.01243,0.0129
2019-07-15,0.0129,0.01291,0.01113,0.01182
2019-07-16,0.01183,0.01218,0.009708,0.01013
2019-07-17,0.01013,0.01078,0.009142,0.01061
2019-07-18,0.01051,0.01108,0.009934,0.01091
2019-07-19,0.01091,0.01124,0.01045,0.01099
2019-07-20,0.01099,0.01195,0.01078,0.01194
2019-07-21,0.01195,0.01219,0.01091,0.01131
2019-07-22,0.01131,0.01157,0.01069,0.01099
2019-07-23,0.01099,0.01112,0.01008,0.01053
2019-07-24,0.01053,0.01055,0.009853,0.01027
2019-07-25,0.01027,0.01099,0.01016,0.01079
2019-07-26,0.01079,0.01112,0.01039,0.01092
2019-07-27,0.01092,0.0112,0.01006,0.01027
2019-07-28,0.01027,0.01051,0.01009,0.01031
2019-07-29,0.01031,0.01048,0.00981,0.01026
2019-07-30,0.01026,0.01074,0.01006,0.01064
2019-07-31,0.01064,0.01154,0.01064,0.01085
2019-08-01,0.01085,0.01108,0.0101,0.01021
2019-08-02,0.01021,0.01082,0.009996,0.01022
2019-08-03,0.01022,0.01056,0.01009,0.01029
2019-08-04,0.01029,0.01041,0.009936,0.01009
2019-08-05,0.01009,0.01021,0.009708,0.009859
2019-08-06,0.009859,0.01006,0.009079,0.009098
2019-08-07,0.009095,0.009582,0.008675,0.008835
2019-08-08,0.008832,0.00896,0.008287,0.008439
2019-08-09,0.00844,0.008622,0.007837,0.008104
2019-08-10,0.008105,0.008483,0.007813,0.008365
2019-08-11,0.008365,0.01007,0.008213,0.008859
2019-08-12,0.008858,0.009233,0.008667,0.008773
2019-08-13,0.008773,0.009434,0.008554,0.008806
2019-08-14,0.008805,0.008827,0.007661,0.007747
2019-08-15,0.007748,0.007891,0.006895,0.007549
2019-08-16,0.007549,0.007627,0.007105,0.007418
2019-08-17,0.007418,0.007924,0.007167,0.007708
2019-08-18,0.007708,0.007977,0.00748,0.007923
2019-08-19,0.007925,0.008127,0.007585,0.00772
2019-08-20,0.007718,0.007856,0.007291,0.00756
2019-08-21,0.00756,0.007592,0.006831,0.007036
2019-08-22,0.007035,0.007756,0.006892,0.007505
2019-08-23,0.007506,0.007709,0.007354,0.007608
2019-08-24,0.007609,0.009074,0.007484,0.008464
2019-08-25,0.008464,0.008995,0.007785,0.007803
2019-08-26,0.007802,0.008709,0.007761,0.008319
2019-08-27,0.008319,0.008413,0.007713,0.007809
2019-08-28,0.00781,0.008161,0.006982,0.007297
2019-08-29,0.007299,0.007314,0.006709,0.007232
2019-08-30,0.007236,0.007239,0.006863,0.007007
2019-08-31,0.007007,0.007149,0.006855,0.007064
2019-09-01,0.007065,0.00715,0.006828,0.006993
2019-09-02,0.006996,0.007212,0.006836,0.007175
2019-09-03,0.007177,0.007392,0.006876,0.007169
2019-09-04,0.007168,0.007285,0.006897,0.00704
2019-09-05,0.007042,0.007124,0.006625,0.006759
2019-09-06,0.006759,0.006969,0.006439,0.006569
2019-09-07,0.006569,0.006966,0.006449,0.006846
2019-09-08,0.006844,0.007001,0.006724,0.00688
2019-09-09,0.006882,0.007195,0.006589,0.007099
2019-09-10,0.0071,0.00716,0.00668,0.006771
2019-09-11,0.006772,0.007536,0.006696,0.006817
2019-09-12,0.006815,0.006936,0.0065,0.006772
2019-09-13,0.006771,0.006902,0.006623,0.006701
2019-09-14,0.0067,0.007004,0.006678,0.006863
2019-09-15,0.006865,0.006979,0.006699,0.006905
2019-09-16,0.006905,0.007253,0.006803,0.007119
2019-09-17,0.007119,0.007397,0.006767,0.00726
2019-09-18,0.00726,0.007625,0.007058,0.007609
2019-09-19,0.007609,0.007617,0.006955,0.007183
2019-09-20,0.007183,0.007242,0.006964,0.007084
2019-09-21,0.007082,0.007226,0.006782,0.006994
2019-09-22,0.006993,0.007011,0.006593,0.006744
2019-09-23,0.006745,0.006777,0.006315,0.006441
2019-09-24,0.006438,0.006459,0.002639,0.005017
2019-09-25,0.005017,0.005217,0.004732,0.005035
2019-09-26,0.005035,0.005105,0.004509,0.004714
2019-09-27,0.004714,0.005047,0.004659,0.004946
2019-09-28,0.004947,0.005255,0.004913,0.005139
2019-09-29,0.00514,0.005254,0.004699,0.005078
2019-09-30,0.005077,0.005205,0.005,0.005044
2019-10-01,0.005041,0.005263,0.005001,0.005079
2019-10-02,0.00508,0.005293,0.004938,0.005052
2019-10-03,0.005052,0.005223,0.004865,0.005082
2019-10-04,0.005082,0.005498,0.005066,0.005407
