TIMESTAMP,AABL_OPEN_PRICE_USD,AABL_HIGH_PRICE_USD,AABL_LOW_PRICE_USD,AABL_CLOSE_PRICE_USD,AABL_VOLUME_USD,AABL_DIVIDENDS_USD,AABL_STOCK_SPLITS_USD
2024-04-05 00:00:00+00:00,0.00919399969279766,0.014043999835848808,0.008624999783933163,0.011963999830186367,3033405,0.0,0.0
2024-04-06 00:00:00+00:00,0.011750999838113785,0.015925999730825424,0.010677999816834927,0.014487000182271004,1179087,0.0,0.0
2024-04-07 00:00:00+00:00,0.014531999826431274,0.014692000113427639,0.01076900027692318,0.011753999628126621,806938,0.0,0.0
2024-04-08 00:00:00+00:00,0.011753999628126621,0.011845000088214874,0.009014000184834003,0.010525000281631947,1255471,0.0,0.0
2024-04-09 00:00:00+00:00,0.011661999858915806,0.013187999837100506,0.01093399990350008,0.012311000376939774,792873,0.0,0.0
2024-04-10 00:00:00+00:00,0.012311000376939774,0.012736000120639801,0.00991399958729744,0.011475999839603901,662667,0.0,0.0
2024-04-11 00:00:00+00:00,0.011477000080049038,0.01363999955356121,0.010083000175654888,0.01015899982303381,691483,0.0,0.0
2024-04-12 00:00:00+00:00,0.01015899982303381,0.010742999613285065,0.007480999920517206,0.007567000109702349,1072171,0.0,0.0
2024-04-13 00:00:00+00:00,0.007567000109702349,0.00815299991518259,0.005979000125080347,0.00684799998998642,931522,0.0,0.0
2024-04-14 00:00:00+00:00,0.00684799998998642,0.008976999670267105,0.006705000065267086,0.008756999857723713,481180,0.0,0.0
2024-04-15 00:00:00+00:00,0.008925000205636024,0.009747999720275402,0.006637999787926674,0.007805999834090471,657354,0.0,0.0
2024-04-16 00:00:00+00:00,0.007805999834090471,0.007848000153899193,0.00608400022611022,0.0061079999431967735,546017,0.0,0.0
2024-04-17 00:00:00+00:00,0.0066200001165270805,0.010266999714076519,0.005745999980717897,0.007778999861329794,1096987,0.0,0.0
2024-04-18 00:00:00+00:00,0.007778999861329794,0.009820999577641487,0.0065449997782707214,0.009209999814629555,1146314,0.0,0.0
2024-04-19 00:00:00+00:00,0.009180000051856041,0.009310999885201454,0.007524999789893627,0.007662000134587288,1032746,0.0,0.0
2024-04-20 00:00:00+00:00,0.007662000134587288,0.011230000294744968,0.007263000123202801,0.00949000008404255,866434,0.0,0.0
2024-04-21 00:00:00+00:00,0.009176000021398067,0.009858000092208385,0.00802799966186285,0.009751999750733376,618412,0.0,0.0
2024-04-22 00:00:00+00:00,0.009751999750733376,0.0097850002348423,0.008302000351250172,0.008693999610841274,684466,0.0,0.0
2024-04-23 00:00:00+00:00,0.008692000061273575,0.010672000236809254,0.0075090001337230206,0.00863100029528141,954147,0.0,0.0
2024-04-24 00:00:00+00:00,0.0084610003978014,0.009066999889910221,0.00786300003528595,0.009066999889910221,495762,0.0,0.0
2024-04-25 00:00:00+00:00,0.009066999889910221,0.009695000015199184,0.0077840001322329044,0.0085230004042387,527688,0.0,0.0
2024-04-26 00:00:00+00:00,0.008516999892890453,0.008806000463664532,0.007639000192284584,0.007828000001609325,375572,0.0,0.0
2024-04-27 00:00:00+00:00,0.007809999864548445,0.007910000160336494,0.006661000195890665,0.007162999827414751,472823,0.0,0.0
2024-04-28 00:00:00+00:00,0.007162999827414751,0.00816699955612421,0.007133000064641237,0.007784999907016754,286392,0.0,0.0
2024-04-29 00:00:00+00:00,0.007794999983161688,0.007801999803632498,0.006159000098705292,0.006775000132620335,484067,0.0,0.0
2024-04-30 00:00:00+00:00,0.006775000132620335,0.0068270000629127026,0.0047889999113976955,0.005615999922156334,709838,0.0,0.0
2024-05-01 00:00:00+00:00,0.005615999922156334,0.006845000199973583,0.004573000129312277,0.005078000016510487,552700,0.0,0.0
2024-05-02 00:00:00+00:00,0.005078000016510487,0.005702999886125326,0.004877000115811825,0.0052269999869167805,487093,0.0,0.0
2024-05-03 00:00:00+00:00,0.005212000105530024,0.00609799986705184,0.004856000188738108,0.005853999871760607,455607,0.0,0.0
2024-05-04 00:00:00+00:00,0.005853999871760607,0.005886999890208244,0.00520200002938509,0.00520200002938509,277947,0.0,0.0
2024-05-05 00:00:00+00:00,0.00520200002938509,0.005450999829918146,0.004523999989032745,0.005016999784857035,483797,0.0,0.0
2024-05-06 00:00:00+00:00,0.005016999784857035,0.005841000005602837,0.004937999881803989,0.004937999881803989,474125,0.0,0.0
2024-05-07 00:00:00+00:00,0.004937999881803989,0.005344000179320574,0.0045380000956356525,0.004621000029146671,446903,0.0,0.0
2024-05-08 00:00:00+00:00,0.004621000029146671,0.004792000167071819,0.0037090000696480274,0.004182000178843737,473173,0.0,0.0
2024-05-09 00:00:00+00:00,0.004182000178843737,0.004310999996960163,0.003916999790817499,0.004263999871909618,248684,0.0,0.0
2024-05-10 00:00:00+00:00,0.004263999871909618,0.004497999791055918,0.0031429999507963657,0.003286000108346343,678352,0.0,0.0
2024-05-11 00:00:00+00:00,0.003286000108346343,0.004356999881565571,0.003237999975681305,0.003914000000804663,525067,0.0,0.0
2024-05-12 00:00:00+00:00,0.003914000000804663,0.004356000106781721,0.0036869999021291733,0.003894000081345439,269673,0.0,0.0
2024-05-13 00:00:00+00:00,0.0039059999398887157,0.009173999540507793,0.0032919999212026596,0.005235999822616577,1298510,0.0,0.0
