TIMESTAMP,SQRL_OPEN_PRICE_USD,SQRL_HIGH_PRICE_USD,SQRL_LOW_PRICE_USD,SQRL_CLOSE_PRICE_USD,SQRL_VOLUME_USD,SQRL_DIVIDENDS_USD,SQRL_STOCK_SPLITS_USD
2024-11-29 00:00:00+00:00,0.0006280000088736415,0.0008060000254772604,0.0006019999855197966,0.0007859999896027148,20344,0.0,0.0
2024-11-30 00:00:00+00:00,0.0007859999896027148,0.0014149999478831887,0.0007239999831654131,0.0007699999841861427,124427,0.0,0.0
2024-12-01 00:00:00+00:00,0.0007699999841861427,0.0010310000507161021,0.0007639999967068434,0.0008859999943524599,23719,0.0,0.0
2024-12-02 00:00:00+00:00,0.0008859999943524599,0.000957000011112541,0.0008420000085607171,0.0008490000036545098,14213,0.0,0.0
2024-12-03 00:00:00+00:00,0.0008490000036545098,0.0008559999987483025,0.0007600000244565308,0.0008069999748840928,9730,0.0,0.0
2024-12-04 00:00:00+00:00,0.0008069999748840928,0.0009350000182166696,0.0006430000066757202,0.0006430000066757202,30465,0.0,0.0
2024-12-05 00:00:00+00:00,0.0006430000066757202,0.0006689999718219042,0.0006060000159777701,0.0006179999909363687,4551,0.0,0.0
2024-12-06 00:00:00+00:00,0.000623999978415668,0.0006880000000819564,0.0005559999844990671,0.0006810000049881637,12718,0.0,0.0
2024-12-07 00:00:00+00:00,0.0006810000049881637,0.0007149999728426337,0.000678999989759177,0.0006949999951757491,3939,0.0,0.0
2024-12-08 00:00:00+00:00,0.0006949999951757491,0.0009560000034980476,0.0006680000224150717,0.000813000020571053,36011,0.0,0.0
2024-12-09 00:00:00+00:00,0.000813000020571053,0.000813000020571053,0.0006019999855197966,0.000610999995842576,13635,0.0,0.0
2024-12-10 00:00:00+00:00,0.000610999995842576,0.0006309999735094607,0.0005910000181756914,0.0006150000263005495,2038,0.0,0.0
2024-12-11 00:00:00+00:00,0.0006150000263005495,0.0006150000263005495,0.0005450000171549618,0.0005639999872073531,8067,0.0,0.0
2024-12-12 00:00:00+00:00,0.0005639999872073531,0.000590000010561198,0.0005370000144466758,0.0005859999801032245,7114,0.0,0.0
