,MSE,MAE,RMSE,MAPE,R2
0,0.0009000432831835841,0.024285152799670823,0.03000072137771997,0.04448636332901813,0.3767342008171882
1,0.00031520699294633914,0.014759812889285502,0.017754069757279292,0.02788728156592696,0.8747218531907452
2,0.0006046741905394805,0.02067596385625648,0.0245901238414832,0.02926614724431437,0.7765311628430982
3,0.0009915013619832653,0.024391113466474167,0.03148811461461714,0.034909972862591294,0.6046371935405428
4,0.0012032050834753934,0.027561716578282717,0.03468724669781955,0.030686273182357234,0.8149306804952715
5,0.0010560016077788732,0.024638007827714876,0.03249617835652176,0.02633608719935999,0.6888936754541257
6,0.0007876871878051841,0.02037958685229526,0.02806576540565363,0.026657506854020102,0.578533289200648
7,0.00034697678733994246,0.013235090506502067,0.01862731293933568,0.02114289493598342,0.8868753113474621
8,0.000837088191861583,0.019716932804617737,0.02893247642117043,0.03127424578201964,0.49021794464679314
9,0.0005663417752717829,0.017245479294997354,0.023797936365823464,0.027083975711515686,0.7427379998947081
10,0.0003042822104295497,0.014333807011909802,0.017443686835917162,0.02262232691767347,0.8149836027745059
11,0.0005255414415749611,0.01732196039738007,0.02292469065385531,0.03583250914312525,0.8241980462118639
Mean,0.0007032125095158283,0.019878718690448906,0.025900693605599715,0.02984879872732546,0.7061662467014127
