TIMESTAMP,GIKO_OPEN_PRICE_USD,GIKO_HIGH_PRICE_USD,GIKO_LOW_PRICE_USD,GIKO_CLOSE_PRICE_USD,GIKO_VOLUME_USD,GIKO_DIVIDENDS_USD,GIKO_STOCK_SPLITS_USD
2024-05-10 00:00:00+00:00,0.8133909702301025,0.817920982837677,0.48153001070022583,0.5476970076560974,1490026,0.0,0.0
2024-05-11 00:00:00+00:00,0.5496090054512024,0.7450039982795715,0.5092459917068481,0.6653289794921875,1192113,0.0,0.0
2024-05-12 00:00:00+00:00,0.7053670287132263,0.7096120119094849,0.462907999753952,0.47461000084877014,962338,0.0,0.0
2024-05-13 00:00:00+00:00,0.4806950092315674,0.8649960160255432,0.39954501390457153,0.45547300577163696,2233228,0.0,0.0
2024-05-14 00:00:00+00:00,0.442220002412796,0.5485039949417114,0.3147999942302704,0.4193669855594635,1249202,0.0,0.0
2024-05-15 00:00:00+00:00,0.4193669855594635,0.6277549862861633,0.33183300495147705,0.5958219766616821,910783,0.0,0.0
2024-05-16 00:00:00+00:00,0.626101016998291,0.7935400009155273,0.5232399702072144,0.5433099865913391,1065186,0.0,0.0
2024-05-17 00:00:00+00:00,0.5650460124015808,1.1266160011291504,0.5650460124015808,0.9188200235366821,2895978,0.0,0.0
2024-05-18 00:00:00+00:00,1.0079820156097412,1.0286519527435303,0.6372929811477661,0.6691309809684753,1391844,0.0,0.0
2024-05-19 00:00:00+00:00,0.6938390135765076,0.7710239887237549,0.5396100282669067,0.6215800046920776,851786,0.0,0.0
2024-05-20 00:00:00+00:00,0.6235309839248657,0.7436869740486145,0.546995997428894,0.5862849950790405,1089337,0.0,0.0
2024-05-21 00:00:00+00:00,0.5862849950790405,0.6986479759216309,0.5261170268058777,0.5261170268058777,652030,0.0,0.0
2024-05-22 00:00:00+00:00,0.5206900238990784,0.971231997013092,0.5101850032806396,0.8950660228729248,1339565,0.0,0.0
2024-05-23 00:00:00+00:00,0.8696579933166504,1.0594069957733154,0.7657650113105774,0.8209789991378784,1405177,0.0,0.0
2024-05-24 00:00:00+00:00,0.8317520022392273,0.8965209722518921,0.6291109919548035,0.7307050228118896,598103,0.0,0.0
2024-05-25 00:00:00+00:00,0.7307050228118896,0.7308719754219055,0.6111109852790833,0.6466860175132751,468273,0.0,0.0
2024-05-26 00:00:00+00:00,0.6845960021018982,0.6956160068511963,0.5161280035972595,0.5740240216255188,1010864,0.0,0.0
2024-05-27 00:00:00+00:00,0.5740650296211243,0.654125988483429,0.4138430058956146,0.5685110092163086,1230374,0.0,0.0
2024-05-28 00:00:00+00:00,0.5418239831924438,0.6816750168800354,0.40425199270248413,0.5291339755058289,1272828,0.0,0.0
2024-05-29 00:00:00+00:00,0.5308650135993958,0.7265400290489197,0.4575429856777191,0.6980460286140442,1008663,0.0,0.0
2024-05-30 00:00:00+00:00,0.6300470232963562,0.8559280037879944,0.5762050151824951,0.8367409706115723,1386524,0.0,0.0
2024-05-31 00:00:00+00:00,0.8248900175094604,0.8594369888305664,0.5961909890174866,0.8522400259971619,1329757,0.0,0.0
2024-06-01 00:00:00+00:00,0.949338972568512,1.0093029737472534,0.6321309804916382,0.7035710215568542,1564984,0.0,0.0
2024-06-02 00:00:00+00:00,0.7164289951324463,0.7983899712562561,0.6279410123825073,0.6684790253639221,401018,0.0,0.0
2024-06-03 00:00:00+00:00,0.7304099798202515,0.9371659755706787,0.6668109893798828,0.7863410115242004,834328,0.0,0.0
2024-06-04 00:00:00+00:00,0.7918530106544495,1.1043859720230103,0.7917079925537109,1.0236999988555908,1019585,0.0,0.0
2024-06-05 00:00:00+00:00,0.9954900145530701,1.6928499937057495,0.9406759738922119,1.3200969696044922,3413266,0.0,0.0
2024-06-06 00:00:00+00:00,1.2867720127105713,1.4880889654159546,0.9962700009346008,1.1482410430908203,1208435,0.0,0.0
2024-06-07 00:00:00+00:00,1.2445299625396729,1.432350993156433,0.8627889752388,0.9182220101356506,1539536,0.0,0.0
2024-06-08 00:00:00+00:00,0.9207170009613037,1.182502031326294,0.9002730250358582,1.1428250074386597,550636,0.0,0.0
2024-06-09 00:00:00+00:00,1.1428250074386597,1.177258014678955,0.9316890239715576,0.9573580026626587,423562,0.0,0.0
2024-06-10 00:00:00+00:00,0.957485020160675,1.0855720043182373,0.733119010925293,0.8121880292892456,711109,0.0,0.0
2024-06-11 00:00:00+00:00,0.8121880292892456,0.8769400119781494,0.6833069920539856,0.7642539739608765,887895,0.0,0.0
2024-06-12 00:00:00+00:00,0.7663909792900085,0.8627920150756836,0.6931809782981873,0.7620369791984558,949504,0.0,0.0
2024-06-13 00:00:00+00:00,0.76180100440979,0.793300986289978,0.5685309767723083,0.6400099992752075,1153952,0.0,0.0
2024-06-14 00:00:00+00:00,0.6400099992752075,0.7925800085067749,0.5524280071258545,0.6131190061569214,766205,0.0,0.0
2024-06-15 00:00:00+00:00,0.6131190061569214,0.7437949776649475,0.596472978591919,0.6457870006561279,600384,0.0,0.0
2024-06-16 00:00:00+00:00,0.6443520188331604,0.789089024066925,0.6326019763946533,0.6764839887619019,720908,0.0,0.0
2024-06-17 00:00:00+00:00,0.6764839887619019,0.7808799743652344,0.48963698744773865,0.5050299763679504,728079,0.0,0.0
2024-06-18 00:00:00+00:00,0.5068640112876892,0.6125770211219788,0.4296559989452362,0.5243669748306274,968711,0.0,0.0
2024-06-19 00:00:00+00:00,0.5243669748306274,0.6051549911499023,0.41066500544548035,0.49714699387550354,591563,0.0,0.0
2024-06-20 00:00:00+00:00,0.49714699387550354,0.5883209705352783,0.42277300357818604,0.4821459949016571,532842,0.0,0.0
2024-06-21 00:00:00+00:00,0.48236700892448425,0.4911760091781616,0.3804349899291992,0.432220995426178,430192,0.0,0.0
2024-06-22 00:00:00+00:00,0.432220995426178,0.5050089955329895,0.39117300510406494,0.4646660089492798,463632,0.0,0.0
2024-06-23 00:00:00+00:00,0.41151300072669983,0.4916149973869324,0.3625679910182953,0.3690569996833801,406397,0.0,0.0
2024-06-24 00:00:00+00:00,0.3676289916038513,0.4604159891605377,0.2837739884853363,0.43716299533843994,633692,0.0,0.0
2024-06-25 00:00:00+00:00,0.43346500396728516,0.5043280124664307,0.40652599930763245,0.4627319872379303,347028,0.0,0.0
2024-06-26 00:00:00+00:00,0.4627319872379303,0.49737998843193054,0.38898900151252747,0.390531986951828,177913,0.0,0.0
2024-06-27 00:00:00+00:00,0.390531986951828,0.4881629943847656,0.3471809923648834,0.41643598675727844,286096,0.0,0.0
2024-06-28 00:00:00+00:00,0.41643598675727844,0.45916101336479187,0.36058300733566284,0.38676801323890686,284305,0.0,0.0
2024-06-29 00:00:00+00:00,0.38676801323890686,0.5341359972953796,0.3673520088195801,0.49283498525619507,216531,0.0,0.0
2024-06-30 00:00:00+00:00,0.49283498525619507,0.6674780249595642,0.4928329885005951,0.5884169936180115,229103,0.0,0.0
2024-07-01 00:00:00+00:00,0.5884169936180115,0.8097800016403198,0.5475469827651978,0.550212025642395,507134,0.0,0.0
2024-07-02 00:00:00+00:00,0.550212025642395,0.8330690264701843,0.5498870015144348,0.7005339860916138,534404,0.0,0.0
2024-07-03 00:00:00+00:00,0.7005339860916138,0.7072029709815979,0.5060949921607971,0.5150359869003296,269240,0.0,0.0
2024-07-04 00:00:00+00:00,0.47607898712158203,0.5063740015029907,0.43154600262641907,0.43154600262641907,223338,0.0,0.0
2024-07-05 00:00:00+00:00,0.43154600262641907,0.5117599964141846,0.39518898725509644,0.44629499316215515,103975,0.0,0.0
2024-07-06 00:00:00+00:00,0.4465950131416321,0.6091820001602173,0.42375099658966064,0.5569679737091064,161520,0.0,0.0
2024-07-07 00:00:00+00:00,0.5569679737091064,0.5569679737091064,0.38713398575782776,0.3997800052165985,135262,0.0,0.0
2024-07-08 00:00:00+00:00,0.3997800052165985,0.4997609853744507,0.33517199754714966,0.46805599331855774,390813,0.0,0.0
2024-07-09 00:00:00+00:00,0.46794599294662476,0.5610129833221436,0.43674400448799133,0.4471389949321747,165643,0.0,0.0
2024-07-10 00:00:00+00:00,0.4471389949321747,0.5394799709320068,0.4307279884815216,0.49025699496269226,147094,0.0,0.0
2024-07-11 00:00:00+00:00,0.4965690076351166,0.585614025592804,0.40754398703575134,0.44562700390815735,289039,0.0,0.0
2024-07-12 00:00:00+00:00,0.44562700390815735,0.47874000668525696,0.3980660140514374,0.45323899388313293,124092,0.0,0.0
2024-07-13 00:00:00+00:00,0.45323899388313293,0.5615739822387695,0.4449850022792816,0.49254798889160156,137230,0.0,0.0
2024-07-14 00:00:00+00:00,0.49254798889160156,0.5566549897193909,0.4383299946784973,0.4733319878578186,219796,0.0,0.0
2024-07-15 00:00:00+00:00,0.4733319878578186,0.6650689840316772,0.4719809889793396,0.5971760153770447,330969,0.0,0.0
2024-07-16 00:00:00+00:00,0.5971760153770447,0.8802239894866943,0.57846599817276,0.7839800119400024,578474,0.0,0.0
2024-07-17 00:00:00+00:00,0.7828559875488281,0.809561014175415,0.6134009957313538,0.6400110125541687,289606,0.0,0.0
2024-07-18 00:00:00+00:00,0.6400110125541687,0.7471339702606201,0.5286669731140137,0.6021010279655457,265180,0.0,0.0
2024-07-19 00:00:00+00:00,0.5974760055541992,0.782181978225708,0.569566011428833,0.7073869705200195,370614,0.0,0.0
2024-07-20 00:00:00+00:00,0.7073869705200195,0.8687350153923035,0.6480739712715149,0.7144839763641357,350743,0.0,0.0
2024-07-21 00:00:00+00:00,0.7144839763641357,0.796800971031189,0.6680669784545898,0.7319639921188354,273607,0.0,0.0
2024-07-22 00:00:00+00:00,0.7319639921188354,0.7828810214996338,0.6696599721908569,0.7050949931144714,255810,0.0,0.0
2024-07-23 00:00:00+00:00,0.7050949931144714,0.7183390259742737,0.5698789954185486,0.6164309978485107,207989,0.0,0.0
2024-07-24 00:00:00+00:00,0.6164309978485107,0.7143970131874084,0.5776330232620239,0.6440550088882446,306637,0.0,0.0
2024-07-25 00:00:00+00:00,0.6440550088882446,0.6463800072669983,0.563742995262146,0.5755710005760193,171177,0.0,0.0
2024-07-26 00:00:00+00:00,0.5755710005760193,0.8094949722290039,0.5596910119056702,0.8063160181045532,366092,0.0,0.0
2024-07-27 00:00:00+00:00,0.8063160181045532,1.0104390382766724,0.7227510213851929,0.741707980632782,727663,0.0,0.0
2024-07-28 00:00:00+00:00,0.741707980632782,0.7654039859771729,0.6307089924812317,0.6891149878501892,259023,0.0,0.0
2024-07-29 00:00:00+00:00,0.6891149878501892,1.598865032196045,0.6889200210571289,1.3179830312728882,2961788,0.0,0.0
