TIMESTAMP,CFT30776_OPEN_PRICE_USD,CFT30776_HIGH_PRICE_USD,CFT30776_LOW_PRICE_USD,CFT30776_CLOSE_PRICE_USD,CFT30776_VOLUME_USD,CFT30776_DIVIDENDS_USD,CFT30776_STOCK_SPLITS_USD
2024-04-19 00:00:00+00:00,0.03051700070500374,0.033994998782873154,0.012245000340044498,0.015879999846220016,4635,0.0,0.0
2024-04-20 00:00:00+00:00,0.015879999846220016,0.023524999618530273,0.014669000171124935,0.015375000424683094,1175,0.0,0.0
2024-04-21 00:00:00+00:00,0.0166190005838871,0.01779799908399582,0.015104000456631184,0.015112999826669693,768,0.0,0.0
2024-04-22 00:00:00+00:00,0.01510899979621172,0.015425999648869038,0.012866999953985214,0.01292600017040968,488,0.0,0.0
2024-04-23 00:00:00+00:00,0.01292600017040968,0.026489999145269394,0.012467999942600727,0.025617999956011772,1181,0.0,0.0
2024-04-24 00:00:00+00:00,0.025585999712347984,0.025629999116063118,0.008697000332176685,0.00901500042527914,2399,0.0,0.0
2024-04-25 00:00:00+00:00,0.00901500042527914,0.010467000305652618,0.008995999582111835,0.010068000294268131,171,0.0,0.0
2024-04-26 00:00:00+00:00,0.010068000294268131,0.010622000321745872,0.010068000294268131,0.010622000321745872,28,0.0,0.0
2024-04-27 00:00:00+00:00,0.010641999542713165,0.011737000197172165,0.010115000419318676,0.010468999855220318,42,0.0,0.0
2024-04-28 00:00:00+00:00,0.010468999855220318,0.010482000187039375,0.00916100014001131,0.010475999675691128,50,0.0,0.0
2024-04-29 00:00:00+00:00,0.010475999675691128,0.010925999842584133,0.010115000419318676,0.010115000419318676,7,0.0,0.0
2024-04-30 00:00:00+00:00,0.010115000419318676,0.010195000097155571,0.00989999994635582,0.010195000097155571,1,0.0,0.0
2024-05-01 00:00:00+00:00,0.010195000097155571,0.010195000097155571,0.009305999614298344,0.009359000250697136,12,0.0,0.0
2024-05-02 00:00:00+00:00,0.009359000250697136,0.010122000239789486,0.009248999878764153,0.009325000457465649,8,0.0,0.0
2024-05-03 00:00:00+00:00,0.009325000457465649,0.00955399964004755,0.009285000152885914,0.009429999627172947,1,0.0,0.0
2024-05-04 00:00:00+00:00,0.009429999627172947,0.009429999627172947,0.009045000188052654,0.009045000188052654,2,0.0,0.0
2024-05-05 00:00:00+00:00,0.009045000188052654,0.011164000257849693,0.009045000188052654,0.011164000257849693,7,0.0,0.0
