,ETH,Lag
XEM,0.001435254425945,27
LTC,0.0039557056180676,28
MIOTA,0.0101089950354935,30
USDT,0.0132291612217152,2
BTC,0.0480879907224485,27
DOGE,0.0560666989395377,26
XRP,0.0581095322659576,9
XMR,0.0938588179181217,19
XLM,0.3049904151332621,28
